UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-12-12 00:00:00,563.0,273.0,70.0,5.0,623.0,781.0
2023-12-12 01:00:00,553.0,271.0,70.0,5.0,727.0,771.0
2023-12-12 02:00:00,571.0,259.0,70.0,5.0,730.0,763.0
2023-12-12 03:00:00,575.0,269.0,69.0,5.0,669.0,809.0
2023-12-12 04:00:00,620.0,341.0,70.0,5.0,708.0,815.0
2023-12-12 05:00:00,881.0,417.0,74.0,5.0,695.0,879.0
2023-12-12 06:00:00,1006.0,525.0,79.0,5.0,756.0,881.0
2023-12-12 07:00:00,1075.0,543.0,80.0,3.0,773.0,895.0
2023-12-12 08:00:00,1076.0,508.0,72.0,20.0,852.0,954.0
2023-12-12 09:00:00,1048.0,523.0,71.0,64.0,857.0,928.0
2023-12-12 10:00:00,989.0,528.0,70.0,92.0,867.0,859.0
2023-12-12 11:00:00,990.0,508.0,69.0,104.0,881.0,933.0
2023-12-12 12:00:00,947.0,516.0,68.0,86.0,960.0,957.0
2023-12-12 13:00:00,953.0,520.0,69.0,41.0,1251.0,959.0
2023-12-12 14:00:00,908.0,457.0,70.0,4.0,1787.0,965.0
2023-12-12 15:00:00,943.0,466.0,72.0,1.0,2189.0,951.0
2023-12-12 16:00:00,916.0,467.0,72.0,1.0,2507.0,901.0
2023-12-12 17:00:00,800.0,481.0,68.0,1.0,2885.0,912.0
2023-12-12 18:00:00,808.0,472.0,67.0,1.0,3099.0,899.0
2023-12-12 19:00:00,746.0,422.0,63.0,1.0,3188.0,904.0
2023-12-12 20:00:00,623.0,385.0,62.0,1.0,3350.0,832.0
2023-12-12 21:00:00,549.0,380.0,69.0,1.0,3379.0,759.0
2023-12-12 22:00:00,521.0,370.0,68.0,0.0,3589.0,721.0
2023-12-12 23:00:00,515.0,260.0,67.0,1.0,3815.0,716.0
