Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42072,2023-10-20 00:00:00,26.28,174.0,88.0,20.0,7.0,6097.0,195.0
42073,2023-10-20 01:00:00,26.27,173.0,87.0,20.0,8.0,6038.0,214.0
42074,2023-10-20 02:00:00,26.34,175.0,88.0,20.0,8.0,6071.0,232.0
42075,2023-10-20 03:00:00,26.46,176.0,88.0,20.0,8.0,6042.0,258.0
42076,2023-10-20 04:00:00,27.61,187.0,93.0,22.0,8.0,6097.0,310.0
42077,2023-10-20 05:00:00,30.02,201.0,112.0,25.0,8.0,6122.0,339.0
42078,2023-10-20 06:00:00,29.01,193.0,114.0,24.0,29.0,6150.0,335.0
42079,2023-10-20 07:00:00,28.83,192.0,115.0,24.0,125.0,6154.0,265.0
42080,2023-10-20 08:00:00,29.04,194.0,114.0,24.0,232.0,6137.0,164.0
42081,2023-10-20 09:00:00,28.98,191.0,113.0,24.0,309.0,6024.0,126.0
42082,2023-10-20 10:00:00,28.94,193.0,115.0,24.0,339.0,6081.0,124.0
42083,2023-10-20 11:00:00,29.01,196.0,105.0,24.0,304.0,6080.0,101.0
42084,2023-10-20 12:00:00,29.04,195.0,94.0,23.0,240.0,5957.0,113.0
42085,2023-10-20 13:00:00,29.9,195.0,93.0,22.0,197.0,5704.0,195.0
42086,2023-10-20 14:00:00,31.86,201.0,98.0,24.0,98.0,5492.0,326.0
42087,2023-10-20 15:00:00,46.16,287.0,133.0,33.0,23.0,5183.0,422.0
42088,2023-10-20 16:00:00,50.88,297.0,145.0,36.0,7.0,4814.0,479.0
42089,2023-10-20 17:00:00,58.61,330.0,152.0,38.0,7.0,4577.0,398.0
42090,2023-10-20 18:00:00,62.31,339.0,152.0,38.0,7.0,4536.0,213.0
42091,2023-10-20 19:00:00,58.78,322.0,139.0,34.0,7.0,4561.0,210.0
42092,2023-10-20 20:00:00,54.8,306.0,129.0,31.0,7.0,4662.0,209.0
42093,2023-10-20 21:00:00,48.55,281.0,114.0,26.0,7.0,4867.0,190.0
42094,2023-10-20 22:00:00,42.22,237.0,124.0,25.0,7.0,5087.0,113.0
42095,2023-10-20 23:00:00,38.67,209.0,127.0,25.0,7.0,5012.0,205.0
