UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-10-27 00:00:00,265.0,171.0,30.0,1.0,1548.0,361.0
2023-10-27 01:00:00,245.0,163.0,27.0,1.0,1560.0,491.0
2023-10-27 02:00:00,244.0,164.0,27.0,1.0,1597.0,442.0
2023-10-27 03:00:00,259.0,212.0,29.0,1.0,1710.0,370.0
2023-10-27 04:00:00,407.0,341.0,41.0,1.0,1766.0,398.0
2023-10-27 05:00:00,448.0,384.0,52.0,1.0,1825.0,440.0
2023-10-27 06:00:00,471.0,381.0,57.0,7.0,1895.0,421.0
2023-10-27 07:00:00,465.0,378.0,54.0,74.0,1891.0,468.0
2023-10-27 08:00:00,419.0,336.0,51.0,177.0,1944.0,424.0
2023-10-27 09:00:00,432.0,327.0,50.0,271.0,2123.0,395.0
2023-10-27 10:00:00,432.0,305.0,48.0,325.0,2202.0,420.0
2023-10-27 11:00:00,314.0,301.0,47.0,306.0,2128.0,426.0
2023-10-27 12:00:00,309.0,300.0,48.0,247.0,2049.0,385.0
2023-10-27 13:00:00,344.0,325.0,53.0,148.0,2039.0,400.0
2023-10-27 14:00:00,380.0,345.0,53.0,60.0,2046.0,408.0
2023-10-27 15:00:00,414.0,366.0,55.0,8.0,2189.0,412.0
2023-10-27 16:00:00,434.0,372.0,55.0,1.0,2421.0,380.0
2023-10-27 17:00:00,442.0,368.0,55.0,1.0,2455.0,435.0
2023-10-27 18:00:00,390.0,338.0,54.0,1.0,2403.0,412.0
2023-10-27 19:00:00,300.0,217.0,44.0,1.0,2426.0,393.0
2023-10-27 20:00:00,271.0,182.0,40.0,0.0,2336.0,365.0
2023-10-27 21:00:00,246.0,161.0,35.0,0.0,2139.0,288.0
2023-10-27 22:00:00,259.0,160.0,31.0,0.0,2061.0,357.0
2023-10-27 23:00:00,248.0,161.0,35.0,0.0,2005.0,300.0
