UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-05-23 00:00:00,212.0,120.0,20.0,0.0,1245.0,625.0
2023-05-23 01:00:00,208.0,111.0,19.0,0.0,1109.0,462.0
2023-05-23 02:00:00,207.0,110.0,19.0,1.0,1188.0,408.0
2023-05-23 03:00:00,207.0,112.0,19.0,10.0,1656.0,412.0
2023-05-23 04:00:00,196.0,114.0,20.0,44.0,1680.0,527.0
2023-05-23 05:00:00,199.0,118.0,20.0,113.0,1843.0,513.0
2023-05-23 06:00:00,197.0,124.0,21.0,214.0,2319.0,585.0
2023-05-23 07:00:00,210.0,122.0,27.0,437.0,2502.0,591.0
2023-05-23 08:00:00,203.0,118.0,31.0,634.0,2706.0,598.0
2023-05-23 09:00:00,211.0,115.0,32.0,852.0,2859.0,492.0
2023-05-23 10:00:00,205.0,111.0,32.0,1004.0,3118.0,425.0
2023-05-23 11:00:00,205.0,110.0,37.0,971.0,3281.0,424.0
2023-05-23 12:00:00,211.0,117.0,37.0,935.0,3331.0,412.0
2023-05-23 13:00:00,211.0,113.0,26.0,867.0,3430.0,431.0
2023-05-23 14:00:00,144.0,117.0,21.0,755.0,3511.0,483.0
2023-05-23 15:00:00,109.0,143.0,22.0,638.0,3577.0,569.0
2023-05-23 16:00:00,146.0,179.0,29.0,400.0,3451.0,620.0
2023-05-23 17:00:00,163.0,222.0,32.0,209.0,3250.0,614.0
2023-05-23 18:00:00,163.0,211.0,32.0,90.0,2866.0,598.0
2023-05-23 19:00:00,161.0,192.0,32.0,10.0,2596.0,579.0
2023-05-23 20:00:00,152.0,177.0,30.0,0.0,2347.0,566.0
2023-05-23 21:00:00,122.0,163.0,24.0,0.0,2217.0,508.0
2023-05-23 22:00:00,103.0,145.0,20.0,0.0,2107.0,548.0
2023-05-23 23:00:00,100.0,138.0,20.0,0.0,1825.0,578.0
