UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-06-01 00:00:00,113.0,95.0,22.0,0.0,3784.0,405.0
2023-06-01 01:00:00,115.0,96.0,23.0,0.0,3569.0,401.0
2023-06-01 02:00:00,114.0,96.0,22.0,1.0,3336.0,387.0
2023-06-01 03:00:00,113.0,97.0,22.0,47.0,2768.0,409.0
2023-06-01 04:00:00,115.0,98.0,23.0,198.0,2603.0,464.0
2023-06-01 05:00:00,116.0,101.0,23.0,494.0,2602.0,467.0
2023-06-01 06:00:00,116.0,108.0,23.0,882.0,2464.0,451.0
2023-06-01 07:00:00,113.0,98.0,22.0,1364.0,2136.0,440.0
2023-06-01 08:00:00,112.0,97.0,22.0,1854.0,2138.0,425.0
2023-06-01 09:00:00,115.0,95.0,24.0,2179.0,2158.0,417.0
2023-06-01 10:00:00,111.0,96.0,32.0,2235.0,2078.0,438.0
2023-06-01 11:00:00,106.0,92.0,38.0,2296.0,2150.0,491.0
2023-06-01 12:00:00,105.0,92.0,48.0,2233.0,2286.0,429.0
2023-06-01 13:00:00,96.0,88.0,53.0,2016.0,2470.0,441.0
2023-06-01 14:00:00,98.0,91.0,45.0,1684.0,2337.0,470.0
2023-06-01 15:00:00,106.0,95.0,28.0,1395.0,1911.0,480.0
2023-06-01 16:00:00,106.0,94.0,21.0,909.0,1952.0,476.0
2023-06-01 17:00:00,102.0,94.0,20.0,429.0,1949.0,568.0
2023-06-01 18:00:00,108.0,98.0,21.0,153.0,1772.0,626.0
2023-06-01 19:00:00,106.0,94.0,21.0,31.0,1928.0,682.0
2023-06-01 20:00:00,111.0,94.0,22.0,1.0,2181.0,597.0
2023-06-01 21:00:00,113.0,95.0,22.0,0.0,2055.0,489.0
2023-06-01 22:00:00,117.0,108.0,23.0,0.0,2179.0,575.0
2023-06-01 23:00:00,122.0,116.0,24.0,0.0,1882.0,557.0
