Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
40968,2023-09-04 00:00:00,101.66,102.0,80.0,20.0,0.0,1889.0,436.0
40969,2023-09-04 01:00:00,102.33,103.0,80.0,20.0,0.0,1877.0,435.0
40970,2023-09-04 02:00:00,111.51,103.0,81.0,21.0,0.0,1707.0,478.0
40971,2023-09-04 03:00:00,124.9,105.0,85.0,21.0,0.0,1524.0,557.0
40972,2023-09-04 04:00:00,131.16,113.0,96.0,23.0,8.0,1478.0,547.0
40973,2023-09-04 05:00:00,134.39,116.0,95.0,23.0,142.0,1354.0,571.0
40974,2023-09-04 06:00:00,148.78,146.0,182.0,29.0,525.0,1227.0,602.0
40975,2023-09-04 07:00:00,118.07,123.0,110.0,24.0,1084.0,1169.0,575.0
40976,2023-09-04 08:00:00,103.55,119.0,95.0,23.0,1577.0,1112.0,480.0
40977,2023-09-04 09:00:00,91.79,110.0,91.0,22.0,1868.0,1246.0,430.0
40978,2023-09-04 10:00:00,86.39,107.0,84.0,21.0,2011.0,1384.0,441.0
40979,2023-09-04 11:00:00,84.83,107.0,84.0,21.0,2042.0,1447.0,438.0
40980,2023-09-04 12:00:00,81.39,104.0,83.0,21.0,1975.0,1560.0,397.0
40981,2023-09-04 13:00:00,86.58,112.0,88.0,22.0,1793.0,1533.0,421.0
40982,2023-09-04 14:00:00,98.05,122.0,101.0,24.0,1463.0,1447.0,475.0
40983,2023-09-04 15:00:00,123.82,127.0,125.0,25.0,980.0,1219.0,635.0
40984,2023-09-04 16:00:00,164.13,138.0,169.0,27.0,440.0,972.0,646.0
40985,2023-09-04 17:00:00,247.63,201.0,300.0,53.0,79.0,763.0,710.0
40986,2023-09-04 18:00:00,269.45,207.0,313.0,66.0,1.0,707.0,638.0
40987,2023-09-04 19:00:00,210.47,136.0,172.0,27.0,0.0,770.0,550.0
40988,2023-09-04 20:00:00,198.57,124.0,149.0,25.0,0.0,796.0,558.0
40989,2023-09-04 21:00:00,206.7,123.0,145.0,24.0,0.0,715.0,548.0
40990,2023-09-04 22:00:00,220.15,124.0,106.0,25.0,0.0,570.0,557.0
40991,2023-09-04 23:00:00,220.5,124.0,96.0,25.0,0.0,555.0,561.0
