datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-24 00:00:00,2023-08-25 17:59:20,3.0,3.066486719686515,293.3400745384104,281.9597816564658,75.48742263667657,0.4386985455999523,4056.48907,1427.49097,193.08481,8587.26997,173.16,26.92282
2023-08-24 01:00:00,2023-08-25 17:59:20,3.0,3.066486719686515,293.3400745384104,281.9597816564658,75.48742263667657,0.4386985455999523,4080.36759,1438.21641,192.56489,3455.09003,324.18001,50.40333
2023-08-24 02:00:00,2023-08-25 17:59:20,3.0,3.066486719686515,293.3400745384104,281.9597816564658,75.48742263667657,0.4386985455999523,3989.44907,1428.23836,191.91651,285.88001,521.20002,81.03589
2023-08-24 03:00:00,2023-08-25 17:59:20,3.0,3.066486719686515,293.3400745384104,281.9597816564658,75.48742263667657,0.4386985455999523,3840.85175,1435.17717,189.90989,0.0,635.49,98.80564
2023-08-24 04:00:00,2023-08-25 17:59:20,3.0,2.4526852010533484,291.707737710816,282.4412820638473,75.48742263667657,0.4386985455999523,3803.6472,1388.85325,190.33193,0.0,635.73,98.84295
2023-08-24 05:00:00,2023-08-25 17:59:20,3.0,2.4526852010533484,291.707737710816,282.4412820638473,75.48742263667657,0.4386985455999523,3749.75826,1401.15058,191.13584,0.0,588.62,91.51832
2023-08-24 06:00:00,2023-08-25 17:59:20,3.0,2.4526852010533484,291.707737710816,282.4412820638473,75.48742263667657,0.4386985455999523,3701.85974,1426.48559,191.26401,0.0,540.63999,84.05841
2023-08-24 07:00:00,2023-08-25 17:59:20,3.0,2.118329434395762,290.5144645262945,282.56555680543494,37.7439456440245,0.7820991185183609,3703.6283,1450.40941,191.01719,0.0,656.94999,102.14222
2023-08-24 08:00:00,2023-08-25 17:59:20,3.0,2.118329434395762,290.5144645262945,282.56555680543494,37.7439456440245,0.7820991185183609,3770.91644,1485.53749,193.15681,0.0,602.04001,93.60485
2023-08-24 09:00:00,2023-08-25 17:59:20,3.0,2.118329434395762,290.5144645262945,282.56555680543494,37.7439456440245,0.7820991185183609,3801.59946,1498.93846,187.98057,0.0,555.58999,86.38283
