,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-26 00:00:00,2023-08-28 00:48:23,3.0,536.52,3845.0,1866.0,174.0,905.0,931.0,123.0
1,2023-08-26 01:00:00,2023-08-28 00:48:23,3.0,551.41,4009.0,1956.0,172.0,771.0,914.0,124.0
2,2023-08-26 02:00:00,2023-08-28 00:48:23,3.0,604.43,4493.0,1985.0,172.0,207.0,906.0,124.0
3,2023-08-26 03:00:00,2023-08-28 00:48:23,3.0,647.18,4577.0,1945.0,171.0,2.0,604.0,128.0
4,2023-08-26 04:00:00,2023-08-28 00:48:23,3.0,641.94,4429.0,1899.0,173.0,0.0,635.0,129.0
5,2023-08-26 05:00:00,2023-08-28 00:48:23,3.0,629.83,4444.0,1930.0,172.0,0.0,776.0,131.0
6,2023-08-26 06:00:00,2023-08-28 00:48:23,3.0,617.69,4365.0,1862.0,173.0,0.0,912.0,130.0
7,2023-08-26 07:00:00,2023-08-28 00:48:23,3.0,618.58,4260.0,1558.0,171.0,0.0,933.0,133.0
8,2023-08-26 08:00:00,2023-08-28 00:48:23,3.0,610.63,4232.0,1572.0,173.0,0.0,1012.0,133.0
9,2023-08-26 09:00:00,2023-08-28 00:48:23,3.0,615.32,4099.0,1570.0,173.0,0.0,912.0,132.0
10,2023-08-26 10:00:00,2023-08-28 00:48:23,3.0,617.44,3899.0,1535.0,173.0,0.0,829.0,136.0
11,2023-08-26 11:00:00,2023-08-28 00:48:23,3.0,598.87,3693.0,1496.0,174.0,0.0,965.0,134.0
12,2023-08-26 12:00:00,2023-08-28 00:48:23,3.0,588.77,3585.0,1507.0,173.0,0.0,1034.0,135.0
13,2023-08-26 13:00:00,2023-08-28 00:48:23,3.0,598.62,3910.0,1539.0,170.0,1.0,1045.0,137.0
14,2023-08-26 14:00:00,2023-08-28 00:48:23,3.0,602.43,3927.0,1561.0,173.0,168.0,843.0,137.0
15,2023-08-26 15:00:00,2023-08-28 00:48:23,3.0,529.2,3006.0,1387.0,172.0,837.0,676.0,133.0
16,2023-08-26 16:00:00,2023-08-28 00:48:23,3.0,489.44,2656.0,1507.0,174.0,1283.0,533.0,130.0
17,2023-08-26 17:00:00,2023-08-28 00:48:23,3.0,500.99,2935.0,1500.0,173.0,1422.0,437.0,127.0
18,2023-08-26 18:00:00,2023-08-28 00:48:23,3.0,524.92,3452.0,1511.0,173.0,1471.0,380.0,126.0
19,2023-08-26 19:00:00,2023-08-28 00:48:23,3.0,529.25,3727.0,1504.0,172.0,1450.0,495.0,123.0
20,2023-08-26 20:00:00,2023-08-28 00:48:23,3.0,556.47,4176.0,1581.0,174.0,1381.0,392.0,121.0
21,2023-08-26 21:00:00,2023-08-28 00:48:23,3.0,562.38,4355.0,1687.0,360.0,1248.0,321.0,121.0
22,2023-08-26 22:00:00,2023-08-28 00:48:23,3.0,581.74,4476.0,1703.0,181.0,1213.0,302.0,120.0
23,2023-08-26 23:00:00,2023-08-28 00:48:23,3.0,600.49,4660.0,1720.0,182.0,1128.0,192.0,119.0
