UTC time,forecasted_avg_carbon_intensity
2023-08-05T00:00:00.000000000,563.798
2023-08-05T01:00:00.000000000,566.72921
2023-08-05T02:00:00.000000000,567.22375
2023-08-05T03:00:00.000000000,560.51571
2023-08-05T04:00:00.000000000,555.45168
2023-08-05T05:00:00.000000000,561.15031
2023-08-05T06:00:00.000000000,572.04419
2023-08-05T07:00:00.000000000,573.65023
2023-08-05T08:00:00.000000000,565.02198
2023-08-05T09:00:00.000000000,554.80017
2023-08-05T10:00:00.000000000,548.46411
2023-08-05T11:00:00.000000000,539.23813
2023-08-05T12:00:00.000000000,528.86271
2023-08-05T13:00:00.000000000,522.69872
2023-08-05T14:00:00.000000000,515.22542
2023-08-05T15:00:00.000000000,501.41212
2023-08-05T16:00:00.000000000,485.21876
2023-08-05T17:00:00.000000000,469.73971
2023-08-05T18:00:00.000000000,458.72801
2023-08-05T19:00:00.000000000,451.94734
2023-08-05T20:00:00.000000000,445.45786
2023-08-05T21:00:00.000000000,434.55945
2023-08-05T22:00:00.000000000,421.71696
2023-08-05T23:00:00.000000000,416.6556
2023-08-06T00:00:00.000000000,599.32724
2023-08-06T01:00:00.000000000,602.41986
2023-08-06T02:00:00.000000000,596.68867
2023-08-06T03:00:00.000000000,579.37291
2023-08-06T04:00:00.000000000,566.94954
2023-08-06T05:00:00.000000000,574.79319
2023-08-06T06:00:00.000000000,594.92548
2023-08-06T07:00:00.000000000,603.85229
2023-08-06T08:00:00.000000000,596.65827
2023-08-06T09:00:00.000000000,582.61967
2023-08-06T10:00:00.000000000,571.48426
2023-08-06T11:00:00.000000000,558.03325
2023-08-06T12:00:00.000000000,545.25692
2023-08-06T13:00:00.000000000,538.68024
2023-08-06T14:00:00.000000000,531.47461
2023-08-06T15:00:00.000000000,517.3813
2023-08-06T16:00:00.000000000,500.14831
2023-08-06T17:00:00.000000000,482.01381
2023-08-06T18:00:00.000000000,468.66804
2023-08-06T19:00:00.000000000,461.08731
2023-08-06T20:00:00.000000000,454.42536
2023-08-06T21:00:00.000000000,443.17353
2023-08-06T22:00:00.000000000,430.64999
2023-08-06T23:00:00.000000000,428.50335
2023-08-07T00:00:00.000000000,588.57952
2023-08-07T01:00:00.000000000,593.02092
2023-08-07T02:00:00.000000000,589.08287
2023-08-07T03:00:00.000000000,573.92152
2023-08-07T04:00:00.000000000,563.12616
2023-08-07T05:00:00.000000000,571.37774
2023-08-07T06:00:00.000000000,591.3727
2023-08-07T07:00:00.000000000,600.69697
2023-08-07T08:00:00.000000000,594.32141
2023-08-07T09:00:00.000000000,580.86886
2023-08-07T10:00:00.000000000,569.8265
2023-08-07T11:00:00.000000000,557.08063
2023-08-07T12:00:00.000000000,545.79054
2023-08-07T13:00:00.000000000,540.7576
2023-08-07T14:00:00.000000000,534.72288
2023-08-07T15:00:00.000000000,521.0704
2023-08-07T16:00:00.000000000,503.21001
2023-08-07T17:00:00.000000000,483.85725
2023-08-07T18:00:00.000000000,469.36955
2023-08-07T19:00:00.000000000,461.31981
2023-08-07T20:00:00.000000000,455.23592
2023-08-07T21:00:00.000000000,445.43783
2023-08-07T22:00:00.000000000,434.56254
2023-08-07T23:00:00.000000000,433.4733
2023-08-08T00:00:00.000000000,568.5971
2023-08-08T01:00:00.000000000,571.54873
2023-08-08T02:00:00.000000000,569.61199
2023-08-08T03:00:00.000000000,561.52752
2023-08-08T04:00:00.000000000,556.93776
2023-08-08T05:00:00.000000000,563.1062
2023-08-08T06:00:00.000000000,574.77569
2023-08-08T07:00:00.000000000,578.39976
2023-08-08T08:00:00.000000000,572.92257
2023-08-08T09:00:00.000000000,564.37441
2023-08-08T10:00:00.000000000,557.46664
2023-08-08T11:00:00.000000000,548.43799
2023-08-08T12:00:00.000000000,540.2077
2023-08-08T13:00:00.000000000,537.62478
2023-08-08T14:00:00.000000000,535.30242
2023-08-08T15:00:00.000000000,527.42396
2023-08-08T16:00:00.000000000,514.87552
2023-08-08T17:00:00.000000000,498.20703
2023-08-08T18:00:00.000000000,482.53538
2023-08-08T19:00:00.000000000,471.33401
2023-08-08T20:00:00.000000000,463.81667
2023-08-08T21:00:00.000000000,456.12897
2023-08-08T22:00:00.000000000,449.46679
2023-08-08T23:00:00.000000000,450.21284
