UTC time,creation_time (UTC),version,coal,nat_gas,hydro,solar,wind,other
2023-08-20 00:00:00,2023-08-21 21:40:21,3.0,4306.0,1769.0,202.0,804.0,907.0,121.0
2023-08-20 01:00:00,2023-08-21 21:40:21,3.0,3711.0,1801.0,205.0,519.0,1345.0,125.0
2023-08-20 02:00:00,2023-08-21 21:40:21,3.0,3214.0,1861.0,204.0,106.0,1617.0,124.0
2023-08-20 03:00:00,2023-08-21 21:40:21,3.0,2857.0,1930.0,203.0,0.0,1793.0,127.0
2023-08-20 04:00:00,2023-08-21 21:40:21,3.0,3164.0,1956.0,203.0,0.0,1457.0,127.0
2023-08-20 05:00:00,2023-08-21 21:40:21,3.0,3294.0,1885.0,204.0,0.0,1509.0,131.0
2023-08-20 06:00:00,2023-08-21 21:40:21,3.0,3598.0,1842.0,205.0,0.0,1650.0,132.0
2023-08-20 07:00:00,2023-08-21 21:40:21,3.0,3582.0,1685.0,204.0,0.0,1549.0,133.0
2023-08-20 08:00:00,2023-08-21 21:40:21,3.0,3636.0,1622.0,204.0,0.0,1280.0,134.0
2023-08-20 09:00:00,2023-08-21 21:40:21,3.0,3715.0,1614.0,201.0,0.0,1051.0,133.0
2023-08-20 10:00:00,2023-08-21 21:40:21,3.0,3774.0,1616.0,206.0,0.0,934.0,136.0
2023-08-20 11:00:00,2023-08-21 21:40:21,3.0,3843.0,1609.0,204.0,0.0,768.0,134.0
2023-08-20 12:00:00,2023-08-21 21:40:21,3.0,4092.0,1603.0,206.0,0.0,647.0,136.0
2023-08-20 13:00:00,2023-08-21 21:40:21,3.0,4142.0,1553.0,205.0,1.0,680.0,136.0
2023-08-20 14:00:00,2023-08-21 21:40:21,3.0,4073.0,1615.0,205.0,89.0,651.0,133.0
2023-08-20 15:00:00,2023-08-21 21:40:21,3.0,3934.0,1538.0,206.0,251.0,499.0,136.0
2023-08-20 16:00:00,2023-08-21 21:40:21,3.0,4159.0,1604.0,205.0,446.0,598.0,133.0
2023-08-20 17:00:00,2023-08-21 21:40:21,3.0,4193.0,1647.0,204.0,638.0,677.0,132.0
2023-08-20 18:00:00,2023-08-21 21:40:21,3.0,4191.0,1649.0,206.0,778.0,476.0,129.0
2023-08-20 19:00:00,2023-08-21 21:40:21,3.0,4242.0,1624.0,205.0,852.0,548.0,129.0
2023-08-20 20:00:00,2023-08-21 21:40:21,3.0,4151.0,1674.0,206.0,932.0,722.0,125.0
2023-08-20 21:00:00,2023-08-21 21:40:21,3.0,3751.0,1720.0,207.0,808.0,675.0,124.0
2023-08-20 22:00:00,2023-08-21 21:40:21,3.0,4744.0,1623.0,204.0,790.0,753.0,122.0
2023-08-20 23:00:00,2023-08-21 21:40:21,3.0,4239.0,1614.0,206.0,782.0,761.0,121.0
