,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-09-09 00:00:00,2023-09-11 16:15:59,3.0,459.9,4337.0,1713.0,152.0,1404.0,962.0,91.0
1,2023-09-09 01:00:00,2023-09-11 16:15:59,3.0,501.25,4363.0,1802.0,154.0,762.0,878.0,93.0
2,2023-09-09 02:00:00,2023-09-11 16:15:59,3.0,527.11,4155.0,1904.0,152.0,90.0,1035.0,96.0
3,2023-09-09 03:00:00,2023-09-11 16:15:59,3.0,534.92,4072.0,1981.0,153.0,0.0,957.0,99.0
4,2023-09-09 04:00:00,2023-09-11 16:15:59,3.0,582.29,4379.0,1937.0,151.0,0.0,478.0,99.0
5,2023-09-09 05:00:00,2023-09-11 16:15:59,3.0,574.74,4191.0,1903.0,153.0,0.0,520.0,103.0
6,2023-09-09 06:00:00,2023-09-11 16:15:59,3.0,542.24,3785.0,1915.0,153.0,0.0,765.0,104.0
7,2023-09-09 07:00:00,2023-09-11 16:15:59,3.0,527.09,3540.0,1801.0,152.0,0.0,885.0,104.0
8,2023-09-09 08:00:00,2023-09-11 16:15:59,3.0,522.48,3478.0,1774.0,152.0,0.0,922.0,106.0
9,2023-09-09 09:00:00,2023-09-11 16:15:59,3.0,548.36,3696.0,1665.0,155.0,0.0,735.0,105.0
10,2023-09-09 10:00:00,2023-09-11 16:15:59,3.0,558.45,3905.0,1646.0,152.0,0.0,705.0,105.0
11,2023-09-09 11:00:00,2023-09-11 16:15:59,3.0,561.41,3923.0,1652.0,153.0,0.0,674.0,107.0
12,2023-09-09 12:00:00,2023-09-11 16:15:59,3.0,591.34,4186.0,1651.0,153.0,0.0,420.0,107.0
13,2023-09-09 13:00:00,2023-09-11 16:15:59,3.0,620.86,4315.0,1641.0,152.0,0.0,144.0,108.0
14,2023-09-09 14:00:00,2023-09-11 16:15:59,3.0,612.33,4327.0,1650.0,154.0,120.0,110.0,107.0
15,2023-09-09 15:00:00,2023-09-11 16:15:59,3.0,544.02,4008.0,1520.0,155.0,868.0,88.0,106.0
16,2023-09-09 16:00:00,2023-09-11 16:15:59,3.0,517.48,4201.0,1587.0,152.0,1324.0,52.0,103.0
17,2023-09-09 17:00:00,2023-09-11 16:15:59,3.0,503.68,4250.0,1545.0,146.0,1591.0,30.0,101.0
18,2023-09-09 18:00:00,2023-09-11 16:15:59,3.0,68.65,4266.0,1536.0,144.0,50209.0,53.0,95.0
19,2023-09-09 19:00:00,2023-09-11 16:15:59,3.0,499.57,4304.0,1551.0,146.0,1530.0,180.0,96.0
20,2023-09-09 20:00:00,2023-09-11 16:15:59,3.0,495.15,4312.0,1616.0,142.0,1319.0,452.0,93.0
21,2023-09-09 21:00:00,2023-09-11 16:15:59,3.0,498.48,4252.0,1512.0,146.0,1095.0,614.0,91.0
22,2023-09-09 22:00:00,2023-09-11 16:15:59,3.0,497.16,4273.0,1793.0,142.0,1105.0,568.0,93.0
23,2023-09-09 23:00:00,2023-09-11 16:15:59,3.0,518.89,4409.0,1731.0,142.0,943.0,477.0,93.0
