,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-11 00:00:00,2023-08-13 18:27:37,3.0,355.76,3021.0,1550.0,172.0,972.0,2411.0,98.0
1,2023-08-11 01:00:00,2023-08-13 18:27:37,3.0,382.36,3291.0,1649.0,172.0,915.0,2170.0,119.0
2,2023-08-11 02:00:00,2023-08-13 18:27:37,3.0,449.73,3728.0,1686.0,172.0,349.0,1786.0,122.0
3,2023-08-11 03:00:00,2023-08-13 18:27:37,3.0,518.22,4127.0,1695.0,171.0,7.0,1276.0,122.0
4,2023-08-11 04:00:00,2023-08-13 18:27:37,3.0,524.47,4131.0,1718.0,171.0,0.0,1190.0,123.0
5,2023-08-11 05:00:00,2023-08-13 18:27:37,3.0,523.04,4035.0,1707.0,172.0,0.0,1169.0,125.0
6,2023-08-11 06:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
7,2023-08-11 07:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
8,2023-08-11 08:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
9,2023-08-11 09:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
10,2023-08-11 10:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
11,2023-08-11 11:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
12,2023-08-11 12:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
13,2023-08-11 13:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
14,2023-08-11 14:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
15,2023-08-11 15:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
16,2023-08-11 16:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
17,2023-08-11 17:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
18,2023-08-11 18:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
19,2023-08-11 19:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
20,2023-08-11 20:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
21,2023-08-11 21:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
22,2023-08-11 22:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
23,2023-08-11 23:00:00,2023-08-13 18:27:37,3.0,519.13,3737.0,1700.0,170.0,0.0,1089.0,125.0
