datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-11 00:00:00,2023-08-13 18:15:09,3.0,3.550182287196757,294.0240419085226,279.0919543151612,118.58930438959044,0.1537909804020902,3600.60041,1344.42356,176.69268,7789.8502,2744.64005,426.73513
2023-08-11 01:00:00,2023-08-13 18:15:09,3.0,3.550182287196757,294.0240419085226,279.0919543151612,118.58930438959044,0.1537909804020902,3611.11078,1352.57747,176.05762,3599.97989,3003.17986,466.93276
2023-08-11 02:00:00,2023-08-13 18:15:09,3.0,3.550182287196757,294.0240419085226,279.0919543151612,118.58930438959044,0.1537909804020902,3567.57452,1342.71993,175.59934,496.34001,3078.68987,478.67301
2023-08-11 03:00:00,2023-08-13 18:15:09,3.0,3.550182287196757,294.0240419085226,279.0919543151612,118.58930438959044,0.1537909804020902,3492.04165,1347.77305,173.76673,0.0,3074.12988,477.96403
2023-08-11 04:00:00,2023-08-13 18:15:09,3.0,2.71895502439876,291.9132800567201,279.43485563944785,118.58930438959044,0.1537909804020902,3491.84184,1304.97021,173.9931,0.0,3079.42991,478.78808
2023-08-11 05:00:00,2023-08-13 18:15:09,3.0,2.71895502439876,291.9132800567201,279.43485563944785,118.58930438959044,0.1537909804020902,3489.00162,1318.78575,174.85536,0.0,3020.20987,469.58057
2023-08-11 06:00:00,2023-08-13 18:15:09,3.0,2.71895502439876,291.9132800567201,279.43485563944785,118.58930438959044,0.1537909804020902,3483.89791,1343.62348,174.94666,0.0,2923.58012,454.55663
2023-08-11 07:00:00,2023-08-13 18:15:09,3.0,2.436044015156352,290.52155808114435,279.4077445391014,59.29458622300253,0.2161120516094873,3487.95965,1364.11455,174.75917,0.0,2673.71004,415.70697
2023-08-11 08:00:00,2023-08-13 18:15:09,3.0,2.436044015156352,290.52155808114435,279.4077445391014,59.29458622300253,0.2161120516094873,3520.73389,1395.55374,176.82736,0.0,2630.40994,408.9747
2023-08-11 09:00:00,2023-08-13 18:15:09,3.0,2.436044015156352,290.52155808114435,279.4077445391014,59.29458622300253,0.2161120516094873,3520.56568,1407.62904,171.99799,0.0,2600.26995,404.28855
2023-08-11 10:00:00,2023-08-13 18:15:09,3.0,2.314236489518578,289.38529861946,279.3552546947402,0.0,0.2381958121686065,3490.75803,1399.77102,173.35566,0.0,2571.04004,399.7439
2023-08-11 11:00:00,2023-08-13 18:15:09,3.0,2.314236489518578,289.38529861946,279.3552546947402,0.0,0.2381958121686065,3433.55985,1377.28712,171.42441,0.0,2487.77003,386.79712
2023-08-11 12:00:00,2023-08-13 18:15:09,3.0,2.314236489518578,289.38529861946,279.3552546947402,0.0,0.2381958121686065,3413.66721,1415.01762,173.1954,0.07,2340.67003,363.92609
2023-08-11 13:00:00,2023-08-13 18:15:09,3.0,2.5746576409656585,294.1155313427546,279.7576101308304,0.0,0.2582421534125495,3347.32599,1434.88819,172.14718,948.08002,2174.41004,338.07608
2023-08-11 14:00:00,2023-08-13 18:15:09,3.0,2.5746576409656585,294.1155313427546,279.7576101308304,0.0,0.2582421534125495,3233.30603,1395.96258,172.71332,4990.6001,1913.00005,297.4322
2023-08-11 15:00:00,2023-08-13 18:15:09,3.0,2.5746576409656585,294.1155313427546,279.7576101308304,0.0,0.2582421534125495,3173.03353,1370.20144,174.37928,9571.3796,1578.89,245.48495
2023-08-11 16:00:00,2023-08-13 18:15:09,3.0,3.874159206856292,298.6712176443307,278.6441363793324,152.34119546939866,0.2714499683098367,3116.14127,1350.1055,174.9117,11860.16035,1234.85997,191.99535
2023-08-11 17:00:00,2023-08-13 18:15:09,3.0,3.874159206856292,298.6712176443307,278.6441363793324,152.34119546939866,0.2714499683098367,3163.32589,1353.03512,174.44332,12781.92997,980.74997,152.48647
2023-08-11 18:00:00,2023-08-13 18:15:09,3.0,3.874159206856292,298.6712176443307,278.6441363793324,152.34119546939866,0.2714499683098367,3302.697,1367.36631,174.17631,13189.11029,893.34002,138.89602
2023-08-11 19:00:00,2023-08-13 18:15:09,3.0,4.891726713641823,300.67929373581626,277.6865230979599,409.2542997384455,0.279809228199984,3424.72489,1348.70899,173.86283,13253.89045,937.99002,145.83817
2023-08-11 20:00:00,2023-08-13 18:15:09,3.0,4.891726713641823,300.67929373581626,277.6865230979599,409.2542997384455,0.279809228199984,3539.62804,1369.02922,178.2399,13155.37979,1160.49004,180.43236
2023-08-11 21:00:00,2023-08-13 18:15:09,3.0,4.891726713641823,300.67929373581626,277.6865230979599,409.2542997384455,0.279809228199984,3574.57693,1382.01076,177.07585,12933.56045,1551.40995,241.21237
2023-08-11 22:00:00,2023-08-13 18:15:09,3.0,5.23532632147076,299.33386662946566,278.0732552064204,838.2703346832934,0.3421244795150314,3591.17763,1371.58629,177.03767,12493.98037,2028.98001,315.4647
2023-08-11 23:00:00,2023-08-13 18:15:09,3.0,5.23532632147076,299.33386662946566,278.0732552064204,838.2703346832934,0.3421244795150314,3521.5207,1322.20856,177.59562,11735.66016,2515.30995,391.07901
2023-08-12 00:00:00,2023-08-13 18:15:09,3.0,5.23532632147076,299.33386662946566,278.0732552064204,838.2703346832934,0.3421244795150314,3710.36772,1315.85105,181.18413,9054.47925,1812.42068,300.53994
2023-08-12 01:00:00,2023-08-13 18:15:09,3.0,3.5406901127004264,294.40822114883235,279.4706485601651,692.3554022918388,0.5378996874649906,3754.86035,1323.12031,180.58061,6845.25052,1784.17692,298.22759
2023-08-12 02:00:00,2023-08-13 18:15:09,3.0,3.5406901127004264,294.40822114883235,279.4706485601651,692.3554022918388,0.5378996874649906,3703.86374,1313.30435,180.07025,4097.62534,1732.55779,297.10387
2023-08-12 03:00:00,2023-08-13 18:15:09,3.0,3.5406901127004264,294.40822114883235,279.4706485601651,692.3554022918388,0.5378996874649906,3592.74692,1317.70878,178.18996,1621.83346,1668.31687,288.54328
