UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-30T00:00:00-00:00,2023-09-02 20:46:35,3.0,9139.470000000001,1683.77
2023-08-30T01:00:00-00:00,2023-09-02 20:46:35,3.0,3369.0199999999995,2012.14
2023-08-30T02:00:00-00:00,2023-09-02 20:46:35,3.0,173.82,2316.4700000000003
2023-08-30T03:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,2457.28
2023-08-30T04:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,2415.39
2023-08-30T05:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,2293.36
2023-08-30T06:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,2101.64
2023-08-30T07:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,1733.92
2023-08-30T08:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,1512.1499999999999
2023-08-30T09:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,1247.27
2023-08-30T10:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,1005.49
2023-08-30T11:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,792.42
2023-08-30T12:00:00-00:00,2023-09-02 20:46:35,3.0,0.0,607.66
2023-08-30T13:00:00-00:00,2023-09-02 20:46:35,3.0,668.7700000000001,453.69
2023-08-30T14:00:00-00:00,2023-09-02 20:46:35,3.0,4989.7,332.85
2023-08-30T15:00:00-00:00,2023-09-02 20:46:35,3.0,10410.44,274.2
2023-08-30T16:00:00-00:00,2023-09-02 20:46:35,3.0,12751.789999999999,305.03000000000003
2023-08-30T17:00:00-00:00,2023-09-02 20:46:35,3.0,13479.65,370.22999999999996
2023-08-30T18:00:00-00:00,2023-09-02 20:46:35,3.0,13767.420000000002,383.12
2023-08-30T19:00:00-00:00,2023-09-02 20:46:35,3.0,13790.650000000001,385.11
2023-08-30T20:00:00-00:00,2023-09-02 20:46:35,3.0,13724.529999999999,430.09000000000003
2023-08-30T21:00:00-00:00,2023-09-02 20:46:35,3.0,13496.88,520.99
2023-08-30T22:00:00-00:00,2023-09-02 20:46:35,3.0,12979.400000000001,615.68
2023-08-30T23:00:00-00:00,2023-09-02 20:46:35,3.0,11865.779999999999,690.07
