Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
35352,2023-01-13 00:00:00,2024-07-17 00:00:00,3.1,194.49,5.0,9204.0,2254.0,79.0,2609.0,2961.0,582.0,0.0
35353,2023-01-13 01:00:00,2024-07-17 00:00:00,3.1,244.71,4.0,10649.0,2254.0,77.0,3151.0,611.0,691.0,886.0
35354,2023-01-13 02:00:00,2024-07-17 00:00:00,3.1,271.27,3.0,11060.0,2254.0,78.0,2820.0,0.0,733.0,1552.0
35355,2023-01-13 03:00:00,2024-07-17 00:00:00,3.1,266.04,4.0,10893.0,2254.0,79.0,3004.0,0.0,756.0,1471.0
35356,2023-01-13 04:00:00,2024-07-17 00:00:00,3.1,253.73,4.0,11029.0,2252.0,78.0,3475.0,0.0,744.0,1076.0
35357,2023-01-13 05:00:00,2024-07-17 00:00:00,3.1,246.9,4.0,11005.0,2252.0,77.0,3183.0,0.0,696.0,441.0
35358,2023-01-13 06:00:00,2024-07-17 00:00:00,3.1,243.6,3.0,10636.0,2251.0,79.0,2937.0,0.0,625.0,173.0
35359,2023-01-13 07:00:00,2024-07-17 00:00:00,3.1,244.81,4.0,10465.0,2250.0,78.0,2424.0,0.0,744.0,5.0
35360,2023-01-13 08:00:00,2024-07-17 00:00:00,3.1,246.5,4.0,9968.0,2251.0,78.0,2086.0,0.0,716.0,0.0
35361,2023-01-13 09:00:00,2024-07-17 00:00:00,3.1,245.78,4.0,9248.0,2251.0,79.0,1900.0,0.0,583.0,0.0
35362,2023-01-13 10:00:00,2024-07-17 00:00:00,3.1,243.67,4.0,8940.0,2250.0,79.0,1904.0,0.0,542.0,0.0
35363,2023-01-13 11:00:00,2024-07-17 00:00:00,3.1,239.59,4.0,8325.0,2249.0,79.0,1874.0,0.0,472.0,0.0
35364,2023-01-13 12:00:00,2024-07-17 00:00:00,3.1,230.41,4.0,7467.0,2249.0,79.0,1871.0,0.0,473.0,0.0
35365,2023-01-13 13:00:00,2024-07-17 00:00:00,3.1,235.14,4.0,7911.0,2250.0,79.0,1935.0,0.0,492.0,51.0
35366,2023-01-13 14:00:00,2024-07-17 00:00:00,3.1,252.87,4.0,8658.0,2249.0,79.0,2167.0,0.0,486.0,656.0
35367,2023-01-13 15:00:00,2024-07-17 00:00:00,3.1,259.7,4.0,8882.0,2248.0,79.0,2630.0,0.0,640.0,1395.0
35368,2023-01-13 16:00:00,2024-07-17 00:00:00,3.1,239.65,4.0,9340.0,2248.0,78.0,2723.0,973.0,723.0,1089.0
35369,2023-01-13 17:00:00,2024-07-17 00:00:00,3.1,189.8,5.0,8976.0,2248.0,80.0,2284.0,3328.0,768.0,0.0
35370,2023-01-13 18:00:00,2024-07-17 00:00:00,3.1,163.81,5.0,8373.0,2245.0,79.0,2235.0,5500.0,694.0,0.0
35371,2023-01-13 19:00:00,2024-07-17 00:00:00,3.1,161.71,4.0,8914.0,2245.0,79.0,2172.0,6634.0,565.0,0.0
35372,2023-01-13 20:00:00,2024-07-17 00:00:00,3.1,169.27,4.0,9187.0,2246.0,79.0,2086.0,6048.0,639.0,0.0
35373,2023-01-13 21:00:00,2024-07-17 00:00:00,3.1,171.86,3.0,9528.0,2246.0,79.0,2009.0,6216.0,632.0,0.0
35374,2023-01-13 22:00:00,2024-07-17 00:00:00,3.1,172.16,3.0,9033.0,2246.0,79.0,2061.0,5537.0,654.0,0.0
35375,2023-01-13 23:00:00,2024-07-17 00:00:00,3.1,181.67,3.0,9003.0,2246.0,79.0,2144.0,4421.0,629.0,0.0
