UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-03-03 00:00:00,2024-07-17 00:00:00,3.1,4.223473966932346,280.6828712687808,272.6939408680298,628.929183452628,0.0245440130561938,3.61853,7908.00619,2271.90463,83.986,1486.84814,6039.45006,1050.56004,321.07502
2023-03-03 01:00:00,2024-07-17 00:00:00,3.1,3.769907524692028,277.74876874437905,272.4894341261187,80.16035572931969,0.0043929975352046,3.43148,8643.80054,2264.73948,82.29546,1756.15919,686.50001,1259.96001,590.03639
2023-03-03 02:00:00,2024-07-17 00:00:00,3.1,3.769907524692028,277.74876874437905,272.4894341261187,80.16035572931969,0.0043929975352046,3.53936,9344.36044,2261.39837,81.14368,2041.70413,10.84,1427.93001,938.0975
2023-03-03 03:00:00,2024-07-17 00:00:00,3.1,3.769907524692028,277.74876874437905,272.4894341261187,80.16035572931969,0.0043929975352046,3.59711,10068.33687,2260.26437,82.20229,2302.86679,0.0,1612.59007,1046.96233
2023-03-03 04:00:00,2024-07-17 00:00:00,3.1,3.479786138607237,277.059061667236,272.01758735506826,40.08020588851527,0.0087485581320847,3.31409,10830.39104,2258.43698,81.61739,2582.72803,0.0,1773.95994,1011.15949
2023-03-03 05:00:00,2024-07-17 00:00:00,3.1,3.479786138607237,277.059061667236,272.01758735506826,40.08020588851527,0.0087485581320847,2.97317,11338.14987,2257.77089,78.59503,2689.73502,0.0,1847.66006,811.90541
2023-03-03 06:00:00,2024-07-17 00:00:00,3.1,3.479786138607237,277.059061667236,272.01758735506826,40.08020588851527,0.0087485581320847,2.98208,11049.26108,2256.67238,81.44253,2825.44498,0.0,2045.39002,553.34129
2023-03-03 07:00:00,2024-07-17 00:00:00,3.1,3.23645536406724,276.829936132052,271.9192943595209,0.0,0.0197618177572199,2.85404,10687.60106,2255.13108,81.55513,2712.49383,0.0,2073.54001,258.31301
2023-03-03 08:00:00,2024-07-17 00:00:00,3.1,3.23645536406724,276.829936132052,271.9192943595209,0.0,0.0197618177572199,3.15591,10224.52608,2253.36893,81.05647,2614.76027,0.0,2113.53006,115.54118
2023-03-03 09:00:00,2024-07-17 00:00:00,3.1,3.23645536406724,276.829936132052,271.9192943595209,0.0,0.0197618177572199,3.29925,10001.87627,2252.64155,79.30754,2503.12255,0.0,2070.69006,35.8806
2023-03-03 10:00:00,2024-07-17 00:00:00,3.1,3.771834942274552,276.69598762368935,272.0932945107726,0.0,0.1138886206023531,3.87645,9581.54218,2251.06518,80.01981,2291.93993,0.0,2074.74994,79.75
2023-03-03 11:00:00,2024-07-17 00:00:00,3.1,3.771834942274552,276.69598762368935,272.0932945107726,0.0,0.1138886206023531,3.61624,9220.70859,2251.22665,78.28745,2022.04951,0.0,2088.41003,86.72583
