datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-03 00:00:00,4.030922972617399,297.9776663698584,279.4782968078007,284.0327754200469,0.0059720958129173,3.55547,13335.10706,2261.37776,44.42085,3541.54144,11017.76978,2220.87001,816.19959
2023-07-03 01:00:00,4.030922972617399,297.9776663698584,279.4782968078007,284.0327754200469,0.0059720958129173,3.65795,14622.59181,2265.5893,45.19417,4158.10937,6613.3201,2408.11997,885.01646
2023-07-03 02:00:00,4.030922972617399,297.9776663698584,279.4782968078007,284.0327754200469,0.0059720958129173,3.81378,16060.5812,2273.16748,45.97531,4512.97814,1717.30998,2597.99006,954.79627
2023-07-03 03:00:00,4.030922972617399,297.9776663698584,279.4782968078007,284.0327754200469,0.0059720958129173,3.79184,16728.46543,2278.71817,46.829,4794.49501,6.13,2893.38006,1063.35607
2023-07-03 04:00:00,3.256142327731625,295.0170454086356,279.30241400991935,284.0327754200469,0.0059720958129173,4.16999,16773.21304,2277.46351,46.88282,5081.84091,0.0,3180.99006,1169.05661
2023-07-03 05:00:00,3.256142327731625,295.0170454086356,279.30241400991935,284.0327754200469,0.0059720958129173,4.23294,16387.94978,2274.66947,46.16192,5130.08255,0.0,3330.49995,1224.0035
2023-07-03 06:00:00,3.256142327731625,295.0170454086356,279.30241400991935,284.0327754200469,0.0059720958129173,4.23613,15486.56495,2269.73956,46.66008,5359.5244,0.0,3427.0301,1259.47963
2023-07-03 07:00:00,3.015280700596124,293.5569695354687,279.02606835838594,142.91914716806247,0.0071438469952837,4.10446,14049.11969,2269.28967,47.15165,5051.54246,0.0,3398.20008,1248.88421
2023-07-03 08:00:00,3.015280700596124,293.5569695354687,279.02606835838594,142.91914716806247,0.0071438469952837,4.21848,12885.34148,2269.43312,46.52914,4425.08227,0.0,3435.3601,1262.54102
2023-07-03 09:00:00,3.015280700596124,293.5569695354687,279.02606835838594,142.91914716806247,0.0071438469952837,4.18789,12123.30811,2269.24408,45.90777,3780.47179,0.0,3429.58014,1260.41681
2023-07-03 10:00:00,2.9230218533224264,292.4376689005046,278.7404932918854,0.0,0.0074274877375888,4.10537,11666.04065,2268.81685,46.3392,3488.37025,0.0,3420.18004,1256.96214
2023-07-03 11:00:00,2.9230218533224264,292.4376689005046,278.7404932918854,0.0,0.0074274877375888,4.03052,11493.80258,2268.12278,47.05027,3115.32741,0.0,3362.60005,1235.80072
2023-07-03 12:00:00,2.9230218533224264,292.4376689005046,278.7404932918854,0.0,0.0074274877375888,4.16681,11166.44385,2269.6107,48.96568,2907.80906,24.97,3215.78004,1181.84239
2023-07-03 13:00:00,2.752541374261592,296.101353592314,279.03416578188626,0.0,0.007521757011962,4.10474,10912.86116,2269.7573,46.72294,2868.61817,2431.82009,2989.24995,1098.58954
2023-07-03 14:00:00,2.752541374261592,296.101353592314,279.03416578188626,0.0,0.007521757011962,4.40423,10537.85379,2269.96163,46.36963,2847.31931,7907.91018,2649.84008,973.85185
2023-07-03 15:00:00,2.752541374261592,296.101353592314,279.03416578188626,0.0,0.007521757011962,4.34359,10292.18753,2268.93942,45.7691,2564.69028,11809.36993,2290.99,841.96962
2023-07-03 16:00:00,4.146947701033685,299.9081734761424,278.1492445824633,125.1611312534101,0.0087575303377395,4.23612,9957.05257,2269.26783,46.07679,2455.756,13296.05024,2046.54997,752.13463
2023-07-03 17:00:00,4.146947701033685,299.9081734761424,278.1492445824633,125.1611312534101,0.0087575303377395,4.00465,9502.21703,2268.92468,46.10958,2312.51061,14003.37934,1934.76005,711.05033
2023-07-03 18:00:00,4.146947701033685,299.9081734761424,278.1492445824633,125.1611312534101,0.0087575303377395,4.02728,9293.39711,2268.81931,47.11941,2143.49834,14345.16003,2024.20002,743.92072
2023-07-03 19:00:00,5.938385826872297,301.8439202431757,277.3155789204783,390.4693267152296,0.0105966119478815,3.83374,9252.07874,2267.4803,47.38421,1636.80435,14442.70029,2252.41996,827.79461
2023-07-03 20:00:00,5.938385826872297,301.8439202431757,277.3155789204783,390.4693267152296,0.0105966119478815,4.05069,9496.27857,2267.06672,46.57156,1624.90694,14394.16052,2506.74998,921.26432
2023-07-03 21:00:00,5.938385826872297,301.8439202431757,277.3155789204783,390.4693267152296,0.0105966119478815,4.14916,9914.47618,2267.26982,47.00151,1686.31486,14196.98045,2722.86997,1000.69132
2023-07-03 22:00:00,6.749903545335963,301.38171582545345,276.9962934095476,979.5122136776844,0.0118531157489282,4.10324,11151.37262,2268.36833,47.43421,1992.74909,13709.4306,2898.32007,1065.17159
2023-07-03 23:00:00,6.749903545335963,301.38171582545345,276.9962934095476,979.5122136776844,0.0118531157489282,4.28963,12477.59377,2267.75711,47.69118,2928.69975,12929.53018,3085.75984,1134.05823
