UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-08-15T00:00:00.000000000,2023-08-21 20:44:56,3.0,310.43491
2023-08-15T01:00:00.000000000,2023-08-21 20:44:56,3.0,325.57432
2023-08-15T02:00:00.000000000,2023-08-21 20:44:56,3.0,338.15736
2023-08-15T03:00:00.000000000,2023-08-21 20:44:56,3.0,344.99616
2023-08-15T04:00:00.000000000,2023-08-21 20:44:56,3.0,346.99858
2023-08-15T05:00:00.000000000,2023-08-21 20:44:56,3.0,345.05972
2023-08-15T06:00:00.000000000,2023-08-21 20:44:56,3.0,340.24713
2023-08-15T07:00:00.000000000,2023-08-21 20:44:56,3.0,335.48473
2023-08-15T08:00:00.000000000,2023-08-21 20:44:56,3.0,335.60859
2023-08-15T09:00:00.000000000,2023-08-21 20:44:56,3.0,334.95251
2023-08-15T10:00:00.000000000,2023-08-21 20:44:56,3.0,335.22965
2023-08-15T11:00:00.000000000,2023-08-21 20:44:56,3.0,341.22112
2023-08-15T12:00:00.000000000,2023-08-21 20:44:56,3.0,348.62954
2023-08-15T13:00:00.000000000,2023-08-21 20:44:56,3.0,346.18885
2023-08-15T14:00:00.000000000,2023-08-21 20:44:56,3.0,323.93376
2023-08-15T15:00:00.000000000,2023-08-21 20:44:56,3.0,289.4369
2023-08-15T16:00:00.000000000,2023-08-21 20:44:56,3.0,260.83941
2023-08-15T17:00:00.000000000,2023-08-21 20:44:56,3.0,247.78401
2023-08-15T18:00:00.000000000,2023-08-21 20:44:56,3.0,247.9336
2023-08-15T19:00:00.000000000,2023-08-21 20:44:56,3.0,254.29948
2023-08-15T20:00:00.000000000,2023-08-21 20:44:56,3.0,263.67832
2023-08-15T21:00:00.000000000,2023-08-21 20:44:56,3.0,273.17379
2023-08-15T22:00:00.000000000,2023-08-21 20:44:56,3.0,282.40658
2023-08-15T23:00:00.000000000,2023-08-21 20:44:56,3.0,291.62996
2023-08-16T00:00:00.000000000,2023-08-21 20:44:56,3.0,312.8401
2023-08-16T01:00:00.000000000,2023-08-21 20:44:56,3.0,327.41001
2023-08-16T02:00:00.000000000,2023-08-21 20:44:56,3.0,340.60483
2023-08-16T03:00:00.000000000,2023-08-21 20:44:56,3.0,347.45218
2023-08-16T04:00:00.000000000,2023-08-21 20:44:56,3.0,350.89183
2023-08-16T05:00:00.000000000,2023-08-21 20:44:56,3.0,353.48233
2023-08-16T06:00:00.000000000,2023-08-21 20:44:56,3.0,355.56496
2023-08-16T07:00:00.000000000,2023-08-21 20:44:56,3.0,357.25867
2023-08-16T08:00:00.000000000,2023-08-21 20:44:56,3.0,360.02084
2023-08-16T09:00:00.000000000,2023-08-21 20:44:56,3.0,356.95175
2023-08-16T10:00:00.000000000,2023-08-21 20:44:56,3.0,352.57423
2023-08-16T11:00:00.000000000,2023-08-21 20:44:56,3.0,353.75466
2023-08-16T12:00:00.000000000,2023-08-21 20:44:56,3.0,357.32848
2023-08-16T13:00:00.000000000,2023-08-21 20:44:56,3.0,353.54038
2023-08-16T14:00:00.000000000,2023-08-21 20:44:56,3.0,335.06694
2023-08-16T15:00:00.000000000,2023-08-21 20:44:56,3.0,308.59682
2023-08-16T16:00:00.000000000,2023-08-21 20:44:56,3.0,286.8576
2023-08-16T17:00:00.000000000,2023-08-21 20:44:56,3.0,274.98681
