UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-05-25 00:00:00,3.0,4874.0,2265.0,87.0,2291.0,11971.0,2855.0,52.0
2023-05-25 01:00:00,3.0,5595.0,2266.0,88.0,2799.0,10275.0,2849.0,0.0
2023-05-25 02:00:00,3.0,6043.0,2267.0,87.0,3962.0,5892.0,2988.0,630.0
2023-05-25 03:00:00,3.0,7772.0,2266.0,86.0,4804.0,880.0,3152.0,1773.0
2023-05-25 04:00:00,3.0,7817.0,2264.0,85.0,4933.0,0.0,3395.0,1814.0
2023-05-25 05:00:00,4.0,6816.0,2266.0,85.0,4869.0,0.0,3627.0,1399.0
2023-05-25 06:00:00,4.0,6204.0,2267.0,86.0,4620.0,0.0,3372.0,386.0
2023-05-25 07:00:00,3.0,5225.0,2264.0,86.0,4305.0,0.0,3019.0,0.0
2023-05-25 08:00:00,5.0,4226.0,2263.0,86.0,3943.0,0.0,2967.0,95.0
2023-05-25 09:00:00,5.0,4182.0,2265.0,73.0,3767.0,0.0,2923.0,0.0
2023-05-25 10:00:00,5.0,4420.0,2265.0,38.0,3748.0,0.0,2761.0,0.0
2023-05-25 11:00:00,5.0,4231.0,2266.0,38.0,3764.0,0.0,2710.0,0.0
2023-05-25 12:00:00,4.0,4132.0,2266.0,60.0,3784.0,0.0,2389.0,39.0
2023-05-25 13:00:00,3.0,4721.0,2266.0,71.0,3910.0,27.0,2074.0,663.0
2023-05-25 14:00:00,3.0,4601.0,2265.0,71.0,3863.0,2407.0,1849.0,1024.0
2023-05-25 15:00:00,3.0,4047.0,2265.0,72.0,3513.0,8110.0,1980.0,0.0
2023-05-25 16:00:00,4.0,3636.0,2265.0,83.0,2920.0,11369.0,1962.0,171.0
2023-05-25 17:00:00,5.0,3988.0,2263.0,85.0,2473.0,12612.0,1694.0,0.0
2023-05-25 18:00:00,3.0,4989.0,2262.0,86.0,2333.0,12987.0,1625.0,0.0
2023-05-25 19:00:00,3.0,5164.0,2265.0,87.0,2284.0,12830.0,1647.0,0.0
2023-05-25 20:00:00,2.0,4617.0,2266.0,87.0,2138.0,13132.0,1866.0,0.0
2023-05-25 21:00:00,2.0,4660.0,2266.0,87.0,1963.0,13220.0,2333.0,0.0
2023-05-25 22:00:00,3.0,4414.0,2268.0,87.0,1900.0,13071.0,2768.0,0.0
2023-05-25 23:00:00,3.0,4461.0,2268.0,87.0,2063.0,12859.0,3185.0,0.0
