UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-09-01T00:00:00-00:00,2023-09-03 15:38:40,3.0,7377.5,2277.52
2023-09-01T01:00:00-00:00,2023-09-03 15:38:40,3.0,2509.1400000000003,2271.67
2023-09-01T02:00:00-00:00,2023-09-03 15:38:40,3.0,80.86,2204.13
2023-09-01T03:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,2128.92
2023-09-01T04:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,2020.8899999999999
2023-09-01T05:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,1923.26
2023-09-01T06:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,1859.33
2023-09-01T07:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,1776.3
2023-09-01T08:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,1759.29
2023-09-01T09:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,1741.69
2023-09-01T10:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,1729.3200000000002
2023-09-01T11:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,1699.12
2023-09-01T12:00:00-00:00,2023-09-03 15:38:40,3.0,0.0,1629.38
2023-09-01T13:00:00-00:00,2023-09-03 15:38:40,3.0,381.11,1536.37
2023-09-01T14:00:00-00:00,2023-09-03 15:38:40,3.0,3483.7099999999996,1438.9
2023-09-01T15:00:00-00:00,2023-09-03 15:38:40,3.0,7934.8,1383.56
2023-09-01T16:00:00-00:00,2023-09-03 15:38:40,3.0,10322.43,1425.7800000000002
2023-09-01T17:00:00-00:00,2023-09-03 15:38:40,3.0,11164.57,1559.18
2023-09-01T18:00:00-00:00,2023-09-03 15:38:40,3.0,11368.92,1754.5700000000002
2023-09-01T19:00:00-00:00,2023-09-03 15:38:40,3.0,11103.449999999999,1988.6
2023-09-01T20:00:00-00:00,2023-09-03 15:38:40,3.0,10718.46,2215.58
2023-09-01T21:00:00-00:00,2023-09-03 15:38:40,3.0,10245.98,2390.0099999999998
2023-09-01T22:00:00-00:00,2023-09-03 15:38:40,3.0,9579.08,2505.2
2023-09-01T23:00:00-00:00,2023-09-03 15:38:40,3.0,8326.8,2496.77
