UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-13T00:00:00-00:00,2023-08-13 18:41:44,3.0,9127.42,1527.99
2023-08-13T01:00:00-00:00,2023-08-13 18:41:44,3.0,4311.58,1921.47
2023-08-13T02:00:00-00:00,2023-08-13 18:41:44,3.0,623.7099999999999,2204.35
2023-08-13T03:00:00-00:00,2023-08-13 18:41:44,3.0,0.0,2401.41
2023-08-13T04:00:00-00:00,2023-08-13 18:41:44,3.0,0.0,2478.24
2023-08-13T05:00:00-00:00,2023-08-13 18:41:44,3.0,0.0,2480.53
2023-08-13T06:00:00-00:00,2023-08-13 18:41:44,3.0,0.0,2484.17
2023-08-13T07:00:00-00:00,2023-08-13 18:41:44,3.0,0.0,2631.09
2023-08-13T08:00:00-00:00,2023-08-13 18:41:44,3.0,0.0,2499.69
2023-08-13T09:00:00-00:00,2023-08-13 18:41:44,3.0,0.0,2276.4900000000002
2023-08-13T10:00:00-00:00,2023-08-13 18:41:44,3.0,0.0,1994.74
2023-08-13T11:00:00-00:00,2023-08-13 18:41:44,3.0,0.0,1728.8000000000002
2023-08-13T12:00:00-00:00,2023-08-13 18:41:44,3.0,0.03,1470.49
2023-08-13T13:00:00-00:00,2023-08-13 18:41:44,3.0,1032.78,1162.52
2023-08-13T14:00:00-00:00,2023-08-13 18:41:44,3.0,5411.25,790.97
2023-08-13T15:00:00-00:00,2023-08-13 18:41:44,3.0,10141.42,451.48
2023-08-13T16:00:00-00:00,2023-08-13 18:41:44,3.0,12171.5,250.45999999999998
2023-08-13T17:00:00-00:00,2023-08-13 18:41:44,3.0,12831.740000000002,191.98000000000002
2023-08-13T18:00:00-00:00,2023-08-13 18:41:44,3.0,13075.15,209.82999999999998
2023-08-13T19:00:00-00:00,2023-08-13 18:41:44,3.0,12987.45,254.60000000000002
2023-08-13T20:00:00-00:00,2023-08-13 18:41:44,3.0,12691.65,313.13
2023-08-13T21:00:00-00:00,2023-08-13 18:41:44,3.0,12241.849999999999,422.17
2023-08-13T22:00:00-00:00,2023-08-13 18:41:44,3.0,11511.679999999998,558.49
2023-08-13T23:00:00-00:00,2023-08-13 18:41:44,3.0,10337.05,746.4300000000001
