UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-09-08T00:00:00-00:00,2023-09-08 23:15:10,3.0,7910.29,1410.0
2023-09-08T01:00:00-00:00,2023-09-08 23:15:10,3.0,2352.52,1416.4299999999998
2023-09-08T02:00:00-00:00,2023-09-08 23:15:10,3.0,22.03,1360.26
2023-09-08T03:00:00-00:00,2023-09-08 23:15:10,3.0,0.0,1330.04
2023-09-08T04:00:00-00:00,2023-09-08 23:15:10,3.0,0.0,1308.54
2023-09-08T05:00:00-00:00,2023-09-08 23:15:10,3.0,0.0,1294.09
2023-09-08T06:00:00-00:00,2023-09-08 23:15:10,3.0,0.0,1276.33
2023-09-08T07:00:00-00:00,2023-09-08 23:15:10,3.0,25.41,988.0
2023-09-08T08:00:00-00:00,2023-09-08 23:15:10,3.0,23.25,924.1
2023-09-08T09:00:00-00:00,2023-09-08 23:15:10,3.0,23.04,875.3199999999999
2023-09-08T10:00:00-00:00,2023-09-08 23:15:10,3.0,22.08,846.3499999999999
2023-09-08T11:00:00-00:00,2023-09-08 23:15:10,3.0,20.43,815.45
2023-09-08T12:00:00-00:00,2023-09-08 23:15:10,3.0,18.57,761.36
2023-09-08T13:00:00-00:00,2023-09-08 23:15:10,3.0,214.89,686.03
2023-09-08T14:00:00-00:00,2023-09-08 23:15:10,3.0,5035.09,549.24
2023-09-08T15:00:00-00:00,2023-09-08 23:15:10,3.0,10516.259999999998,397.49
2023-09-08T16:00:00-00:00,2023-09-08 23:15:10,3.0,12347.72,310.39
2023-09-08T17:00:00-00:00,2023-09-08 23:15:10,3.0,13071.63,297.98
2023-09-08T18:00:00-00:00,2023-09-08 23:15:10,3.0,13145.93,342.02
2023-09-08T19:00:00-00:00,2023-09-08 23:15:10,3.0,13187.74,440.59
2023-09-08T20:00:00-00:00,2023-09-08 23:15:10,3.0,13235.28,583.98
2023-09-08T21:00:00-00:00,2023-09-08 23:15:10,3.0,13027.460000000001,731.75
2023-09-08T22:00:00-00:00,2023-09-08 23:15:10,3.0,12602.92,890.9100000000001
2023-09-08T23:00:00-00:00,2023-09-08 23:15:10,3.0,11507.669999999998,1062.0900000000001
