UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-21T00:00:00-00:00,2023-08-21 21:40:21,3.0,2811.08,1613.94
2023-08-21T01:00:00-00:00,2023-08-21 21:40:21,3.0,1244.3500000000001,1694.2
2023-08-21T02:00:00-00:00,2023-08-21 21:40:21,3.0,174.7,1872.73
2023-08-21T03:00:00-00:00,2023-08-21 21:40:21,3.0,58.54,1966.7800000000002
2023-08-21T04:00:00-00:00,2023-08-21 21:40:21,3.0,52.83,2051.51
2023-08-21T05:00:00-00:00,2023-08-21 21:40:21,3.0,47.97,2074.0
2023-08-21T06:00:00-00:00,2023-08-21 21:40:21,3.0,41.52,1818.04
2023-08-21T07:00:00-00:00,2023-08-21 21:40:21,3.0,43.53,1606.41
2023-08-21T08:00:00-00:00,2023-08-21 21:40:21,3.0,44.46,1231.6599999999999
2023-08-21T09:00:00-00:00,2023-08-21 21:40:21,3.0,32.61,1051.05
2023-08-21T10:00:00-00:00,2023-08-21 21:40:21,3.0,28.62,936.28
2023-08-21T11:00:00-00:00,2023-08-21 21:40:21,3.0,32.91,843.1700000000001
2023-08-21T12:00:00-00:00,2023-08-21 21:40:21,3.0,32.91,761.38
2023-08-21T13:00:00-00:00,2023-08-21 21:40:21,3.0,317.64,659.71
2023-08-21T14:00:00-00:00,2023-08-21 21:40:21,3.0,3395.32,563.1600000000001
2023-08-21T15:00:00-00:00,2023-08-21 21:40:21,3.0,6339.19,506.66999999999996
2023-08-21T16:00:00-00:00,2023-08-21 21:40:21,3.0,7696.14,472.49
2023-08-21T17:00:00-00:00,2023-08-21 21:40:21,3.0,8443.55,490.12
2023-08-21T18:00:00-00:00,2023-08-21 21:40:21,3.0,9156.8,561.69
2023-08-21T19:00:00-00:00,2023-08-21 21:40:21,3.0,9789.92,634.56
2023-08-21T20:00:00-00:00,2023-08-21 21:40:21,3.0,9937.3,684.08
2023-08-21T21:00:00-00:00,2023-08-21 21:40:21,3.0,9972.95,709.28
2023-08-21T22:00:00-00:00,2023-08-21 21:40:21,3.0,9977.17,731.34
2023-08-21T23:00:00-00:00,2023-08-21 21:40:21,3.0,9273.6,752.23
