UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-24T00:00:00-00:00,2023-08-25 17:59:20,3.0,8587.27,173.16000000000003
2023-08-24T01:00:00-00:00,2023-08-25 17:59:20,3.0,3455.09,324.18
2023-08-24T02:00:00-00:00,2023-08-25 17:59:20,3.0,285.88,521.2
2023-08-24T03:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,635.49
2023-08-24T04:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,635.73
2023-08-24T05:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,588.62
2023-08-24T06:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,540.64
2023-08-24T07:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,656.95
2023-08-24T08:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,602.04
2023-08-24T09:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,555.59
2023-08-24T10:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,515.3299999999999
2023-08-24T11:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,476.52
2023-08-24T12:00:00-00:00,2023-08-25 17:59:20,3.0,0.0,444.1
2023-08-24T13:00:00-00:00,2023-08-25 17:59:20,3.0,673.15,410.89
2023-08-24T14:00:00-00:00,2023-08-25 17:59:20,3.0,4624.42,357.76
2023-08-24T15:00:00-00:00,2023-08-25 17:59:20,3.0,9685.49,276.86
2023-08-24T16:00:00-00:00,2023-08-25 17:59:20,3.0,12150.149999999998,225.26999999999998
2023-08-24T17:00:00-00:00,2023-08-25 17:59:20,3.0,12945.68,234.28000000000003
2023-08-24T18:00:00-00:00,2023-08-25 17:59:20,3.0,13279.63,272.34000000000003
2023-08-24T19:00:00-00:00,2023-08-25 17:59:20,3.0,13332.22,343.48
2023-08-24T20:00:00-00:00,2023-08-25 17:59:20,3.0,13231.46,508.47
2023-08-24T21:00:00-00:00,2023-08-25 17:59:20,3.0,12975.11,755.94
2023-08-24T22:00:00-00:00,2023-08-25 17:59:20,3.0,12461.17,1016.1400000000001
2023-08-24T23:00:00-00:00,2023-08-25 17:59:20,3.0,11456.94,1257.88
