,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-04 00:00:00,141.08,0.0,13347.0,2255.0,82.0,3276.0,12809.0,4145.0,219.0
1,2023-08-04 01:00:00,148.7,0.0,13881.0,2255.0,42.0,3835.0,11257.0,4330.0,330.0
2,2023-08-04 02:00:00,192.96,0.0,15306.0,2254.0,39.0,4974.0,6436.0,4494.0,2057.0
3,2023-08-04 03:00:00,243.91,0.0,16681.0,2255.0,38.0,5242.0,1022.0,4661.0,3338.0
4,2023-08-04 04:00:00,241.68,0.0,16112.0,2255.0,40.0,5355.0,93.0,4719.0,2784.0
5,2023-08-04 05:00:00,235.77,0.0,14932.0,2256.0,40.0,4947.0,0.0,4582.0,2262.0
6,2023-08-04 06:00:00,208.41,0.0,14262.0,2257.0,46.0,4295.0,0.0,4550.0,0.0
7,2023-08-04 07:00:00,200.29,0.0,12533.0,2258.0,74.0,3918.0,0.0,4520.0,0.0
8,2023-08-04 08:00:00,191.29,0.0,11157.0,2258.0,84.0,3750.0,0.0,4509.0,0.0
9,2023-08-04 09:00:00,179.74,0.0,9668.0,2257.0,84.0,3669.0,0.0,4414.0,0.0
10,2023-08-04 10:00:00,182.88,0.0,9559.0,2258.0,84.0,3323.0,0.0,4302.0,0.0
11,2023-08-04 11:00:00,185.33,0.0,9468.0,2258.0,85.0,3221.0,0.0,4057.0,0.0
12,2023-08-04 12:00:00,186.25,0.0,9250.0,2257.0,85.0,3231.0,0.0,3738.0,0.0
13,2023-08-04 13:00:00,194.41,0.0,9804.0,2257.0,86.0,3153.0,0.0,3539.0,0.0
14,2023-08-04 14:00:00,188.54,0.0,10221.0,2256.0,88.0,3243.0,1373.0,3067.0,0.0
15,2023-08-04 15:00:00,156.85,0.0,10621.0,2257.0,88.0,2411.0,7488.0,2417.0,0.0
16,2023-08-04 16:00:00,142.32,0.0,10852.0,2258.0,87.0,1805.0,11801.0,1658.0,0.0
17,2023-08-04 17:00:00,137.27,0.0,10624.0,2259.0,87.0,1687.0,13305.0,931.0,0.0
18,2023-08-04 18:00:00,129.83,0.0,9886.0,2259.0,88.0,1969.0,13859.0,388.0,0.0
19,2023-08-04 19:00:00,129.33,0.0,9802.0,2260.0,88.0,1949.0,14075.0,145.0,0.0
20,2023-08-04 20:00:00,128.08,0.0,9700.0,2261.0,87.0,1890.0,14224.0,136.0,0.0
21,2023-08-04 21:00:00,130.53,0.0,10376.0,2261.0,88.0,2540.0,14249.0,171.0,0.0
22,2023-08-04 22:00:00,132.96,0.0,10963.0,2261.0,87.0,3008.0,14139.0,315.0,0.0
23,2023-08-04 23:00:00,147.08,0.0,12574.0,2261.0,87.0,3185.0,13622.0,928.0,270.0
