UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-23T00:00:00-00:00,2023-08-23 19:34:33,3.0,8863.82,221.19
2023-08-23T01:00:00-00:00,2023-08-23 19:34:33,3.0,3617.9700000000003,322.41999999999996
2023-08-23T02:00:00-00:00,2023-08-23 19:34:33,3.0,311.04999999999995,445.47
2023-08-23T03:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,533.5899999999999
2023-08-23T04:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,555.86
2023-08-23T05:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,539.6
2023-08-23T06:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,505.27
2023-08-23T07:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,443.44
2023-08-23T08:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,395.52
2023-08-23T09:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,340.76
2023-08-23T10:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,280.92
2023-08-23T11:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,225.15
2023-08-23T12:00:00-00:00,2023-08-23 19:34:33,3.0,0.0,176.68
2023-08-23T13:00:00-00:00,2023-08-23 19:34:33,3.0,748.4200000000001,143.28
2023-08-23T14:00:00-00:00,2023-08-23 19:34:33,3.0,4844.46,117.4
2023-08-23T15:00:00-00:00,2023-08-23 19:34:33,3.0,9793.05,95.00999999999999
2023-08-23T16:00:00-00:00,2023-08-23 19:34:33,3.0,12021.519999999999,97.93
2023-08-23T17:00:00-00:00,2023-08-23 19:34:33,3.0,12755.45,122.94
2023-08-23T18:00:00-00:00,2023-08-23 19:34:33,3.0,13118.09,148.6
2023-08-23T19:00:00-00:00,2023-08-23 19:34:33,3.0,13238.980000000001,149.35
2023-08-23T20:00:00-00:00,2023-08-23 19:34:33,3.0,13213.650000000001,125.18
2023-08-23T21:00:00-00:00,2023-08-23 19:34:33,3.0,13005.2,102.61999999999999
2023-08-23T22:00:00-00:00,2023-08-23 19:34:33,3.0,12476.74,101.77
2023-08-23T23:00:00-00:00,2023-08-23 19:34:33,3.0,11468.73,117.22
