UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-27T00:00:00-00:00,2023-08-28 00:48:23,3.0,9369.939999999999,1257.48
2023-08-27T01:00:00-00:00,2023-08-28 00:48:23,3.0,3632.77,1443.17
2023-08-27T02:00:00-00:00,2023-08-28 00:48:23,3.0,244.73000000000002,1595.51
2023-08-27T03:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1726.8200000000002
2023-08-27T04:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1760.57
2023-08-27T05:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1711.6599999999999
2023-08-27T06:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1639.1799999999998
2023-08-27T07:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1534.8899999999999
2023-08-27T08:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1510.35
2023-08-27T09:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1485.1399999999999
2023-08-27T10:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1474.35
2023-08-27T11:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1400.5500000000002
2023-08-27T12:00:00-00:00,2023-08-28 00:48:23,3.0,0.0,1215.85
2023-08-27T13:00:00-00:00,2023-08-28 00:48:23,3.0,702.22,1012.67
2023-08-27T14:00:00-00:00,2023-08-28 00:48:23,3.0,4997.53,809.78
2023-08-27T15:00:00-00:00,2023-08-28 00:48:23,3.0,10348.94,570.98
2023-08-27T16:00:00-00:00,2023-08-28 00:48:23,3.0,12717.34,371.43
2023-08-27T17:00:00-00:00,2023-08-28 00:48:23,3.0,13469.109999999999,263.40999999999997
2023-08-27T18:00:00-00:00,2023-08-28 00:48:23,3.0,13789.61,224.38
2023-08-27T19:00:00-00:00,2023-08-28 00:48:23,3.0,13862.84,233.37
2023-08-27T20:00:00-00:00,2023-08-28 00:48:23,3.0,13852.73,286.01
2023-08-27T21:00:00-00:00,2023-08-28 00:48:23,3.0,13740.51,390.53
2023-08-27T22:00:00-00:00,2023-08-28 00:48:23,3.0,13348.77,564.95
2023-08-27T23:00:00-00:00,2023-08-28 00:48:23,3.0,12406.74,832.55
