UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-10T00:00:00-00:00,2023-08-13 18:01:21,3.0,9186.92,2734.07
2023-08-10T01:00:00-00:00,2023-08-13 18:01:21,3.0,4492.04,2854.48
2023-08-10T02:00:00-00:00,2023-08-13 18:01:21,3.0,723.86,2848.1
2023-08-10T03:00:00-00:00,2023-08-13 18:01:21,3.0,0.0,2834.86
2023-08-10T04:00:00-00:00,2023-08-13 18:01:21,3.0,0.0,2841.91
2023-08-10T05:00:00-00:00,2023-08-13 18:01:21,3.0,0.0,2822.38
2023-08-10T06:00:00-00:00,2023-08-13 18:01:21,3.0,0.0,2792.29
2023-08-10T07:00:00-00:00,2023-08-13 18:01:21,3.0,0.0,2669.9700000000003
2023-08-10T08:00:00-00:00,2023-08-13 18:01:21,3.0,0.0,2669.76
2023-08-10T09:00:00-00:00,2023-08-13 18:01:21,3.0,0.0,2621.74
2023-08-10T10:00:00-00:00,2023-08-13 18:01:21,3.0,0.0,2608.73
2023-08-10T11:00:00-00:00,2023-08-13 18:01:21,3.0,0.0,2618.95
2023-08-10T12:00:00-00:00,2023-08-13 18:01:21,3.0,0.07,2540.41
2023-08-10T13:00:00-00:00,2023-08-13 18:01:21,3.0,809.0100000000001,2321.22
2023-08-10T14:00:00-00:00,2023-08-13 18:01:21,3.0,4234.530000000001,1969.95
2023-08-10T15:00:00-00:00,2023-08-13 18:01:21,3.0,8198.74,1609.2199999999998
2023-08-10T16:00:00-00:00,2023-08-13 18:01:21,3.0,10257.59,1368.1100000000001
2023-08-10T17:00:00-00:00,2023-08-13 18:01:21,3.0,11091.19,1196.84
2023-08-10T18:00:00-00:00,2023-08-13 18:01:21,3.0,11505.66,1116.58
2023-08-10T19:00:00-00:00,2023-08-13 18:01:21,3.0,11612.239999999998,1159.55
2023-08-10T20:00:00-00:00,2023-08-13 18:01:21,3.0,11532.52,1315.37
2023-08-10T21:00:00-00:00,2023-08-13 18:01:21,3.0,11274.71,1611.6699999999998
2023-08-10T22:00:00-00:00,2023-08-13 18:01:21,3.0,10791.8,1986.15
2023-08-10T23:00:00-00:00,2023-08-13 18:01:21,3.0,9977.55,2377.59
