datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2023-06-27 00:00:00,APCP,surface,35.5,-114.5,0.40956990535735727,0.7187010821501638,0.9191375791151868,1.094432643338388,1.241562342450754,1.473925851698712,1.8031660835885828,2.457014758942102,3.5193343231487018,4.182976056354706,4.437785309805716,4.5660475439649195,4.629303175252574,4.76183405160298,4.9302946300600725,5.2994703715648805,5.758961845140753,5.982170320266265,6.045592254117375,6.09715636036782,6.175790150347287,6.239335714008748,6.381673291072519,6.814330857897753,7.564307636214844,8.126343513870836,8.519105258388993,8.753501499692533,8.83612058465795,8.978092369044685,9.241706266927691,9.948152367019746
