UTC time,oil,wind,biomass,geothermal,unknown,hydro,nat_gas,solar,coal
2023-01-01 23:00:00,0.0,2556.0,1376.0,0.0,88.0,9344.0,109.0,0.0,0.0
2023-01-02 00:00:00,0.0,2928.0,1376.0,0.0,88.0,9152.0,109.0,0.0,0.0
2023-01-02 01:00:00,0.0,3128.0,1376.0,0.0,88.0,8881.0,111.0,0.0,0.0
2023-01-02 02:00:00,0.0,2296.0,1376.0,0.0,88.0,8832.0,112.0,0.0,0.0
2023-01-02 03:00:00,0.0,1764.0,1376.0,0.0,88.0,9029.0,173.0,0.0,0.0
2023-01-02 04:00:00,0.0,1720.0,1376.0,0.0,88.0,9032.0,548.0,0.0,0.0
2023-01-02 05:00:00,0.0,1704.0,1360.0,0.0,88.0,9505.0,778.0,0.0,0.0
2023-01-02 06:00:00,0.0,1556.0,1360.0,0.0,88.0,10212.0,1670.0,8.0,0.0
2023-01-02 07:00:00,0.0,1348.0,1360.0,0.0,88.0,10824.0,2135.0,88.0,0.0
2023-01-02 08:00:00,0.0,1032.0,1368.0,0.0,88.0,11143.0,2604.0,204.0,0.0
2023-01-02 09:00:00,0.0,752.0,1360.0,0.0,88.0,11134.0,2940.0,352.0,0.0
2023-01-02 10:00:00,0.0,640.0,1360.0,0.0,88.0,10931.0,2915.0,492.0,0.0
2023-01-02 11:00:00,0.0,628.0,1360.0,0.0,88.0,11041.0,2876.0,564.0,0.0
2023-01-02 12:00:00,0.0,416.0,1372.0,0.0,88.0,10853.0,2817.0,524.0,0.0
2023-01-02 13:00:00,0.0,340.0,1376.0,0.0,88.0,11163.0,2759.0,392.0,0.0
2023-01-02 14:00:00,0.0,320.0,1368.0,0.0,88.0,11233.0,2791.0,196.0,0.0
2023-01-02 15:00:00,0.0,220.0,1360.0,0.0,88.0,11393.0,3255.0,20.0,0.0
2023-01-02 16:00:00,0.0,128.0,1360.0,0.0,88.0,12258.0,3361.0,0.0,0.0
2023-01-02 17:00:00,0.0,212.0,1360.0,0.0,88.0,12574.0,3363.0,0.0,0.0
2023-01-02 18:00:00,0.0,760.0,1360.0,0.0,88.0,12220.0,3385.0,0.0,0.0
2023-01-02 19:00:00,0.0,1692.0,1360.0,0.0,88.0,11507.0,3378.0,0.0,0.0
2023-01-02 20:00:00,0.0,1240.0,1360.0,0.0,88.0,10593.0,3332.0,0.0,0.0
2023-01-02 21:00:00,0.0,616.0,1360.0,0.0,88.0,10140.0,3276.0,0.0,0.0
2023-01-02 22:00:00,0.0,536.0,1360.0,0.0,88.0,9464.0,3149.0,0.0,0.0
2023-01-02 23:00:00,0.0,356.0,1376.0,0.0,88.0,9239.0,3083.0,0.0,0.0
2023-01-03 00:00:00,0.0,304.0,1376.0,0.0,88.0,9034.0,3003.0,0.0,0.0
2023-01-03 01:00:00,0.0,420.0,1376.0,0.0,88.0,8816.0,2443.0,0.0,0.0
2023-01-03 02:00:00,0.0,480.0,1376.0,0.0,88.0,8671.0,2328.0,0.0,0.0
2023-01-03 03:00:00,0.0,568.0,1376.0,0.0,88.0,8569.0,2397.0,0.0,0.0
2023-01-03 04:00:00,0.0,624.0,1376.0,0.0,88.0,8789.0,2447.0,0.0,0.0
2023-01-03 05:00:00,0.0,660.0,1360.0,0.0,88.0,9296.0,3061.0,0.0,0.0
2023-01-03 06:00:00,0.0,664.0,1360.0,0.0,88.0,10092.0,3437.0,8.0,0.0
2023-01-03 07:00:00,0.0,592.0,1360.0,0.0,88.0,11621.0,3524.0,72.0,0.0
2023-01-03 08:00:00,0.0,880.0,1360.0,0.0,88.0,11100.0,3600.0,140.0,0.0
2023-01-03 09:00:00,0.0,1084.0,1368.0,0.0,88.0,11104.0,3596.0,248.0,0.0
2023-01-03 10:00:00,0.0,1352.0,1360.0,0.0,88.0,11072.0,3602.0,312.0,0.0
2023-01-03 11:00:00,0.0,1264.0,1364.0,0.0,88.0,10728.0,3542.0,276.0,0.0
2023-01-03 12:00:00,0.0,1328.0,1372.0,0.0,88.0,10632.0,3575.0,224.0,0.0
2023-01-03 13:00:00,0.0,1232.0,1360.0,0.0,88.0,10586.0,3530.0,180.0,0.0
2023-01-03 14:00:00,0.0,1100.0,1360.0,0.0,88.0,10857.0,3475.0,124.0,0.0
2023-01-03 15:00:00,0.0,1048.0,1360.0,0.0,88.0,11467.0,3490.0,28.0,0.0
2023-01-03 16:00:00,0.0,728.0,1360.0,0.0,88.0,11726.0,3497.0,0.0,0.0
2023-01-03 17:00:00,0.0,880.0,1360.0,0.0,88.0,12635.0,3530.0,0.0,0.0
2023-01-03 18:00:00,0.0,1016.0,1360.0,0.0,88.0,12000.0,3543.0,0.0,0.0
2023-01-03 19:00:00,0.0,1268.0,1360.0,0.0,88.0,10845.0,3539.0,0.0,0.0
2023-01-03 20:00:00,0.0,2216.0,1360.0,0.0,88.0,10034.0,3483.0,0.0,0.0
2023-01-03 21:00:00,0.0,2504.0,1360.0,0.0,88.0,9568.0,2942.0,0.0,0.0
2023-01-03 22:00:00,0.0,2308.0,1360.0,0.0,88.0,9014.0,2997.0,0.0,0.0
2023-01-03 23:00:00,0.0,2284.0,1376.0,0.0,88.0,8177.0,3454.0,0.0,0.0
2023-01-04 00:00:00,0.0,1792.0,1376.0,0.0,88.0,7950.0,3559.0,0.0,0.0
2023-01-04 01:00:00,0.0,1356.0,1376.0,0.0,88.0,7937.0,4066.0,0.0,0.0
2023-01-04 02:00:00,0.0,1024.0,1376.0,0.0,88.0,7973.0,3972.0,0.0,0.0
2023-01-04 03:00:00,0.0,600.0,1376.0,0.0,88.0,8082.0,3844.0,0.0,0.0
2023-01-04 04:00:00,0.0,272.0,1376.0,0.0,88.0,8458.0,3909.0,0.0,0.0
2023-01-04 05:00:00,0.0,60.0,1360.0,0.0,88.0,9271.0,4185.0,0.0,0.0
2023-01-04 06:00:00,0.0,116.0,1360.0,0.0,88.0,9878.0,4933.0,8.0,0.0
2023-01-04 07:00:00,0.0,400.0,1360.0,0.0,88.0,10056.0,5053.0,80.0,0.0
2023-01-04 08:00:00,0.0,1360.0,1360.0,0.0,88.0,10481.0,5171.0,168.0,0.0
2023-01-04 09:00:00,0.0,1880.0,1360.0,0.0,88.0,10404.0,5248.0,296.0,0.0
2023-01-04 10:00:00,0.0,1800.0,1360.0,0.0,88.0,10366.0,5296.0,424.0,0.0
2023-01-04 11:00:00,0.0,1272.0,1360.0,0.0,88.0,10156.0,5438.0,492.0,0.0
2023-01-04 12:00:00,0.0,1884.0,1360.0,0.0,88.0,10010.0,5367.0,460.0,0.0
2023-01-04 13:00:00,0.0,2316.0,1360.0,0.0,88.0,9723.0,5401.0,332.0,0.0
2023-01-04 14:00:00,0.0,2716.0,1360.0,0.0,88.0,9544.0,5314.0,156.0,0.0
2023-01-04 15:00:00,0.0,3804.0,1360.0,0.0,88.0,9579.0,5117.0,24.0,0.0
2023-01-04 16:00:00,0.0,4020.0,1364.0,0.0,88.0,9713.0,5130.0,0.0,0.0
2023-01-04 17:00:00,0.0,4272.0,1376.0,0.0,88.0,10113.0,5085.0,0.0,0.0
2023-01-04 18:00:00,0.0,5256.0,1392.0,0.0,88.0,9787.0,4999.0,0.0,0.0
2023-01-04 19:00:00,0.0,4904.0,1392.0,0.0,88.0,9587.0,4620.0,0.0,0.0
2023-01-04 20:00:00,0.0,6084.0,1392.0,0.0,88.0,9312.0,4030.0,0.0,0.0
2023-01-04 21:00:00,0.0,5964.0,1392.0,0.0,88.0,9089.0,3709.0,0.0,0.0
2023-01-04 22:00:00,0.0,5844.0,1408.0,0.0,88.0,8725.0,3451.0,0.0,0.0
2023-01-04 23:00:00,0.0,5500.0,1440.0,0.0,88.0,8491.0,3091.0,0.0,0.0
2023-01-05 00:00:00,0.0,6936.0,1440.0,0.0,88.0,8454.0,1831.0,0.0,0.0
2023-01-05 01:00:00,0.0,7208.0,1440.0,0.0,88.0,8418.0,1410.0,0.0,0.0
2023-01-05 02:00:00,0.0,7436.0,1440.0,0.0,88.0,8198.0,1379.0,0.0,0.0
2023-01-05 03:00:00,0.0,7752.0,1440.0,0.0,88.0,8171.0,1383.0,0.0,0.0
2023-01-05 04:00:00,0.0,6612.0,1440.0,0.0,88.0,8423.0,1444.0,0.0,0.0
2023-01-05 05:00:00,0.0,5632.0,1424.0,0.0,88.0,9066.0,2373.0,0.0,0.0
2023-01-05 06:00:00,0.0,6948.0,1424.0,0.0,88.0,9417.0,2716.0,8.0,0.0
2023-01-05 07:00:00,0.0,9324.0,1424.0,0.0,88.0,10109.0,3113.0,72.0,0.0
2023-01-05 08:00:00,0.0,10432.0,1424.0,0.0,88.0,10315.0,3379.0,112.0,0.0
2023-01-05 09:00:00,0.0,11496.0,1424.0,0.0,88.0,10367.0,3388.0,168.0,0.0
2023-01-05 10:00:00,0.0,12152.0,1424.0,0.0,88.0,10393.0,3441.0,240.0,0.0
2023-01-05 11:00:00,0.0,11504.0,1424.0,0.0,88.0,10006.0,3455.0,284.0,0.0
2023-01-05 12:00:00,0.0,10924.0,1424.0,0.0,88.0,9580.0,3400.0,264.0,0.0
2023-01-05 13:00:00,0.0,10812.0,1424.0,0.0,88.0,9511.0,3359.0,196.0,0.0
2023-01-05 14:00:00,0.0,9760.0,1424.0,0.0,88.0,9618.0,3296.0,120.0,0.0
2023-01-05 15:00:00,0.0,10132.0,1424.0,0.0,88.0,10666.0,3183.0,28.0,0.0
2023-01-05 16:00:00,0.0,11300.0,1424.0,0.0,88.0,11076.0,3297.0,0.0,0.0
2023-01-05 17:00:00,0.0,11316.0,1424.0,0.0,88.0,11190.0,3308.0,0.0,0.0
2023-01-05 18:00:00,0.0,11176.0,1424.0,0.0,88.0,11018.0,3297.0,0.0,0.0
2023-01-05 19:00:00,0.0,10548.0,1424.0,0.0,88.0,10384.0,3327.0,0.0,0.0
2023-01-05 20:00:00,0.0,10020.0,1424.0,0.0,88.0,10362.0,3270.0,0.0,0.0
2023-01-05 21:00:00,0.0,10320.0,1424.0,0.0,88.0,9743.0,3231.0,0.0,0.0
2023-01-05 22:00:00,0.0,10240.0,1424.0,0.0,88.0,9300.0,2784.0,0.0,0.0
2023-01-05 23:00:00,0.0,10200.0,1424.0,0.0,88.0,8750.0,2293.0,0.0,0.0
2023-01-06 00:00:00,0.0,9844.0,1424.0,0.0,88.0,8476.0,2021.0,0.0,0.0
2023-01-06 01:00:00,0.0,6960.0,1424.0,0.0,88.0,8689.0,2048.0,0.0,0.0
2023-01-06 02:00:00,0.0,4916.0,1424.0,0.0,88.0,8970.0,2065.0,0.0,0.0
2023-01-06 03:00:00,0.0,4020.0,1424.0,0.0,88.0,8809.0,2082.0,0.0,0.0
2023-01-06 04:00:00,0.0,2976.0,1440.0,0.0,88.0,8813.0,2303.0,0.0,0.0
2023-01-06 05:00:00,0.0,1784.0,1440.0,0.0,88.0,9371.0,2485.0,0.0,0.0
2023-01-06 06:00:00,0.0,716.0,1440.0,0.0,88.0,9779.0,2736.0,8.0,0.0
2023-01-06 07:00:00,0.0,184.0,1440.0,0.0,88.0,10044.0,3156.0,88.0,0.0
2023-01-06 08:00:00,0.0,220.0,1440.0,0.0,88.0,10358.0,3596.0,216.0,0.0
2023-01-06 09:00:00,0.0,216.0,1440.0,0.0,88.0,10573.0,3695.0,436.0,0.0
2023-01-06 10:00:00,0.0,272.0,1440.0,0.0,88.0,10901.0,3402.0,652.0,0.0
2023-01-06 11:00:00,0.0,264.0,1440.0,0.0,88.0,10728.0,3038.0,748.0,0.0
2023-01-06 12:00:00,0.0,228.0,1440.0,0.0,88.0,10735.0,2455.0,688.0,0.0
2023-01-06 13:00:00,0.0,508.0,1440.0,0.0,88.0,10441.0,2761.0,476.0,0.0
2023-01-06 14:00:00,0.0,968.0,1440.0,0.0,88.0,10170.0,3034.0,220.0,0.0
2023-01-06 15:00:00,0.0,1396.0,1440.0,0.0,88.0,10364.0,3466.0,32.0,0.0
2023-01-06 16:00:00,0.0,1780.0,1440.0,0.0,88.0,11102.0,3398.0,0.0,0.0
2023-01-06 17:00:00,0.0,2000.0,1440.0,0.0,88.0,10946.0,3336.0,0.0,0.0
2023-01-06 18:00:00,0.0,2488.0,1440.0,0.0,88.0,11038.0,3331.0,0.0,0.0
2023-01-06 19:00:00,0.0,4276.0,1440.0,0.0,88.0,10288.0,3193.0,0.0,0.0
2023-01-06 20:00:00,0.0,4668.0,1440.0,0.0,88.0,9776.0,3089.0,0.0,0.0
2023-01-06 21:00:00,0.0,4152.0,1440.0,0.0,88.0,9559.0,3033.0,0.0,0.0
2023-01-06 22:00:00,0.0,3804.0,1440.0,0.0,88.0,9191.0,2488.0,0.0,0.0
2023-01-06 23:00:00,0.0,3260.0,1440.0,0.0,88.0,8921.0,2038.0,0.0,0.0
2023-01-07 00:00:00,0.0,3060.0,1440.0,0.0,88.0,8628.0,1983.0,0.0,0.0
2023-01-07 01:00:00,0.0,2540.0,1440.0,0.0,88.0,8500.0,1933.0,0.0,0.0
2023-01-07 02:00:00,0.0,1876.0,1440.0,0.0,88.0,8614.0,1889.0,0.0,0.0
2023-01-07 03:00:00,0.0,1672.0,1440.0,0.0,88.0,8688.0,1901.0,0.0,0.0
2023-01-07 04:00:00,0.0,1212.0,1440.0,0.0,88.0,8980.0,2209.0,0.0,0.0
2023-01-07 05:00:00,0.0,636.0,1440.0,0.0,88.0,9400.0,2370.0,0.0,0.0
2023-01-07 06:00:00,0.0,188.0,1440.0,0.0,88.0,10213.0,2628.0,12.0,0.0
2023-01-07 07:00:00,0.0,28.0,1440.0,0.0,88.0,11056.0,2787.0,92.0,0.0
2023-01-07 08:00:00,0.0,64.0,1440.0,0.0,88.0,11071.0,2818.0,232.0,0.0
2023-01-07 09:00:00,0.0,124.0,1440.0,0.0,88.0,11336.0,2942.0,436.0,0.0
2023-01-07 10:00:00,0.0,340.0,1440.0,0.0,88.0,11324.0,2970.0,628.0,0.0
2023-01-07 11:00:00,0.0,536.0,1440.0,0.0,88.0,11184.0,2918.0,708.0,0.0
2023-01-07 12:00:00,0.0,1184.0,1440.0,0.0,88.0,10855.0,2577.0,660.0,0.0
2023-01-07 13:00:00,0.0,1700.0,1440.0,0.0,88.0,10306.0,2571.0,480.0,0.0
2023-01-07 14:00:00,0.0,2424.0,1440.0,0.0,88.0,10601.0,2703.0,220.0,0.0
2023-01-07 15:00:00,0.0,3304.0,1440.0,0.0,88.0,10613.0,2665.0,32.0,0.0
2023-01-07 16:00:00,0.0,3984.0,1440.0,0.0,88.0,10620.0,2962.0,0.0,0.0
2023-01-07 17:00:00,0.0,5016.0,1440.0,0.0,88.0,9826.0,3017.0,0.0,0.0
2023-01-07 18:00:00,0.0,4752.0,1440.0,0.0,88.0,9545.0,2767.0,0.0,0.0
2023-01-07 19:00:00,0.0,4348.0,1440.0,0.0,88.0,9182.0,2298.0,0.0,0.0
2023-01-07 20:00:00,0.0,4144.0,1440.0,0.0,88.0,9021.0,2207.0,0.0,0.0
2023-01-07 21:00:00,0.0,4036.0,1440.0,0.0,88.0,8952.0,2156.0,0.0,0.0
2023-01-07 22:00:00,0.0,4172.0,1440.0,0.0,88.0,8647.0,2071.0,0.0,0.0
2023-01-07 23:00:00,0.0,3908.0,1440.0,0.0,88.0,8270.0,2030.0,0.0,0.0
2023-01-08 00:00:00,0.0,3564.0,1440.0,0.0,88.0,8210.0,1678.0,0.0,0.0
2023-01-08 01:00:00,0.0,3164.0,1440.0,0.0,88.0,7961.0,1565.0,0.0,0.0
2023-01-08 02:00:00,0.0,2748.0,1440.0,0.0,88.0,7983.0,1644.0,0.0,0.0
2023-01-08 03:00:00,0.0,2812.0,1440.0,0.0,88.0,8128.0,1484.0,0.0,0.0
2023-01-08 04:00:00,0.0,2768.0,1440.0,0.0,88.0,8076.0,1511.0,0.0,0.0
2023-01-08 05:00:00,0.0,2684.0,1440.0,0.0,88.0,8343.0,1607.0,0.0,0.0
2023-01-08 06:00:00,0.0,3056.0,1440.0,0.0,88.0,8876.0,1696.0,12.0,0.0
2023-01-08 07:00:00,0.0,3268.0,1440.0,0.0,88.0,9137.0,1893.0,80.0,0.0
2023-01-08 08:00:00,0.0,2880.0,1440.0,0.0,88.0,9729.0,2286.0,180.0,0.0
2023-01-08 09:00:00,0.0,2928.0,1440.0,0.0,88.0,10307.0,2394.0,328.0,0.0
2023-01-08 10:00:00,0.0,3032.0,1440.0,0.0,88.0,10277.0,2461.0,456.0,0.0
2023-01-08 11:00:00,0.0,2272.0,1440.0,0.0,88.0,10729.0,2475.0,504.0,0.0
2023-01-08 12:00:00,0.0,848.0,1440.0,0.0,88.0,10798.0,2650.0,452.0,0.0
2023-01-08 13:00:00,0.0,360.0,1440.0,0.0,88.0,10800.0,2699.0,320.0,0.0
2023-01-08 14:00:00,0.0,388.0,1440.0,0.0,88.0,10093.0,2599.0,152.0,0.0
2023-01-08 15:00:00,0.0,620.0,1440.0,0.0,88.0,9824.0,2855.0,32.0,0.0
2023-01-08 16:00:00,0.0,788.0,1440.0,0.0,88.0,9827.0,3008.0,0.0,0.0
2023-01-08 17:00:00,0.0,632.0,1440.0,0.0,88.0,10421.0,3004.0,0.0,0.0
2023-01-08 18:00:00,0.0,220.0,1440.0,0.0,88.0,10878.0,2906.0,0.0,0.0
2023-01-08 19:00:00,0.0,28.0,1440.0,0.0,88.0,10189.0,2598.0,0.0,0.0
2023-01-08 20:00:00,0.0,32.0,1440.0,0.0,88.0,9699.0,2593.0,0.0,0.0
2023-01-08 21:00:00,0.0,500.0,1440.0,0.0,88.0,9277.0,2504.0,0.0,0.0
2023-01-08 22:00:00,0.0,2216.0,1440.0,0.0,88.0,8837.0,2332.0,0.0,0.0
2023-01-08 23:00:00,0.0,3848.0,1376.0,0.0,88.0,8450.0,1988.0,0.0,0.0
2023-01-09 00:00:00,0.0,4580.0,1376.0,0.0,88.0,8327.0,1527.0,0.0,0.0
2023-01-09 01:00:00,0.0,5476.0,1376.0,0.0,88.0,8387.0,1689.0,0.0,0.0
2023-01-09 02:00:00,0.0,6428.0,1376.0,0.0,88.0,8163.0,1914.0,0.0,0.0
2023-01-09 03:00:00,0.0,7620.0,1376.0,0.0,88.0,8036.0,1955.0,0.0,0.0
2023-01-09 04:00:00,0.0,8704.0,1376.0,0.0,88.0,8476.0,2201.0,0.0,0.0
2023-01-09 05:00:00,0.0,10676.0,1360.0,0.0,88.0,8827.0,3307.0,0.0,0.0
2023-01-09 06:00:00,0.0,11544.0,1360.0,0.0,88.0,9017.0,3996.0,12.0,0.0
2023-01-09 07:00:00,0.0,10908.0,1360.0,0.0,88.0,9852.0,4934.0,72.0,0.0
2023-01-09 08:00:00,0.0,8136.0,1360.0,0.0,88.0,10227.0,5341.0,100.0,0.0
2023-01-09 09:00:00,0.0,4416.0,1360.0,0.0,88.0,10718.0,5541.0,152.0,0.0
2023-01-09 10:00:00,0.0,4792.0,1360.0,0.0,88.0,10200.0,5566.0,212.0,0.0
2023-01-09 11:00:00,0.0,6116.0,1360.0,0.0,88.0,9895.0,5540.0,240.0,0.0
2023-01-09 12:00:00,0.0,5684.0,1360.0,0.0,88.0,10232.0,5629.0,212.0,0.0
2023-01-09 13:00:00,0.0,5664.0,1360.0,0.0,88.0,10277.0,5650.0,164.0,0.0
2023-01-09 14:00:00,0.0,4344.0,1360.0,0.0,88.0,11475.0,5576.0,108.0,0.0
2023-01-09 15:00:00,0.0,4392.0,1360.0,0.0,88.0,11861.0,5582.0,32.0,0.0
2023-01-09 16:00:00,0.0,6476.0,1360.0,0.0,88.0,12265.0,5540.0,0.0,0.0
2023-01-09 17:00:00,0.0,6996.0,1360.0,0.0,88.0,11970.0,5532.0,0.0,0.0
2023-01-09 18:00:00,0.0,7152.0,1360.0,0.0,88.0,11314.0,5543.0,0.0,0.0
2023-01-09 19:00:00,0.0,7328.0,1360.0,0.0,88.0,10174.0,5551.0,0.0,0.0
2023-01-09 20:00:00,0.0,8392.0,1360.0,0.0,88.0,9479.0,4653.0,0.0,0.0
2023-01-09 21:00:00,0.0,9252.0,1360.0,0.0,88.0,9220.0,3994.0,0.0,0.0
2023-01-09 22:00:00,0.0,10384.0,1376.0,0.0,88.0,9077.0,2699.0,0.0,0.0
2023-01-09 23:00:00,0.0,11244.0,1360.0,0.0,88.0,8495.0,2066.0,0.0,0.0
2023-01-10 00:00:00,0.0,11236.0,1344.0,0.0,88.0,8591.0,1474.0,0.0,0.0
2023-01-10 01:00:00,0.0,10860.0,1344.0,0.0,88.0,8881.0,1532.0,0.0,0.0
2023-01-10 02:00:00,0.0,11344.0,1344.0,0.0,88.0,8764.0,1512.0,0.0,0.0
2023-01-10 03:00:00,0.0,12200.0,1344.0,0.0,88.0,8683.0,1479.0,0.0,0.0
2023-01-10 04:00:00,0.0,12308.0,1344.0,0.0,88.0,9049.0,1703.0,0.0,0.0
2023-01-10 05:00:00,0.0,12492.0,1344.0,0.0,88.0,9512.0,3486.0,0.0,0.0
2023-01-10 06:00:00,0.0,12568.0,1344.0,0.0,88.0,10755.0,3884.0,12.0,0.0
2023-01-10 07:00:00,0.0,12648.0,1344.0,0.0,88.0,11422.0,4616.0,84.0,0.0
2023-01-10 08:00:00,0.0,12728.0,1344.0,0.0,88.0,11096.0,5414.0,168.0,0.0
2023-01-10 09:00:00,0.0,12672.0,1344.0,0.0,88.0,11274.0,5587.0,296.0,0.0
2023-01-10 10:00:00,0.0,12660.0,1344.0,0.0,88.0,10641.0,5691.0,404.0,0.0
2023-01-10 11:00:00,0.0,12748.0,1344.0,0.0,88.0,10466.0,5767.0,444.0,0.0
2023-01-10 12:00:00,0.0,12612.0,1344.0,0.0,88.0,10274.0,5810.0,432.0,0.0
2023-01-10 13:00:00,0.0,12432.0,1344.0,0.0,88.0,10071.0,5718.0,332.0,0.0
2023-01-10 14:00:00,0.0,12364.0,1344.0,0.0,88.0,10264.0,5617.0,196.0,0.0
2023-01-10 15:00:00,0.0,12048.0,1344.0,0.0,88.0,10211.0,5542.0,40.0,0.0
2023-01-10 16:00:00,0.0,11948.0,1344.0,0.0,88.0,10437.0,5520.0,0.0,0.0
2023-01-10 17:00:00,0.0,11808.0,1344.0,0.0,88.0,10309.0,5480.0,0.0,0.0
2023-01-10 18:00:00,0.0,10744.0,1344.0,0.0,88.0,10628.0,5356.0,0.0,0.0
2023-01-10 19:00:00,0.0,9792.0,1344.0,0.0,88.0,11219.0,4930.0,0.0,0.0
2023-01-10 20:00:00,0.0,10340.0,1344.0,0.0,88.0,10140.0,4058.0,0.0,0.0
2023-01-10 21:00:00,0.0,10456.0,1360.0,0.0,88.0,9447.0,3389.0,0.0,0.0
2023-01-10 22:00:00,0.0,9536.0,1360.0,0.0,88.0,8830.0,2466.0,0.0,0.0
2023-01-10 23:00:00,0.0,9624.0,1360.0,0.0,88.0,8780.0,2294.0,0.0,0.0
2023-01-11 00:00:00,0.0,9212.0,1344.0,0.0,88.0,8107.0,2255.0,0.0,0.0
2023-01-11 01:00:00,0.0,7940.0,1344.0,0.0,88.0,8226.0,2223.0,0.0,0.0
2023-01-11 02:00:00,0.0,6248.0,1344.0,0.0,88.0,8517.0,2312.0,0.0,0.0
2023-01-11 03:00:00,0.0,3580.0,1344.0,0.0,88.0,9182.0,2454.0,0.0,0.0
2023-01-11 04:00:00,0.0,2492.0,1344.0,0.0,88.0,9309.0,2836.0,0.0,0.0
2023-01-11 05:00:00,0.0,1648.0,1344.0,0.0,88.0,10684.0,5049.0,0.0,0.0
2023-01-11 06:00:00,0.0,836.0,1344.0,0.0,88.0,11979.0,5632.0,12.0,0.0
2023-01-11 07:00:00,0.0,648.0,1344.0,0.0,88.0,13065.0,5653.0,88.0,0.0
2023-01-11 08:00:00,0.0,348.0,1344.0,0.0,88.0,12602.0,5759.0,192.0,0.0
2023-01-11 09:00:00,0.0,192.0,1344.0,0.0,88.0,12292.0,5840.0,320.0,0.0
2023-01-11 10:00:00,0.0,236.0,1344.0,0.0,88.0,11887.0,5950.0,392.0,0.0
2023-01-11 11:00:00,0.0,224.0,1344.0,0.0,88.0,11015.0,6111.0,324.0,0.0
2023-01-11 12:00:00,0.0,144.0,1344.0,0.0,88.0,11044.0,6015.0,256.0,0.0
2023-01-11 13:00:00,0.0,396.0,1344.0,0.0,88.0,11167.0,5904.0,200.0,0.0
2023-01-11 14:00:00,0.0,1452.0,1344.0,0.0,88.0,11112.0,5705.0,136.0,0.0
2023-01-11 15:00:00,0.0,3024.0,1344.0,0.0,88.0,11613.0,5600.0,52.0,0.0
2023-01-11 16:00:00,0.0,3464.0,1344.0,0.0,88.0,12153.0,5600.0,0.0,0.0
2023-01-11 17:00:00,0.0,3072.0,1344.0,0.0,88.0,12081.0,5546.0,0.0,0.0
2023-01-11 18:00:00,0.0,2668.0,1344.0,0.0,88.0,11422.0,5576.0,0.0,0.0
2023-01-11 19:00:00,0.0,2044.0,1344.0,0.0,88.0,10453.0,5677.0,0.0,0.0
2023-01-11 20:00:00,0.0,1124.0,1344.0,0.0,88.0,10243.0,5451.0,0.0,0.0
2023-01-11 21:00:00,0.0,864.0,1360.0,0.0,88.0,10100.0,5112.0,0.0,0.0
2023-01-11 22:00:00,0.0,928.0,1360.0,0.0,88.0,9895.0,3626.0,0.0,0.0
2023-01-11 23:00:00,0.0,1012.0,1408.0,0.0,88.0,9940.0,4147.0,0.0,0.0
