UTC time,coal,nat_gas,wind
2023-01-16 00:00:00,1730.0,500.0,732.0
2023-01-16 01:00:00,1638.0,483.0,710.0
2023-01-16 02:00:00,1557.0,374.0,786.0
2023-01-16 03:00:00,1537.0,367.0,811.0
2023-01-16 04:00:00,1454.0,462.0,784.0
2023-01-16 05:00:00,1424.0,379.0,809.0
2023-01-16 06:00:00,1401.0,344.0,797.0
2023-01-16 07:00:00,1302.0,316.0,814.0
2023-01-16 08:00:00,1154.0,340.0,782.0
2023-01-16 09:00:00,993.0,316.0,788.0
2023-01-16 10:00:00,993.0,346.0,786.0
2023-01-16 11:00:00,1173.0,334.0,776.0
2023-01-16 12:00:00,1362.0,410.0,763.0
2023-01-16 13:00:00,1589.0,408.0,780.0
2023-01-16 14:00:00,1775.0,447.0,750.0
2023-01-16 15:00:00,1982.0,437.0,719.0
2023-01-16 16:00:00,2019.0,376.0,805.0
2023-01-16 17:00:00,2017.0,499.0,770.0
2023-01-16 18:00:00,2015.0,573.0,687.0
2023-01-16 19:00:00,2015.0,642.0,547.0
2023-01-16 20:00:00,2020.0,560.0,626.0
2023-01-16 21:00:00,1908.0,520.0,663.0
2023-01-16 22:00:00,1696.0,496.0,601.0
2023-01-16 23:00:00,1624.0,533.0,587.0
