Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
42984,2023-11-27 00:00:00,2024-07-17 00:00:00,3.1,564.79,2143.0,1301.0,292.0
42985,2023-11-27 01:00:00,2024-07-17 00:00:00,3.1,582.56,2088.0,1214.0,193.0
42986,2023-11-27 02:00:00,2024-07-17 00:00:00,3.1,566.2,2007.0,1212.0,267.0
42987,2023-11-27 03:00:00,2024-07-17 00:00:00,3.1,564.34,2024.0,1216.0,283.0
42988,2023-11-27 04:00:00,2024-07-17 00:00:00,3.1,571.69,2047.0,1211.0,247.0
42989,2023-11-27 05:00:00,2024-07-17 00:00:00,3.1,568.12,1946.0,1185.0,244.0
42990,2023-11-27 06:00:00,2024-07-17 00:00:00,3.1,568.7,1899.0,1067.0,266.0
42991,2023-11-27 07:00:00,2024-07-17 00:00:00,3.1,566.74,1830.0,1161.0,221.0
42992,2023-11-27 08:00:00,2024-07-17 00:00:00,3.1,570.15,1866.0,1186.0,205.0
42993,2023-11-27 09:00:00,2024-07-17 00:00:00,3.1,557.1,1890.0,1204.0,284.0
42994,2023-11-27 10:00:00,2024-07-17 00:00:00,3.1,543.83,1885.0,1196.0,367.0
42995,2023-11-27 11:00:00,2024-07-17 00:00:00,3.1,548.39,1997.0,1216.0,375.0
42996,2023-11-27 12:00:00,2024-07-17 00:00:00,3.1,546.22,2055.0,1216.0,412.0
42997,2023-11-27 13:00:00,2024-07-17 00:00:00,3.1,554.16,2066.0,1277.0,343.0
42998,2023-11-27 14:00:00,2024-07-17 00:00:00,3.1,568.18,2035.0,1336.0,221.0
42999,2023-11-27 15:00:00,2024-07-17 00:00:00,3.1,595.5,2133.0,1255.0,114.0
43000,2023-11-27 16:00:00,2024-07-17 00:00:00,3.1,607.76,2082.0,1213.0,47.0
43001,2023-11-27 17:00:00,2024-07-17 00:00:00,3.1,602.61,2010.0,1290.0,27.0
43002,2023-11-27 18:00:00,2024-07-17 00:00:00,3.1,601.25,2008.0,1264.0,44.0
43003,2023-11-27 19:00:00,2024-07-17 00:00:00,3.1,607.49,2073.0,1211.0,47.0
43004,2023-11-27 20:00:00,2024-07-17 00:00:00,3.1,606.71,2076.0,1206.0,54.0
43005,2023-11-27 21:00:00,2024-07-17 00:00:00,3.1,597.26,2008.0,1204.0,89.0
43006,2023-11-27 22:00:00,2024-07-17 00:00:00,3.1,601.23,2142.0,1203.0,103.0
43007,2023-11-27 23:00:00,2024-07-17 00:00:00,3.1,603.16,2120.0,1214.0,82.0
