Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
39504,2023-07-05 00:00:00,2024-07-17 00:00:00,3.1,582.08,909.0,1592.0,122.0
39505,2023-07-05 01:00:00,2024-07-17 00:00:00,3.1,538.48,785.0,1523.0,279.0
39506,2023-07-05 02:00:00,2024-07-17 00:00:00,3.1,525.19,780.0,1406.0,351.0
39507,2023-07-05 03:00:00,2024-07-17 00:00:00,3.1,511.96,788.0,1244.0,430.0
39508,2023-07-05 04:00:00,2024-07-17 00:00:00,3.1,501.57,821.0,1184.0,505.0
39509,2023-07-05 05:00:00,2024-07-17 00:00:00,3.1,519.22,901.0,1117.0,469.0
39510,2023-07-05 06:00:00,2024-07-17 00:00:00,3.1,487.06,714.0,1076.0,506.0
39511,2023-07-05 07:00:00,2024-07-17 00:00:00,3.1,483.01,582.0,1314.0,435.0
39512,2023-07-05 08:00:00,2024-07-17 00:00:00,3.1,490.18,576.0,1185.0,396.0
39513,2023-07-05 09:00:00,2024-07-17 00:00:00,3.1,481.09,571.0,1073.0,432.0
39514,2023-07-05 10:00:00,2024-07-17 00:00:00,3.1,513.8,574.0,1195.0,293.0
39515,2023-07-05 11:00:00,2024-07-17 00:00:00,3.1,494.75,572.0,1178.0,373.0
39516,2023-07-05 12:00:00,2024-07-17 00:00:00,3.1,474.86,464.0,1188.0,384.0
39517,2023-07-05 13:00:00,2024-07-17 00:00:00,3.1,553.56,623.0,1203.0,165.0
39518,2023-07-05 14:00:00,2024-07-17 00:00:00,3.1,585.54,754.0,1225.0,104.0
39519,2023-07-05 15:00:00,2024-07-17 00:00:00,3.1,587.38,809.0,1394.0,91.0
39520,2023-07-05 16:00:00,2024-07-17 00:00:00,3.1,608.26,886.0,1460.0,25.0
39521,2023-07-05 17:00:00,2024-07-17 00:00:00,3.1,606.72,906.0,1528.0,25.0
39522,2023-07-05 18:00:00,2024-07-17 00:00:00,3.1,599.66,954.0,1584.0,62.0
39523,2023-07-05 19:00:00,2024-07-17 00:00:00,3.1,565.37,837.0,1717.0,151.0
39524,2023-07-05 20:00:00,2024-07-17 00:00:00,3.1,542.86,803.0,1795.0,240.0
39525,2023-07-05 21:00:00,2024-07-17 00:00:00,3.1,521.94,758.0,1747.0,333.0
39526,2023-07-05 22:00:00,2024-07-17 00:00:00,3.1,537.19,797.0,1788.0,268.0
39527,2023-07-05 23:00:00,2024-07-17 00:00:00,3.1,534.51,827.0,1788.0,299.0
