Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
43632,2023-12-24 00:00:00,2024-07-17 00:00:00,3.1,504.87,1380.0,518.0,559.0
43633,2023-12-24 01:00:00,2024-07-17 00:00:00,3.1,526.49,1490.0,373.0,550.0
43634,2023-12-24 02:00:00,2024-07-17 00:00:00,3.1,548.72,1517.0,424.0,446.0
43635,2023-12-24 03:00:00,2024-07-17 00:00:00,3.1,537.34,1535.0,392.0,514.0
43636,2023-12-24 04:00:00,2024-07-17 00:00:00,3.1,545.19,1535.0,404.0,475.0
43637,2023-12-24 05:00:00,2024-07-17 00:00:00,3.1,547.52,1530.0,428.0,455.0
43638,2023-12-24 06:00:00,2024-07-17 00:00:00,3.1,542.06,1423.0,347.0,462.0
43639,2023-12-24 07:00:00,2024-07-17 00:00:00,3.1,524.78,1342.0,429.0,475.0
43640,2023-12-24 08:00:00,2024-07-17 00:00:00,3.1,524.38,1314.0,409.0,470.0
43641,2023-12-24 09:00:00,2024-07-17 00:00:00,3.1,523.48,1275.0,413.0,455.0
43642,2023-12-24 10:00:00,2024-07-17 00:00:00,3.1,507.38,1197.0,432.0,479.0
43643,2023-12-24 11:00:00,2024-07-17 00:00:00,3.1,524.43,1238.0,469.0,418.0
43644,2023-12-24 12:00:00,2024-07-17 00:00:00,3.1,532.18,1293.0,425.0,424.0
43645,2023-12-24 13:00:00,2024-07-17 00:00:00,3.1,519.85,1292.0,395.0,483.0
43646,2023-12-24 14:00:00,2024-07-17 00:00:00,3.1,502.6,1295.0,414.0,554.0
43647,2023-12-24 15:00:00,2024-07-17 00:00:00,3.1,497.76,1304.0,452.0,571.0
43648,2023-12-24 16:00:00,2024-07-17 00:00:00,3.1,504.53,1344.0,437.0,564.0
43649,2023-12-24 17:00:00,2024-07-17 00:00:00,3.1,522.54,1376.0,419.0,503.0
43650,2023-12-24 18:00:00,2024-07-17 00:00:00,3.1,548.63,1464.0,427.0,425.0
43651,2023-12-24 19:00:00,2024-07-17 00:00:00,3.1,539.95,1468.0,363.0,484.0
43652,2023-12-24 20:00:00,2024-07-17 00:00:00,3.1,516.34,1360.0,398.0,529.0
43653,2023-12-24 21:00:00,2024-07-17 00:00:00,3.1,509.34,1304.0,456.0,517.0
43654,2023-12-24 22:00:00,2024-07-17 00:00:00,3.1,520.28,1329.0,472.0,476.0
43655,2023-12-24 23:00:00,2024-07-17 00:00:00,3.1,559.76,1430.0,447.0,360.0
