Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
37320,2023-04-05 00:00:00,2024-07-17 00:00:00,3.1,531.04,1296.0,648.0,669.0
37321,2023-04-05 01:00:00,2024-07-17 00:00:00,3.1,532.76,1375.0,646.0,704.0
37322,2023-04-05 02:00:00,2024-07-17 00:00:00,3.1,523.71,1342.0,510.0,742.0
37323,2023-04-05 03:00:00,2024-07-17 00:00:00,3.1,526.15,1287.0,429.0,704.0
37324,2023-04-05 04:00:00,2024-07-17 00:00:00,3.1,501.86,1025.0,427.0,654.0
37325,2023-04-05 05:00:00,2024-07-17 00:00:00,3.1,490.1,947.0,430.0,652.0
37326,2023-04-05 06:00:00,2024-07-17 00:00:00,3.1,475.5,765.0,405.0,580.0
37327,2023-04-05 07:00:00,2024-07-17 00:00:00,3.1,449.92,700.0,359.0,623.0
37328,2023-04-05 08:00:00,2024-07-17 00:00:00,3.1,418.06,587.0,421.0,654.0
37329,2023-04-05 09:00:00,2024-07-17 00:00:00,3.1,436.27,628.0,430.0,621.0
37330,2023-04-05 10:00:00,2024-07-17 00:00:00,3.1,433.12,641.0,375.0,638.0
37331,2023-04-05 11:00:00,2024-07-17 00:00:00,3.1,465.22,749.0,421.0,608.0
37332,2023-04-05 12:00:00,2024-07-17 00:00:00,3.1,456.96,784.0,375.0,666.0
37333,2023-04-05 13:00:00,2024-07-17 00:00:00,3.1,446.1,786.0,382.0,714.0
37334,2023-04-05 14:00:00,2024-07-17 00:00:00,3.1,444.02,792.0,408.0,731.0
37335,2023-04-05 15:00:00,2024-07-17 00:00:00,3.1,453.8,826.0,451.0,720.0
37336,2023-04-05 16:00:00,2024-07-17 00:00:00,3.1,496.35,984.0,473.0,650.0
37337,2023-04-05 17:00:00,2024-07-17 00:00:00,3.1,534.12,1093.0,478.0,557.0
37338,2023-04-05 18:00:00,2024-07-17 00:00:00,3.1,524.29,1030.0,470.0,562.0
37339,2023-04-05 19:00:00,2024-07-17 00:00:00,3.1,515.61,1016.0,470.0,589.0
37340,2023-04-05 20:00:00,2024-07-17 00:00:00,3.1,560.69,1188.0,470.0,500.0
37341,2023-04-05 21:00:00,2024-07-17 00:00:00,3.1,582.46,1292.0,470.0,461.0
37342,2023-04-05 22:00:00,2024-07-17 00:00:00,3.1,575.93,1255.0,468.0,471.0
37343,2023-04-05 23:00:00,2024-07-17 00:00:00,3.1,577.19,1325.0,469.0,496.0
