UTC time,coal,nat_gas,wind
2023-10-02 00:00:00,1720.0,1206.0,253.0
2023-10-02 01:00:00,1724.0,1133.0,259.0
2023-10-02 02:00:00,1727.0,793.0,344.0
2023-10-02 03:00:00,1689.0,691.0,379.0
2023-10-02 04:00:00,1455.0,533.0,510.0
2023-10-02 05:00:00,1404.0,385.0,482.0
2023-10-02 06:00:00,1438.0,441.0,479.0
2023-10-02 07:00:00,1452.0,361.0,449.0
2023-10-02 08:00:00,1376.0,360.0,381.0
2023-10-02 09:00:00,1358.0,409.0,282.0
2023-10-02 10:00:00,1411.0,434.0,198.0
2023-10-02 11:00:00,1481.0,388.0,147.0
2023-10-02 12:00:00,1545.0,442.0,129.0
2023-10-02 13:00:00,1466.0,490.0,160.0
2023-10-02 14:00:00,1409.0,603.0,144.0
2023-10-02 15:00:00,1474.0,744.0,66.0
2023-10-02 16:00:00,1630.0,864.0,55.0
2023-10-02 17:00:00,1728.0,953.0,128.0
2023-10-02 18:00:00,1661.0,1059.0,213.0
2023-10-02 19:00:00,1644.0,1245.0,258.0
2023-10-02 20:00:00,1677.0,1370.0,297.0
2023-10-02 21:00:00,1683.0,1331.0,290.0
2023-10-02 22:00:00,1679.0,1311.0,270.0
2023-10-02 23:00:00,1682.0,1347.0,298.0
