Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
35304,2023-01-11 00:00:00,2024-07-17 00:00:00,3.1,667.3,2258.0,960.0,266.0
35305,2023-01-11 01:00:00,2024-07-17 00:00:00,3.1,646.78,2084.0,944.0,335.0
35306,2023-01-11 02:00:00,2024-07-17 00:00:00,3.1,659.96,2216.0,964.0,294.0
35307,2023-01-11 03:00:00,2024-07-17 00:00:00,3.1,651.9,2157.0,949.0,326.0
35308,2023-01-11 04:00:00,2024-07-17 00:00:00,3.1,706.0,2296.0,935.0,86.0
35309,2023-01-11 05:00:00,2024-07-17 00:00:00,3.1,703.36,2285.0,743.0,156.0
35310,2023-01-11 06:00:00,2024-07-17 00:00:00,3.1,664.55,2196.0,694.0,337.0
35311,2023-01-11 07:00:00,2024-07-17 00:00:00,3.1,717.76,2279.0,660.0,117.0
35312,2023-01-11 08:00:00,2024-07-17 00:00:00,3.1,725.69,2293.0,769.0,49.0
35313,2023-01-11 09:00:00,2024-07-17 00:00:00,3.1,725.36,2300.0,764.0,53.0
35314,2023-01-11 10:00:00,2024-07-17 00:00:00,3.1,718.58,2297.0,787.0,75.0
35315,2023-01-11 11:00:00,2024-07-17 00:00:00,3.1,706.39,2313.0,787.0,133.0
35316,2023-01-11 12:00:00,2024-07-17 00:00:00,3.1,668.98,2211.0,726.0,310.0
35317,2023-01-11 13:00:00,2024-07-17 00:00:00,3.1,636.96,2159.0,866.0,428.0
35318,2023-01-11 14:00:00,2024-07-17 00:00:00,3.1,637.03,2282.0,1124.0,403.0
35319,2023-01-11 15:00:00,2024-07-17 00:00:00,3.1,656.98,2257.0,1217.0,255.0
35320,2023-01-11 16:00:00,2024-07-17 00:00:00,3.1,653.19,2246.0,1253.0,265.0
35321,2023-01-11 17:00:00,2024-07-17 00:00:00,3.1,673.85,2250.0,1172.0,171.0
35322,2023-01-11 18:00:00,2024-07-17 00:00:00,3.1,699.85,2268.0,1013.0,87.0
35323,2023-01-11 19:00:00,2024-07-17 00:00:00,3.1,712.49,2234.0,966.0,36.0
35324,2023-01-11 20:00:00,2024-07-17 00:00:00,3.1,703.37,2195.0,963.0,73.0
35325,2023-01-11 21:00:00,2024-07-17 00:00:00,3.1,693.61,2165.0,965.0,113.0
35326,2023-01-11 22:00:00,2024-07-17 00:00:00,3.1,705.32,2260.0,949.0,79.0
35327,2023-01-11 23:00:00,2024-07-17 00:00:00,3.1,695.14,2236.0,874.0,146.0
