UTC time,coal,nat_gas,wind
2023-04-15 00:00:00,1367.0,546.0,621.0
2023-04-15 01:00:00,1339.0,500.0,678.0
2023-04-15 02:00:00,1393.0,482.0,704.0
2023-04-15 03:00:00,1277.0,485.0,721.0
2023-04-15 04:00:00,1385.0,487.0,521.0
2023-04-15 05:00:00,1279.0,471.0,428.0
2023-04-15 06:00:00,1182.0,426.0,473.0
2023-04-15 07:00:00,776.0,452.0,578.0
2023-04-15 08:00:00,651.0,397.0,534.0
2023-04-15 09:00:00,856.0,410.0,296.0
2023-04-15 10:00:00,1059.0,363.0,386.0
2023-04-15 11:00:00,1066.0,443.0,400.0
2023-04-15 12:00:00,1174.0,380.0,373.0
2023-04-15 13:00:00,1222.0,421.0,440.0
2023-04-15 14:00:00,1146.0,433.0,484.0
2023-04-15 15:00:00,1241.0,468.0,387.0
2023-04-15 16:00:00,1289.0,467.0,491.0
2023-04-15 17:00:00,1245.0,467.0,576.0
2023-04-15 18:00:00,1334.0,465.0,548.0
2023-04-15 19:00:00,1315.0,467.0,559.0
2023-04-15 20:00:00,1268.0,466.0,582.0
2023-04-15 21:00:00,1263.0,468.0,579.0
2023-04-15 22:00:00,1127.0,398.0,584.0
2023-04-15 23:00:00,1151.0,449.0,538.0
