UTC time,coal,nat_gas,wind
2023-06-24 00:00:00,925.0,1499.0,108.0
2023-06-24 01:00:00,930.0,1498.0,109.0
2023-06-24 02:00:00,948.0,1456.0,140.0
2023-06-24 03:00:00,946.0,1418.0,131.0
2023-06-24 04:00:00,896.0,1307.0,211.0
2023-06-24 05:00:00,668.0,1121.0,442.0
2023-06-24 06:00:00,567.0,1061.0,508.0
2023-06-24 07:00:00,495.0,984.0,496.0
2023-06-24 08:00:00,439.0,862.0,536.0
2023-06-24 09:00:00,439.0,854.0,532.0
2023-06-24 10:00:00,435.0,845.0,526.0
2023-06-24 11:00:00,438.0,857.0,515.0
2023-06-24 12:00:00,439.0,908.0,528.0
2023-06-24 13:00:00,629.0,1070.0,322.0
2023-06-24 14:00:00,796.0,1252.0,301.0
2023-06-24 15:00:00,820.0,1320.0,296.0
2023-06-24 16:00:00,890.0,1403.0,183.0
2023-06-24 17:00:00,790.0,1363.0,459.0
2023-06-24 18:00:00,887.0,1470.0,413.0
2023-06-24 19:00:00,990.0,1510.0,312.0
2023-06-24 20:00:00,999.0,1576.0,259.0
2023-06-24 21:00:00,1001.0,1503.0,263.0
2023-06-24 22:00:00,999.0,1566.0,269.0
2023-06-24 23:00:00,1001.0,1560.0,268.0
