UTC time,coal,nat_gas,wind
2023-09-21 00:00:00,1146.0,949.0,425.0
2023-09-21 01:00:00,1143.0,945.0,394.0
2023-09-21 02:00:00,1123.0,918.0,467.0
2023-09-21 03:00:00,1044.0,888.0,426.0
2023-09-21 04:00:00,851.0,980.0,434.0
2023-09-21 05:00:00,848.0,880.0,356.0
2023-09-21 06:00:00,850.0,877.0,328.0
2023-09-21 07:00:00,848.0,711.0,331.0
2023-09-21 08:00:00,824.0,697.0,363.0
2023-09-21 09:00:00,800.0,831.0,375.0
2023-09-21 10:00:00,837.0,843.0,332.0
2023-09-21 11:00:00,924.0,857.0,338.0
2023-09-21 12:00:00,979.0,767.0,431.0
2023-09-21 13:00:00,982.0,988.0,371.0
2023-09-21 14:00:00,979.0,978.0,344.0
2023-09-21 15:00:00,984.0,1025.0,281.0
2023-09-21 16:00:00,978.0,899.0,375.0
2023-09-21 17:00:00,980.0,1001.0,382.0
2023-09-21 18:00:00,989.0,1047.0,286.0
2023-09-21 19:00:00,1017.0,1148.0,194.0
2023-09-21 20:00:00,1023.0,1110.0,154.0
2023-09-21 21:00:00,1021.0,1142.0,146.0
2023-09-21 22:00:00,1021.0,1062.0,221.0
2023-09-21 23:00:00,1019.0,1046.0,272.0
