UTC time,coal,nat_gas,wind
2023-12-14 00:00:00,1431.0,1427.0,89.0
2023-12-14 01:00:00,1421.0,1392.0,167.0
2023-12-14 02:00:00,1508.0,1492.0,230.0
2023-12-14 03:00:00,1508.0,1498.0,269.0
2023-12-14 04:00:00,1497.0,1496.0,289.0
2023-12-14 05:00:00,1425.0,1500.0,296.0
2023-12-14 06:00:00,1350.0,1487.0,305.0
2023-12-14 07:00:00,1192.0,1465.0,306.0
2023-12-14 08:00:00,1189.0,1466.0,244.0
2023-12-14 09:00:00,1268.0,1482.0,211.0
2023-12-14 10:00:00,1358.0,1483.0,207.0
2023-12-14 11:00:00,1504.0,1482.0,174.0
2023-12-14 12:00:00,1514.0,1468.0,175.0
2023-12-14 13:00:00,1453.0,1351.0,247.0
2023-12-14 14:00:00,1493.0,1295.0,330.0
2023-12-14 15:00:00,1628.0,1276.0,351.0
2023-12-14 16:00:00,1654.0,1353.0,223.0
2023-12-14 17:00:00,1546.0,1299.0,126.0
2023-12-14 18:00:00,1469.0,1128.0,127.0
2023-12-14 19:00:00,1442.0,1118.0,130.0
2023-12-14 20:00:00,1363.0,1208.0,84.0
2023-12-14 21:00:00,1373.0,1269.0,81.0
2023-12-14 22:00:00,1369.0,1193.0,96.0
2023-12-14 23:00:00,1402.0,1392.0,117.0
