UTC time,coal,nat_gas,wind
2023-03-14 00:00:00,1514.0,1211.0,93.0
2023-03-14 01:00:00,1592.0,1203.0,80.0
2023-03-14 02:00:00,1662.0,1185.0,77.0
2023-03-14 03:00:00,1655.0,1149.0,41.0
2023-03-14 04:00:00,1609.0,1126.0,31.0
2023-03-14 05:00:00,1577.0,1187.0,19.0
2023-03-14 06:00:00,1531.0,1213.0,37.0
2023-03-14 07:00:00,1521.0,1208.0,43.0
2023-03-14 08:00:00,1503.0,1217.0,50.0
2023-03-14 09:00:00,1504.0,1187.0,56.0
2023-03-14 10:00:00,1455.0,1182.0,52.0
2023-03-14 11:00:00,1469.0,1208.0,64.0
2023-03-14 12:00:00,1558.0,1235.0,91.0
2023-03-14 13:00:00,1579.0,1237.0,126.0
2023-03-14 14:00:00,1572.0,1238.0,171.0
2023-03-14 15:00:00,1563.0,1237.0,134.0
2023-03-14 16:00:00,1539.0,1240.0,112.0
2023-03-14 17:00:00,1454.0,1205.0,134.0
2023-03-14 18:00:00,1268.0,1175.0,150.0
2023-03-14 19:00:00,1114.0,1140.0,201.0
2023-03-14 20:00:00,1015.0,1135.0,297.0
2023-03-14 21:00:00,892.0,935.0,395.0
2023-03-14 22:00:00,876.0,887.0,503.0
2023-03-14 23:00:00,879.0,1011.0,536.0
