UTC time,coal,nat_gas,wind
2023-08-07 00:00:00,830.0,1606.0,415.0
2023-08-07 01:00:00,845.0,1520.0,446.0
2023-08-07 02:00:00,871.0,1454.0,497.0
2023-08-07 03:00:00,842.0,1361.0,502.0
2023-08-07 04:00:00,748.0,1317.0,578.0
2023-08-07 05:00:00,668.0,1238.0,597.0
2023-08-07 06:00:00,624.0,1209.0,571.0
2023-08-07 07:00:00,621.0,1090.0,527.0
2023-08-07 08:00:00,618.0,1120.0,510.0
2023-08-07 09:00:00,623.0,1172.0,395.0
2023-08-07 10:00:00,621.0,1172.0,227.0
2023-08-07 11:00:00,635.0,1273.0,139.0
2023-08-07 12:00:00,714.0,1183.0,141.0
2023-08-07 13:00:00,742.0,1225.0,80.0
2023-08-07 14:00:00,739.0,1159.0,50.0
2023-08-07 15:00:00,773.0,1107.0,29.0
2023-08-07 16:00:00,754.0,1355.0,2.0
2023-08-07 17:00:00,812.0,1412.0,2.0
2023-08-07 18:00:00,836.0,1449.0,17.0
2023-08-07 19:00:00,800.0,1645.0,47.0
2023-08-07 20:00:00,825.0,1631.0,52.0
2023-08-07 21:00:00,860.0,1662.0,53.0
2023-08-07 22:00:00,907.0,1707.0,56.0
2023-08-07 23:00:00,954.0,1715.0,59.0
