UTC time,coal,nat_gas,wind
2023-01-03 00:00:00,1705.0,938.0,558.0
2023-01-03 01:00:00,1684.0,901.0,588.0
2023-01-03 02:00:00,1679.0,823.0,588.0
2023-01-03 03:00:00,1604.0,736.0,631.0
2023-01-03 04:00:00,1477.0,894.0,376.0
2023-01-03 05:00:00,1476.0,776.0,214.0
2023-01-03 06:00:00,1256.0,701.0,400.0
2023-01-03 07:00:00,953.0,822.0,386.0
2023-01-03 08:00:00,836.0,792.0,362.0
2023-01-03 09:00:00,839.0,684.0,450.0
2023-01-03 10:00:00,837.0,674.0,566.0
2023-01-03 11:00:00,934.0,895.0,396.0
2023-01-03 12:00:00,1438.0,896.0,106.0
2023-01-03 13:00:00,1740.0,681.0,240.0
2023-01-03 14:00:00,1762.0,944.0,307.0
2023-01-03 15:00:00,1821.0,985.0,408.0
2023-01-03 16:00:00,1959.0,990.0,465.0
2023-01-03 17:00:00,1931.0,986.0,599.0
2023-01-03 18:00:00,1949.0,984.0,648.0
2023-01-03 19:00:00,1933.0,982.0,705.0
2023-01-03 20:00:00,1923.0,980.0,754.0
2023-01-03 21:00:00,2014.0,982.0,749.0
2023-01-03 22:00:00,2004.0,979.0,735.0
2023-01-03 23:00:00,1921.0,975.0,789.0
