UTC time,coal,nat_gas,wind
2023-04-20 00:00:00,1248.0,992.0,645.0
2023-04-20 01:00:00,1293.0,1009.0,649.0
2023-04-20 02:00:00,1326.0,950.0,646.0
2023-04-20 03:00:00,1367.0,934.0,606.0
2023-04-20 04:00:00,1302.0,900.0,458.0
2023-04-20 05:00:00,952.0,888.0,564.0
2023-04-20 06:00:00,800.0,796.0,518.0
2023-04-20 07:00:00,835.0,850.0,487.0
2023-04-20 08:00:00,762.0,745.0,673.0
2023-04-20 09:00:00,737.0,851.0,548.0
2023-04-20 10:00:00,898.0,844.0,359.0
2023-04-20 11:00:00,913.0,666.0,517.0
2023-04-20 12:00:00,653.0,658.0,752.0
2023-04-20 13:00:00,546.0,853.0,366.0
2023-04-20 14:00:00,961.0,806.0,493.0
2023-04-20 15:00:00,1147.0,706.0,715.0
2023-04-20 16:00:00,899.0,933.0,689.0
2023-04-20 17:00:00,728.0,949.0,627.0
2023-04-20 18:00:00,659.0,1026.0,698.0
2023-04-20 19:00:00,728.0,1101.0,606.0
2023-04-20 20:00:00,680.0,1176.0,522.0
2023-04-20 21:00:00,749.0,1178.0,410.0
2023-04-20 22:00:00,1022.0,1177.0,400.0
2023-04-20 23:00:00,1215.0,1200.0,353.0
