Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
37992,2023-05-03 00:00:00,2024-07-17 00:00:00,3.1,499.96,1255.0,1084.0,371.0
37993,2023-05-03 01:00:00,2024-07-17 00:00:00,3.1,524.06,1324.0,1201.0,243.0
37994,2023-05-03 02:00:00,2024-07-17 00:00:00,3.1,530.97,1313.0,1192.0,205.0
37995,2023-05-03 03:00:00,2024-07-17 00:00:00,3.1,518.62,1320.0,1125.0,292.0
37996,2023-05-03 04:00:00,2024-07-17 00:00:00,3.1,524.99,1291.0,982.0,288.0
37997,2023-05-03 05:00:00,2024-07-17 00:00:00,3.1,499.08,1123.0,994.0,330.0
37998,2023-05-03 06:00:00,2024-07-17 00:00:00,3.1,495.04,1038.0,996.0,304.0
37999,2023-05-03 07:00:00,2024-07-17 00:00:00,3.1,516.58,1026.0,999.0,200.0
38000,2023-05-03 08:00:00,2024-07-17 00:00:00,3.1,519.38,1065.0,1048.0,192.0
38001,2023-05-03 09:00:00,2024-07-17 00:00:00,3.1,533.57,1111.0,1127.0,126.0
38002,2023-05-03 10:00:00,2024-07-17 00:00:00,3.1,538.55,1158.0,1237.0,89.0
38003,2023-05-03 11:00:00,2024-07-17 00:00:00,3.1,537.59,1198.0,1298.0,91.0
38004,2023-05-03 12:00:00,2024-07-17 00:00:00,3.1,542.59,1276.0,1381.0,72.0
38005,2023-05-03 13:00:00,2024-07-17 00:00:00,3.1,552.64,1282.0,1392.0,21.0
38006,2023-05-03 14:00:00,2024-07-17 00:00:00,3.1,559.55,1285.0,1350.0,3.0
38007,2023-05-03 15:00:00,2024-07-17 00:00:00,3.1,566.53,1284.0,1264.0,0.0
38008,2023-05-03 16:00:00,2024-07-17 00:00:00,3.1,563.52,1242.0,1261.0,0.0
38009,2023-05-03 17:00:00,2024-07-17 00:00:00,3.1,561.66,1255.0,1290.0,3.0
38010,2023-05-03 18:00:00,2024-07-17 00:00:00,3.1,561.33,1250.0,1295.0,1.0
38011,2023-05-03 19:00:00,2024-07-17 00:00:00,3.1,561.51,1234.0,1279.0,0.0
38012,2023-05-03 20:00:00,2024-07-17 00:00:00,3.1,563.39,1265.0,1286.0,0.0
38013,2023-05-03 21:00:00,2024-07-17 00:00:00,3.1,563.08,1257.0,1282.0,0.0
38014,2023-05-03 22:00:00,2024-07-17 00:00:00,3.1,556.38,1244.0,1359.0,0.0
38015,2023-05-03 23:00:00,2024-07-17 00:00:00,3.1,555.74,1254.0,1379.0,0.0
