UTC time,coal,nat_gas,wind
2023-03-24 00:00:00,1144.0,977.0,227.0
2023-03-24 01:00:00,1101.0,982.0,200.0
2023-03-24 02:00:00,1029.0,985.0,277.0
2023-03-24 03:00:00,1012.0,986.0,328.0
2023-03-24 04:00:00,930.0,977.0,433.0
2023-03-24 05:00:00,715.0,903.0,486.0
2023-03-24 06:00:00,736.0,907.0,522.0
2023-03-24 07:00:00,667.0,811.0,536.0
2023-03-24 08:00:00,659.0,889.0,425.0
2023-03-24 09:00:00,889.0,939.0,233.0
2023-03-24 10:00:00,1091.0,858.0,541.0
2023-03-24 11:00:00,1488.0,972.0,284.0
2023-03-24 12:00:00,1450.0,1039.0,437.0
2023-03-24 13:00:00,1554.0,1094.0,374.0
2023-03-24 14:00:00,1510.0,1191.0,400.0
2023-03-24 15:00:00,1653.0,1221.0,223.0
2023-03-24 16:00:00,1564.0,1213.0,127.0
2023-03-24 17:00:00,1437.0,1192.0,256.0
2023-03-24 18:00:00,1632.0,1208.0,268.0
2023-03-24 19:00:00,1636.0,1200.0,248.0
2023-03-24 20:00:00,1577.0,1206.0,246.0
2023-03-24 21:00:00,1515.0,1200.0,319.0
2023-03-24 22:00:00,1599.0,1199.0,302.0
2023-03-24 23:00:00,1587.0,1201.0,260.0
