UTC time,coal,nat_gas,wind
2023-11-20 00:00:00,1784.0,819.0,567.0
2023-11-20 01:00:00,1810.0,719.0,650.0
2023-11-20 02:00:00,1757.0,872.0,669.0
2023-11-20 03:00:00,1728.0,893.0,643.0
2023-11-20 04:00:00,1724.0,838.0,563.0
2023-11-20 05:00:00,1726.0,611.0,529.0
2023-11-20 06:00:00,1644.0,562.0,501.0
2023-11-20 07:00:00,1589.0,580.0,435.0
2023-11-20 08:00:00,1550.0,541.0,544.0
2023-11-20 09:00:00,1459.0,640.0,533.0
2023-11-20 10:00:00,1445.0,653.0,563.0
2023-11-20 11:00:00,1625.0,664.0,486.0
2023-11-20 12:00:00,1917.0,672.0,448.0
2023-11-20 13:00:00,1939.0,722.0,433.0
2023-11-20 14:00:00,1940.0,705.0,441.0
2023-11-20 15:00:00,1939.0,673.0,495.0
2023-11-20 16:00:00,1950.0,741.0,498.0
2023-11-20 17:00:00,1914.0,901.0,430.0
2023-11-20 18:00:00,1794.0,976.0,370.0
2023-11-20 19:00:00,1845.0,818.0,417.0
2023-11-20 20:00:00,1893.0,736.0,455.0
2023-11-20 21:00:00,1868.0,731.0,549.0
2023-11-20 22:00:00,1859.0,747.0,627.0
2023-11-20 23:00:00,1922.0,748.0,649.0
