Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
35376,2023-01-14 00:00:00,2024-07-17 00:00:00,3.1,590.91,2073.0,1584.0,1.0
35377,2023-01-14 01:00:00,2024-07-17 00:00:00,3.1,591.72,2070.0,1555.0,6.0
35378,2023-01-14 02:00:00,2024-07-17 00:00:00,3.1,587.17,2069.0,1606.0,15.0
35379,2023-01-14 03:00:00,2024-07-17 00:00:00,3.1,584.21,2066.0,1619.0,28.0
35380,2023-01-14 04:00:00,2024-07-17 00:00:00,3.1,582.14,2066.0,1477.0,93.0
35381,2023-01-14 05:00:00,2024-07-17 00:00:00,3.1,579.96,2060.0,1341.0,154.0
35382,2023-01-14 06:00:00,2024-07-17 00:00:00,3.1,568.7,2067.0,1346.0,225.0
35383,2023-01-14 07:00:00,2024-07-17 00:00:00,3.1,562.95,2063.0,1392.0,245.0
35384,2023-01-14 08:00:00,2024-07-17 00:00:00,3.1,560.25,2062.0,1364.0,272.0
35385,2023-01-14 09:00:00,2024-07-17 00:00:00,3.1,541.55,2064.0,1233.0,442.0
35386,2023-01-14 10:00:00,2024-07-17 00:00:00,3.1,528.24,2067.0,1355.0,501.0
35387,2023-01-14 11:00:00,2024-07-17 00:00:00,3.1,521.06,2066.0,1357.0,554.0
35388,2023-01-14 12:00:00,2024-07-17 00:00:00,3.1,508.04,2059.0,1344.0,656.0
35389,2023-01-14 13:00:00,2024-07-17 00:00:00,3.1,504.57,2055.0,1306.0,692.0
35390,2023-01-14 14:00:00,2024-07-17 00:00:00,3.1,487.63,1824.0,1359.0,691.0
35391,2023-01-14 15:00:00,2024-07-17 00:00:00,3.1,499.0,1860.0,1276.0,643.0
35392,2023-01-14 16:00:00,2024-07-17 00:00:00,3.1,527.51,1895.0,1002.0,536.0
35393,2023-01-14 17:00:00,2024-07-17 00:00:00,3.1,548.64,1871.0,761.0,473.0
35394,2023-01-14 18:00:00,2024-07-17 00:00:00,3.1,557.97,1836.0,694.0,431.0
35395,2023-01-14 19:00:00,2024-07-17 00:00:00,3.1,513.02,1549.0,695.0,552.0
35396,2023-01-14 20:00:00,2024-07-17 00:00:00,3.1,487.08,1281.0,515.0,594.0
35397,2023-01-14 21:00:00,2024-07-17 00:00:00,3.1,497.5,1273.0,428.0,562.0
35398,2023-01-14 22:00:00,2024-07-17 00:00:00,3.1,495.35,1274.0,465.0,563.0
35399,2023-01-14 23:00:00,2024-07-17 00:00:00,3.1,488.41,1270.0,401.0,609.0
