UTC time,coal,nat_gas,wind
2023-11-18 00:00:00,1582.0,700.0,15.0
2023-11-18 01:00:00,1583.0,740.0,26.0
2023-11-18 02:00:00,1704.0,752.0,31.0
2023-11-18 03:00:00,1729.0,736.0,6.0
2023-11-18 04:00:00,1761.0,756.0,0.0
2023-11-18 05:00:00,1841.0,755.0,1.0
2023-11-18 06:00:00,1965.0,757.0,5.0
2023-11-18 07:00:00,1953.0,754.0,17.0
2023-11-18 08:00:00,1879.0,752.0,41.0
2023-11-18 09:00:00,1954.0,720.0,118.0
2023-11-18 10:00:00,1987.0,756.0,225.0
2023-11-18 11:00:00,1995.0,744.0,335.0
2023-11-18 12:00:00,2087.0,734.0,386.0
2023-11-18 13:00:00,2057.0,751.0,357.0
2023-11-18 14:00:00,1953.0,748.0,290.0
2023-11-18 15:00:00,1886.0,729.0,158.0
2023-11-18 16:00:00,1956.0,709.0,38.0
2023-11-18 17:00:00,1976.0,589.0,34.0
2023-11-18 18:00:00,1792.0,609.0,24.0
2023-11-18 19:00:00,1619.0,597.0,30.0
2023-11-18 20:00:00,1505.0,615.0,23.0
2023-11-18 21:00:00,1513.0,673.0,10.0
2023-11-18 22:00:00,1680.0,686.0,3.0
2023-11-18 23:00:00,1883.0,675.0,3.0
