UTC time,coal,nat_gas,wind
2023-10-01 00:00:00,1709.0,1197.0,379.0
2023-10-01 01:00:00,1714.0,1081.0,486.0
2023-10-01 02:00:00,1712.0,1055.0,560.0
2023-10-01 03:00:00,1708.0,897.0,537.0
2023-10-01 04:00:00,1712.0,682.0,517.0
2023-10-01 05:00:00,1616.0,590.0,451.0
2023-10-01 06:00:00,1560.0,369.0,418.0
2023-10-01 07:00:00,1562.0,423.0,352.0
2023-10-01 08:00:00,1564.0,363.0,346.0
2023-10-01 09:00:00,1557.0,353.0,328.0
2023-10-01 10:00:00,1428.0,397.0,346.0
2023-10-01 11:00:00,1407.0,358.0,404.0
2023-10-01 12:00:00,1390.0,360.0,431.0
2023-10-01 13:00:00,1373.0,430.0,442.0
2023-10-01 14:00:00,1457.0,563.0,382.0
2023-10-01 15:00:00,1681.0,722.0,128.0
2023-10-01 16:00:00,1685.0,913.0,85.0
2023-10-01 17:00:00,1730.0,1010.0,143.0
2023-10-01 18:00:00,1721.0,996.0,209.0
2023-10-01 19:00:00,1724.0,1031.0,229.0
2023-10-01 20:00:00,1729.0,970.0,279.0
2023-10-01 21:00:00,1726.0,1069.0,315.0
2023-10-01 22:00:00,1726.0,1225.0,333.0
2023-10-01 23:00:00,1680.0,1289.0,300.0
