UTC time,coal,nat_gas,wind
2023-04-27 00:00:00,1319.0,990.0,185.0
2023-04-27 01:00:00,1311.0,990.0,194.0
2023-04-27 02:00:00,1332.0,989.0,213.0
2023-04-27 03:00:00,1279.0,960.0,254.0
2023-04-27 04:00:00,1211.0,961.0,258.0
2023-04-27 05:00:00,1058.0,904.0,307.0
2023-04-27 06:00:00,1012.0,959.0,305.0
2023-04-27 07:00:00,928.0,949.0,311.0
2023-04-27 08:00:00,909.0,957.0,279.0
2023-04-27 09:00:00,903.0,938.0,317.0
2023-04-27 10:00:00,907.0,916.0,314.0
2023-04-27 11:00:00,1066.0,855.0,317.0
2023-04-27 12:00:00,1113.0,999.0,268.0
2023-04-27 13:00:00,1321.0,1059.0,240.0
2023-04-27 14:00:00,1259.0,1187.0,173.0
2023-04-27 15:00:00,1422.0,1220.0,58.0
2023-04-27 16:00:00,1433.0,1209.0,28.0
2023-04-27 17:00:00,1400.0,1186.0,25.0
2023-04-27 18:00:00,1373.0,1192.0,52.0
2023-04-27 19:00:00,1330.0,1202.0,66.0
2023-04-27 20:00:00,1283.0,1204.0,85.0
2023-04-27 21:00:00,1245.0,1211.0,120.0
2023-04-27 22:00:00,1286.0,1211.0,115.0
2023-04-27 23:00:00,1406.0,1209.0,64.0
