Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
43536,2023-12-20 00:00:00,2024-07-17 00:00:00,3.1,486.89,1937.0,1381.0,755.0
43537,2023-12-20 01:00:00,2024-07-17 00:00:00,3.1,488.14,1900.0,1385.0,723.0
43538,2023-12-20 02:00:00,2024-07-17 00:00:00,3.1,495.39,1988.0,1402.0,707.0
43539,2023-12-20 03:00:00,2024-07-17 00:00:00,3.1,504.1,2070.0,1206.0,730.0
43540,2023-12-20 04:00:00,2024-07-17 00:00:00,3.1,508.81,2111.0,1027.0,762.0
43541,2023-12-20 05:00:00,2024-07-17 00:00:00,3.1,521.71,2150.0,1011.0,688.0
43542,2023-12-20 06:00:00,2024-07-17 00:00:00,3.1,516.18,2018.0,1007.0,668.0
43543,2023-12-20 07:00:00,2024-07-17 00:00:00,3.1,491.64,1819.0,1010.0,743.0
43544,2023-12-20 08:00:00,2024-07-17 00:00:00,3.1,495.49,1811.0,1010.0,711.0
43545,2023-12-20 09:00:00,2024-07-17 00:00:00,3.1,504.88,1840.0,1006.0,661.0
43546,2023-12-20 10:00:00,2024-07-17 00:00:00,3.1,525.92,1957.0,1012.0,571.0
43547,2023-12-20 11:00:00,2024-07-17 00:00:00,3.1,550.46,2186.0,1013.0,500.0
43548,2023-12-20 12:00:00,2024-07-17 00:00:00,3.1,551.76,2194.0,1020.0,492.0
43549,2023-12-20 13:00:00,2024-07-17 00:00:00,3.1,549.41,2225.0,1004.0,525.0
43550,2023-12-20 14:00:00,2024-07-17 00:00:00,3.1,552.88,2313.0,1105.0,501.0
43551,2023-12-20 15:00:00,2024-07-17 00:00:00,3.1,554.43,2328.0,1212.0,460.0
43552,2023-12-20 16:00:00,2024-07-17 00:00:00,3.1,571.86,2323.0,1185.0,346.0
43553,2023-12-20 17:00:00,2024-07-17 00:00:00,3.1,581.49,2330.0,1205.0,277.0
43554,2023-12-20 18:00:00,2024-07-17 00:00:00,3.1,555.5,1813.0,1295.0,235.0
43555,2023-12-20 19:00:00,2024-07-17 00:00:00,3.1,538.46,1540.0,1354.0,210.0
43556,2023-12-20 20:00:00,2024-07-17 00:00:00,3.1,539.33,1521.0,1412.0,179.0
43557,2023-12-20 21:00:00,2024-07-17 00:00:00,3.1,542.81,1532.0,1338.0,187.0
43558,2023-12-20 22:00:00,2024-07-17 00:00:00,3.1,549.5,1586.0,1413.0,146.0
43559,2023-12-20 23:00:00,2024-07-17 00:00:00,3.1,548.18,1583.0,1568.0,102.0
