UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-08-29 00:00:00,2024-07-17 00:00:00,3.1,1.8261749798153064,291.98283182026506,288.90002985916203,0.0,1.569057323932367,1390.11694,155.23997,1937.25329,122.74901,0.0,66.0,17.42596
2023-08-29 01:00:00,2024-07-17 00:00:00,3.1,1.8255127910278213,291.6321417426319,288.58598913290314,0.0,0.3116602920044389,1409.63142,155.33312,1936.52268,125.24908,0.0,62.0,17.90553
2023-08-29 02:00:00,2024-07-17 00:00:00,3.1,1.8255127910278213,291.6321417426319,288.58598913290314,0.0,0.3116602920044389,1437.75475,155.56266,1935.26498,107.80224,0.0,62.0,19.84875
2023-08-29 03:00:00,2024-07-17 00:00:00,3.1,1.8255127910278213,291.6321417426319,288.58598913290314,0.0,0.3116602920044389,1430.83393,156.88064,1930.59708,146.78123,0.0,63.0,18.77606
2023-08-29 04:00:00,2024-07-17 00:00:00,3.1,1.936783094744693,295.7864704658209,288.8464445604713,57.41909573948989,0.4638431379707485,1439.34868,153.71857,1931.65241,237.39827,1.0,66.0,19.1672
2023-08-29 05:00:00,2024-07-17 00:00:00,3.1,1.936783094744693,295.7864704658209,288.8464445604713,57.41909573948989,0.4638431379707485,1404.46249,155.98653,1932.75924,328.9849,136.0,70.0,19.39069
2023-08-29 06:00:00,2024-07-17 00:00:00,3.1,1.936783094744693,295.7864704658209,288.8464445604713,57.41909573948989,0.4638431379707485,1374.41934,155.40429,1933.53999,376.0981,556.0,72.0,20.272
2023-08-29 07:00:00,2024-07-17 00:00:00,3.1,2.8813334234997803,301.3839477901342,287.01315477871617,587.8912777610924,0.0352446163116407,1343.6003,155.0532,1932.9499,342.7591,998.00004,65.0,20.24716
2023-08-29 08:00:00,2024-07-17 00:00:00,3.1,2.8813334234997803,301.3839477901342,287.01315477871617,587.8912777610924,0.0352446163116407,1332.63249,152.08991,1932.71922,305.61864,1364.99997,71.0,20.43751
2023-08-29 09:00:00,2024-07-17 00:00:00,3.1,2.8813334234997803,301.3839477901342,287.01315477871617,587.8912777610924,0.0352446163116407,1340.64016,155.3741,1931.55463,244.23754,1665.00004,80.0,20.59806
2023-08-29 10:00:00,2024-07-17 00:00:00,3.1,4.0105104986197375,303.7270415726404,285.02859366945705,675.4905566517508,0.076967935601494,1328.38208,153.67426,1931.14203,164.87447,1864.00008,91.0,20.44664
2023-08-29 11:00:00,2024-07-17 00:00:00,3.1,4.0105104986197375,303.7270415726404,285.02859366945705,675.4905566517508,0.076967935601494,1335.77581,152.58589,1931.1891,128.6075,1896.99993,99.0,20.67913
2023-08-29 12:00:00,2024-07-17 00:00:00,3.1,4.0105104986197375,303.7270415726404,285.02859366945705,675.4905566517508,0.076967935601494,1374.04667,153.95156,1929.90195,143.0382,1790.99996,102.0,21.25432
2023-08-29 13:00:00,2024-07-17 00:00:00,3.1,4.299551111900014,301.2903887221522,285.44893884732966,451.2306150550789,0.6053107727078008,1354.96278,153.84864,1932.21134,218.45054,1547.99995,102.0,21.11818
2023-08-29 14:00:00,2024-07-17 00:00:00,3.1,4.299551111900014,301.2903887221522,285.44893884732966,451.2306150550789,0.6053107727078008,1355.15566,155.84224,1951.03255,398.18687,1091.99995,102.0,21.2729
2023-08-29 15:00:00,2024-07-17 00:00:00,3.1,4.299551111900014,301.2903887221522,285.44893884732966,451.2306150550789,0.6053107727078008,1360.0344,155.58849,1955.61608,643.30554,675.99998,102.0,21.48719
2023-08-29 16:00:00,2024-07-17 00:00:00,3.1,2.629058302223706,295.3483644981153,286.9665506181014,258.03932452334595,0.9375501335859538,1357.98593,156.49231,1958.58332,903.65408,306.00001,105.0,20.44837
