UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-10-02 00:00:00,1249.0,185.0,1979.0,37.0,0.0,374.0,24.0
2023-10-02 01:00:00,1253.0,189.0,1978.0,36.0,0.0,392.0,25.0
2023-10-02 02:00:00,1263.0,194.0,1979.0,37.0,0.0,403.0,25.0
2023-10-02 03:00:00,1334.0,192.0,1980.0,42.0,0.0,424.0,24.0
2023-10-02 04:00:00,1348.0,196.0,1981.0,130.0,28.0,393.0,24.0
2023-10-02 05:00:00,1575.0,184.0,1982.0,224.0,296.0,320.0,23.0
2023-10-02 06:00:00,1520.0,184.0,1986.0,210.0,789.0,308.0,22.0
2023-10-02 07:00:00,1370.0,180.0,1983.0,64.0,1156.0,292.0,23.0
2023-10-02 08:00:00,1307.0,172.0,1981.0,44.0,1398.0,285.0,24.0
2023-10-02 09:00:00,1294.0,173.0,1984.0,41.0,1438.0,254.0,23.0
2023-10-02 10:00:00,1275.0,171.0,1983.0,41.0,1424.0,252.0,24.0
2023-10-02 11:00:00,1266.0,169.0,1982.0,43.0,1337.0,255.0,23.0
2023-10-02 12:00:00,1261.0,170.0,1982.0,39.0,1180.0,241.0,23.0
2023-10-02 13:00:00,1328.0,171.0,1982.0,39.0,857.0,194.0,22.0
2023-10-02 14:00:00,1391.0,182.0,1983.0,49.0,400.0,134.0,23.0
2023-10-02 15:00:00,1492.0,184.0,1984.0,392.0,75.0,112.0,24.0
2023-10-02 16:00:00,1574.0,187.0,1983.0,666.0,0.0,129.0,24.0
2023-10-02 17:00:00,1642.0,188.0,1982.0,723.0,0.0,156.0,24.0
2023-10-02 18:00:00,1555.0,178.0,1984.0,510.0,0.0,167.0,22.0
2023-10-02 19:00:00,1379.0,182.0,1983.0,178.0,0.0,209.0,22.0
2023-10-02 20:00:00,1402.0,183.0,1983.0,99.0,0.0,228.0,21.0
2023-10-02 21:00:00,1361.0,181.0,1983.0,60.0,0.0,218.0,23.0
2023-10-02 22:00:00,1395.0,181.0,1981.0,36.0,0.0,223.0,24.0
2023-10-02 23:00:00,1360.0,178.0,1981.0,36.0,0.0,206.0,24.0
