UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-12-09 00:00:00,1830.0,335.0,2123.0,98.0,0.0,288.0,23.0
2023-12-09 01:00:00,1724.0,332.0,2123.0,98.0,0.0,299.0,22.0
2023-12-09 02:00:00,1754.0,334.0,2122.0,97.0,0.0,286.0,22.0
2023-12-09 03:00:00,1823.0,335.0,2121.0,96.0,0.0,281.0,22.0
2023-12-09 04:00:00,1837.0,331.0,2120.0,101.0,0.0,263.0,22.0
2023-12-09 05:00:00,1806.0,331.0,2121.0,161.0,4.0,260.0,21.0
2023-12-09 06:00:00,1913.0,338.0,2122.0,412.0,200.0,270.0,22.0
2023-12-09 07:00:00,2149.0,338.0,2122.0,380.0,610.0,283.0,22.0
2023-12-09 08:00:00,2145.0,334.0,2121.0,214.0,904.0,281.0,23.0
2023-12-09 09:00:00,2064.0,334.0,2121.0,159.0,998.0,268.0,23.0
2023-12-09 10:00:00,2035.0,335.0,2122.0,104.0,1017.0,281.0,23.0
2023-12-09 11:00:00,1999.0,331.0,2121.0,99.0,981.0,310.0,22.0
2023-12-09 12:00:00,1837.0,334.0,2122.0,100.0,797.0,334.0,21.0
2023-12-09 13:00:00,1821.0,333.0,2122.0,117.0,407.0,339.0,21.0
2023-12-09 14:00:00,1873.0,335.0,2124.0,231.0,47.0,300.0,22.0
2023-12-09 15:00:00,2081.0,335.0,2122.0,893.0,0.0,330.0,22.0
2023-12-09 16:00:00,2056.0,336.0,2122.0,1277.0,0.0,345.0,22.0
2023-12-09 17:00:00,1997.0,338.0,2122.0,1106.0,0.0,282.0,22.0
2023-12-09 18:00:00,2069.0,338.0,2123.0,961.0,0.0,249.0,22.0
2023-12-09 19:00:00,1886.0,338.0,2123.0,262.0,0.0,228.0,23.0
2023-12-09 20:00:00,1867.0,339.0,2124.0,118.0,0.0,215.0,23.0
2023-12-09 21:00:00,1977.0,330.0,2122.0,114.0,0.0,144.0,23.0
2023-12-09 22:00:00,1886.0,328.0,2123.0,125.0,0.0,83.0,24.0
2023-12-09 23:00:00,1733.0,327.0,2123.0,93.0,0.0,54.0,24.0
