UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-04-20 00:00:00,2024-07-17 00:00:00,3.1,1.9182332123853791,280.74767434238504,278.6915551984682,0.0,0.2518366554202387,1078.80781,283.66816,1040.12133,0.0,0.0,129.0,24.28732
2023-04-20 01:00:00,2024-07-17 00:00:00,3.1,1.957975277115536,280.07346226633854,278.26609181742776,0.0,0.1223124652703811,1110.52256,284.53245,1043.92627,5.03062,0.0,118.0,24.25985
2023-04-20 02:00:00,2024-07-17 00:00:00,3.1,1.957975277115536,280.07346226633854,278.26609181742776,0.0,0.1223124652703811,1153.96351,283.27192,1035.49112,120.3232,0.0,122.0,25.02663
2023-04-20 03:00:00,2024-07-17 00:00:00,3.1,1.957975277115536,280.07346226633854,278.26609181742776,0.0,0.1223124652703811,1204.29565,285.08869,1047.34619,201.00377,0.0,152.0,26.40834
2023-04-20 04:00:00,2024-07-17 00:00:00,3.1,2.155600636192135,283.41083672953334,279.73091879259647,54.46870990535769,0.2233864658116108,1229.82496,288.23688,1045.44559,295.88607,1.0,185.00001,25.14189
2023-04-20 05:00:00,2024-07-17 00:00:00,3.1,2.155600636192135,283.41083672953334,279.73091879259647,54.46870990535769,0.2233864658116108,1254.01954,288.62884,1052.90643,387.32657,115.0,94.0,25.92412
2023-04-20 06:00:00,2024-07-17 00:00:00,3.1,2.155600636192135,283.41083672953334,279.73091879259647,54.46870990535769,0.2233864658116108,1256.64278,289.03091,1071.35972,484.39261,379.0,64.0,25.43183
2023-04-20 07:00:00,2024-07-17 00:00:00,3.1,2.934711488373868,286.84483372239526,279.9003473549244,520.2585462787702,0.3028537371582347,1235.51436,287.53012,1063.44444,494.671,683.00001,74.0,25.82079
2023-04-20 08:00:00,2024-07-17 00:00:00,3.1,2.934711488373868,286.84483372239526,279.9003473549244,520.2585462787702,0.3028537371582347,1191.52272,287.69172,1066.08304,444.74858,977.00002,141.0,26.63663
2023-04-20 09:00:00,2024-07-17 00:00:00,3.1,2.934711488373868,286.84483372239526,279.9003473549244,520.2585462787702,0.3028537371582347,1171.22023,287.8908,1063.46474,349.83444,1218.99996,150.0,26.3855
2023-04-20 10:00:00,2024-07-17 00:00:00,3.1,3.1495338393542225,288.1767742651349,279.7532875368574,606.4230524971639,1.1018655364006231,1141.88326,288.96519,1064.94506,275.8037,1226.00002,140.0,26.1564
2023-04-20 11:00:00,2024-07-17 00:00:00,3.1,3.1495338393542225,288.1767742651349,279.7532875368574,606.4230524971639,1.1018655364006231,1127.01632,286.77137,1067.09704,247.84501,1157.00005,224.0,26.0519
2023-04-20 12:00:00,2024-07-17 00:00:00,3.1,3.1495338393542225,288.1767742651349,279.7532875368574,606.4230524971639,1.1018655364006231,1125.57814,286.09381,1075.74491,216.03231,1122.99999,185.99999,26.0823
2023-04-20 13:00:00,2024-07-17 00:00:00,3.1,2.7434451732641705,287.39704006104034,280.3921625162901,446.8133483629318,0.5640796587079656,1154.0149,286.81067,1076.53379,348.50962,975.00001,157.0,25.98173
2023-04-20 14:00:00,2024-07-17 00:00:00,3.1,2.7434451732641705,287.39704006104034,280.3921625162901,446.8133483629318,0.5640796587079656,1212.34528,286.04024,1077.70861,547.33125,683.99998,152.0,26.23104
2023-04-20 15:00:00,2024-07-17 00:00:00,3.1,2.7434451732641705,287.39704006104034,280.3921625162901,446.8133483629318,0.5640796587079656,1253.03601,288.26446,1078.34014,852.3357,456.0,148.0,26.59371
2023-04-20 16:00:00,2024-07-17 00:00:00,3.1,2.173275145469617,283.1923532880154,279.79538755066704,257.7375333314023,0.9979814489567642,1276.94592,288.76151,1080.01186,1147.86187,283.0,98.0,26.69009
2023-04-20 17:00:00,2024-07-17 00:00:00,3.1,2.173275145469617,283.1923532880154,279.79538755066704,257.7375333314023,0.9979814489567642,1307.73204,288.53726,1081.95771,1203.52032,51.0,83.0,26.85055
2023-04-20 18:00:00,2024-07-17 00:00:00,3.1,2.173275145469617,283.1923532880154,279.79538755066704,257.7375333314023,0.9979814489567642,1312.19317,289.75649,1082.5238,1014.48362,0.0,109.0,26.54213
