Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
35568,2023-01-22 00:00:00,372.26,2311.0,356.0,2169.0,105.0,0.0,106.0,25.0
35569,2023-01-22 01:00:00,369.72,2280.0,355.0,2169.0,105.0,0.0,108.0,25.0
35570,2023-01-22 02:00:00,367.22,2246.0,355.0,2170.0,108.0,0.0,102.0,25.0
35571,2023-01-22 03:00:00,368.07,2270.0,355.0,2168.0,113.0,0.0,114.0,24.0
35572,2023-01-22 04:00:00,365.4,2259.0,356.0,2168.0,122.0,0.0,130.0,24.0
35573,2023-01-22 05:00:00,364.36,2266.0,355.0,2169.0,173.0,0.0,98.0,26.0
35574,2023-01-22 06:00:00,359.94,2377.0,360.0,2170.0,323.0,25.0,100.0,34.0
35575,2023-01-22 07:00:00,347.24,2474.0,368.0,2169.0,573.0,109.0,80.0,34.0
35576,2023-01-22 08:00:00,330.07,2339.0,367.0,2168.0,591.0,221.0,75.0,36.0
35577,2023-01-22 09:00:00,339.14,2453.0,362.0,2169.0,538.0,277.0,57.0,36.0
35578,2023-01-22 10:00:00,349.79,2588.0,362.0,2169.0,506.0,292.0,53.0,36.0
35579,2023-01-22 11:00:00,349.44,2485.0,362.0,2169.0,389.0,280.0,68.0,35.0
35580,2023-01-22 12:00:00,341.72,2374.0,364.0,2167.0,367.0,274.0,93.0,35.0
35581,2023-01-22 13:00:00,332.03,2237.0,364.0,2168.0,374.0,206.0,141.0,36.0
35582,2023-01-22 14:00:00,367.74,2742.0,364.0,2167.0,478.0,59.0,186.0,37.0
35583,2023-01-22 15:00:00,354.65,2793.0,364.0,2168.0,783.0,1.0,219.0,37.0
35584,2023-01-22 16:00:00,341.06,2794.0,365.0,2167.0,1040.0,0.0,220.0,36.0
35585,2023-01-22 17:00:00,345.55,2789.0,366.0,2167.0,957.0,0.0,213.0,34.0
35586,2023-01-22 18:00:00,353.03,2797.0,366.0,2168.0,819.0,0.0,221.0,34.0
35587,2023-01-22 19:00:00,360.2,2730.0,365.0,2167.0,624.0,0.0,215.0,34.0
35588,2023-01-22 20:00:00,368.75,2716.0,356.0,2168.0,490.0,0.0,190.0,35.0
35589,2023-01-22 21:00:00,380.84,2690.0,354.0,2168.0,290.0,0.0,174.0,36.0
35590,2023-01-22 22:00:00,357.21,2306.0,355.0,2169.0,227.0,0.0,182.0,35.0
35591,2023-01-22 23:00:00,348.43,2228.0,360.0,2170.0,227.0,0.0,223.0,34.0
