UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-08-25 00:00:00,2024-07-17 00:00:00,3.1,1.9348782790774963,295.15602145333366,287.1120960224804,0.0,0.0001893803364307,1279.75989,158.01883,1938.59945,170.38918,0.0,2.0,17.42596
2023-08-25 01:00:00,2024-07-17 00:00:00,3.1,1.881827696865044,294.05401736723854,287.2513907199009,0.0,0.0,1301.8743,158.13491,1937.8652,177.78634,0.0,1.0,17.90553
2023-08-25 02:00:00,2024-07-17 00:00:00,3.1,1.881827696865044,294.05401736723854,287.2513907199009,0.0,0.0,1329.04533,158.3849,1936.60318,157.86118,0.0,0.0,19.84875
2023-08-25 03:00:00,2024-07-17 00:00:00,3.1,1.881827696865044,294.05401736723854,287.2513907199009,0.0,0.0,1322.78362,159.72127,1931.93142,184.52302,0.0,0.0,18.77606
2023-08-25 04:00:00,2024-07-17 00:00:00,3.1,2.315144329179248,299.1264963063005,287.26198884180604,61.80243237452496,0.0003787606728614,1330.01663,156.51698,1932.98504,263.01422,0.0,0.0,19.1672
2023-08-25 05:00:00,2024-07-17 00:00:00,3.1,2.315144329179248,299.1264963063005,287.26198884180604,61.80243237452496,0.0003787606728614,1298.52241,158.82489,1934.0905,341.26111,93.0,1.0,19.39069
2023-08-25 06:00:00,2024-07-17 00:00:00,3.1,2.315144329179248,299.1264963063005,287.26198884180604,61.80243237452496,0.0003787606728614,1268.95279,158.23374,1934.87193,384.8033,378.99999,0.0,20.272
2023-08-25 07:00:00,2024-07-17 00:00:00,3.1,3.347477705858969,304.2039532103749,286.48992382960586,599.4923497798792,0.0001849356114221,1239.3604,157.84909,1934.28071,360.5554,731.00001,3.0,20.24716
2023-08-25 08:00:00,2024-07-17 00:00:00,3.1,3.347477705858969,304.2039532103749,286.48992382960586,599.4923497798792,0.0001849356114221,1230.23018,154.85225,1934.04866,332.361,1085.99997,4.0,20.43751
2023-08-25 09:00:00,2024-07-17 00:00:00,3.1,3.347477705858969,304.2039532103749,286.48992382960586,599.4923497798792,0.0001849356114221,1238.1116,158.13776,1932.87771,291.11957,1356.00004,3.0,20.59806
2023-08-25 10:00:00,2024-07-17 00:00:00,3.1,4.016012632381801,306.0155103292633,285.4637908427316,689.1073549926505,0.0101115992953143,1224.43046,156.40203,1932.46169,226.09997,1477.99997,0.0,20.44664
2023-08-25 11:00:00,2024-07-17 00:00:00,3.1,4.016012632381801,306.0155103292633,285.4637908427316,689.1073549926505,0.0101115992953143,1231.29703,155.29877,1932.5074,182.61434,1481.00001,1.0,20.67913
2023-08-25 12:00:00,2024-07-17 00:00:00,3.1,4.016012632381801,306.0155103292633,285.4637908427316,689.1073549926505,0.0101115992953143,1269.74584,156.6839,1931.21786,171.88409,1347.00002,3.0,21.25432
2023-08-25 13:00:00,2024-07-17 00:00:00,3.1,4.582379606951637,304.5734134176687,285.475488070878,496.8886918913688,0.0159793632502763,1253.7802,156.56224,1933.52225,222.47972,1145.00004,5.0,21.11818
2023-08-25 14:00:00,2024-07-17 00:00:00,3.1,4.582379606951637,304.5734134176687,285.475488070878,496.8886918913688,0.0159793632502763,1253.84321,158.56646,1952.35631,364.87403,927.99996,7.0,21.2729
2023-08-25 15:00:00,2024-07-17 00:00:00,3.1,4.582379606951637,304.5734134176687,285.475488070878,496.8886918913688,0.0159793632502763,1257.31334,158.32316,1956.9461,573.24972,637.0,6.0,21.48719
2023-08-25 16:00:00,2024-07-17 00:00:00,3.1,3.759724572402992,298.2838678477364,286.8717828211211,286.29595048274894,0.0377950448715538,1256.07523,159.24713,1959.91606,822.87476,333.0,7.0,20.44837
2023-08-25 17:00:00,2024-07-17 00:00:00,3.1,3.759724572402992,298.2838678477364,286.8717828211211,286.29595048274894,0.0377950448715538,1274.42985,159.03051,1962.26138,925.44602,52.0,9.0,21.14041
2023-08-25 18:00:00,2024-07-17 00:00:00,3.1,3.759724572402992,298.2838678477364,286.8717828211211,286.29595048274894,0.0377950448715538,1259.51422,158.79253,1962.91581,879.61681,0.0,11.0,21.91283
2023-08-25 19:00:00,2024-07-17 00:00:00,3.1,2.868192129502514,295.69323917412964,287.3345483454465,0.0,0.0067882476304513,1272.86446,158.71099,1964.11053,685.78331,0.0,9.0,22.13371
2023-08-25 20:00:00,2024-07-17 00:00:00,3.1,2.868192129502514,295.69323917412964,287.3345483454465,0.0,0.0067882476304513,1271.68451,158.28148,1964.76894,400.63091,0.0,6.0,22.34998
2023-08-25 21:00:00,2024-07-17 00:00:00,3.1,2.868192129502514,295.69323917412964,287.3345483454465,0.0,0.0067882476304513,1283.0153,157.8259,1964.44707,185.39272,0.0,3.0,21.8465
2023-08-25 22:00:00,2024-07-17 00:00:00,3.1,2.46348443906147,294.1225866089908,287.29040057333333,0.0,0.0086717540938986,1290.9962,157.30373,1969.61318,83.45752,0.0,6.0,23.3423
2023-08-25 23:00:00,2024-07-17 00:00:00,3.1,2.46348443906147,294.1225866089908,287.29040057333333,0.0,0.0086717540938986,1286.3028,157.90453,1969.28392,94.32403,0.0,9.0,23.60726
2023-08-26 00:00:00,2024-07-17 00:00:00,3.1,2.46348443906147,294.1225866089908,287.29040057333333,0.0,0.0086717540938986,1312.105,154.18977,1933.88323,147.43027,27.752,9.70266,19.45214
2023-08-26 01:00:00,2024-07-17 00:00:00,3.1,2.446198080718484,293.0413035006198,287.0593095167526,0.0,0.001134818122648,1333.45731,154.27426,1933.16217,147.10736,0.0,21.56878,19.94928
2023-08-26 02:00:00,2024-07-17 00:00:00,3.1,2.446198080718484,293.0413035006198,287.0593095167526,0.0,0.001134818122648,1360.90745,154.49606,1931.91504,131.54888,0.0,27.34402,21.76557
2023-08-26 03:00:00,2024-07-17 00:00:00,3.1,2.446198080718484,293.0413035006198,287.0593095167526,0.0,0.001134818122648,1354.45263,155.8071,1927.2567,161.80936,0.0,33.80922,20.70702
2023-08-26 04:00:00,2024-07-17 00:00:00,3.1,3.0644343471472646,297.8465587273974,286.5773542661691,61.06517009084961,0.0013212493932349,1362.06124,152.66098,1928.31657,227.71123,0.0,39.62692,21.06171
2023-08-26 05:00:00,2024-07-17 00:00:00,3.1,3.0644343471472646,297.8465587273974,286.5773542661691,61.06517009084961,0.0013212493932349,1329.57287,154.91384,1929.42692,288.47948,124.35823,43.52792,21.2665
2023-08-26 06:00:00,2024-07-17 00:00:00,3.1,3.0644343471472646,297.8465587273974,286.5773542661691,61.06517009084961,0.0013212493932349,1299.86454,154.33497,1930.20563,316.25172,344.52228,49.80517,22.08773
2023-08-26 07:00:00,2024-07-17 00:00:00,3.1,4.45261519348266,303.46364673716425,283.9111610100706,603.3435813429088,0.0,1269.91256,153.99656,1929.61884,295.76313,596.57264,55.01852,22.01427
2023-08-26 08:00:00,2024-07-17 00:00:00,3.1,4.45261519348266,303.46364673716425,283.9111610100706,603.3435813429088,0.0,1260.24379,151.04595,1929.39122,283.34714,847.86757,58.70207,22.14613
2023-08-26 09:00:00,2024-07-17 00:00:00,3.1,4.45261519348266,303.46364673716425,283.9111610100706,603.3435813429088,0.0,1268.16221,154.32965,1928.24244,259.02717,1078.4769,56.9286,22.25504
2023-08-26 10:00:00,2024-07-17 00:00:00,3.1,5.124802434420719,305.559849471166,282.67099338985616,702.0062873817817,0.0007567893977547,1254.89813,152.64336,1927.83859,206.73818,1195.18818,56.69086,22.01737
2023-08-26 11:00:00,2024-07-17 00:00:00,3.1,5.124802434420719,305.559849471166,282.67099338985616,702.0062873817817,0.0007567893977547,1261.91919,151.56062,1927.88896,169.91143,1230.50903,60.20415,22.20516
2023-08-26 12:00:00,2024-07-17 00:00:00,3.1,5.124802434420719,305.559849471166,282.67099338985616,702.0062873817817,0.0007567893977547,1300.31584,152.91894,1926.60784,167.69334,1146.54021,69.13321,22.76961
2023-08-26 13:00:00,2024-07-17 00:00:00,3.1,4.9591887652064806,304.2838218792292,282.44744314339573,541.4961942084788,0.0,1283.43629,152.82311,1928.93007,220.16146,974.95255,73.63185,22.53715
2023-08-26 14:00:00,2024-07-17 00:00:00,3.1,4.9591887652064806,304.2838218792292,282.44744314339573,541.4961942084788,0.0,1283.5373,154.81269,1947.71877,335.31202,766.66348,77.33112,22.69423
2023-08-26 15:00:00,2024-07-17 00:00:00,3.1,4.9591887652064806,304.2838218792292,282.44744314339573,541.4961942084788,0.0,1287.42035,154.555,1952.28673,497.00282,570.10293,81.33781,22.90538
2023-08-26 16:00:00,2024-07-17 00:00:00,3.1,3.080029279338664,297.06407668650905,283.5555190673407,312.0893854864264,0.0003787606728614,1285.94475,155.45119,1955.24703,686.16785,384.28849,77.72454,21.86382
2023-08-26 17:00:00,2024-07-17 00:00:00,3.1,3.080029279338664,297.06407668650905,283.5555190673407,312.0893854864264,0.0003787606728614,1304.18673,155.23722,1957.57279,766.26638,251.98783,80.24283,22.46199
