UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-10-29 00:00:00,0.0,81.0,0.0,22947.0,0.0,2172.0,2240.0,0.0,176.0
2023-10-29 01:00:00,0.0,281.25,0.0,14255.5,0.0,2193.0,1392.0,0.0,110.0
2023-10-29 02:00:00,0.0,44.0,0.0,11639.0,0.0,960.0,1120.0,0.0,88.0
2023-10-29 03:00:00,0.0,44.0,0.0,11229.0,0.0,928.0,1120.0,0.0,88.0
2023-10-29 04:00:00,0.0,46.0,0.0,11427.0,0.0,996.0,1120.0,0.0,88.0
2023-10-29 05:00:00,0.0,45.0,0.0,11886.0,60.0,1024.0,1120.0,0.0,88.0
2023-10-29 06:00:00,0.0,42.0,0.0,12762.0,416.0,728.0,1120.0,0.0,88.0
2023-10-29 07:00:00,0.0,37.0,0.0,12083.0,1148.0,1084.0,1128.0,0.0,88.0
2023-10-29 08:00:00,0.0,39.0,0.0,12404.0,2256.0,988.0,1144.0,0.0,88.0
2023-10-29 09:00:00,0.0,37.0,0.0,12270.0,3356.0,1388.0,1176.0,0.0,88.0
2023-10-29 10:00:00,0.0,36.0,0.0,12541.0,4012.0,1960.0,1196.0,0.0,88.0
2023-10-29 11:00:00,0.0,36.0,0.0,11604.0,4008.0,2880.0,1200.0,0.0,88.0
2023-10-29 12:00:00,0.0,36.0,0.0,11299.0,3408.0,4012.0,1188.0,0.0,88.0
2023-10-29 13:00:00,0.0,36.0,0.0,11930.0,2360.0,4800.0,1164.0,0.0,88.0
2023-10-29 14:00:00,0.0,36.0,0.0,11766.0,1184.0,6060.0,1148.0,0.0,88.0
2023-10-29 15:00:00,0.0,36.0,0.0,12314.0,296.0,5732.0,1136.0,0.0,88.0
2023-10-29 16:00:00,0.0,37.0,0.0,13133.0,0.0,5584.0,1136.0,0.0,88.0
2023-10-29 17:00:00,0.0,36.0,0.0,13379.0,0.0,5016.0,1136.0,0.0,88.0
2023-10-29 18:00:00,0.0,36.0,0.0,12592.0,0.0,4868.0,1136.0,0.0,88.0
2023-10-29 19:00:00,0.0,37.0,0.0,11920.0,0.0,6496.0,1120.0,0.0,88.0
2023-10-29 20:00:00,0.0,37.0,0.0,11044.0,0.0,6100.0,1120.0,0.0,88.0
2023-10-29 21:00:00,0.0,37.0,0.0,10501.0,0.0,5352.0,1112.0,0.0,88.0
2023-10-29 22:00:00,0.0,37.0,0.0,10342.0,0.0,4952.0,1112.0,0.0,88.0
2023-10-29 23:00:00,0.0,36.0,0.0,10500.0,0.0,4304.0,1144.0,0.0,88.0
