UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-09-05 00:00:00,0.0,3099.0,0.0,16728.0,0.0,1268.0,896.0,0.0,88.0
2023-09-05 01:00:00,0.0,3009.0,0.0,16576.0,0.0,884.0,896.0,0.0,88.0
2023-09-05 02:00:00,0.0,2967.0,0.0,16503.0,0.0,712.0,896.0,0.0,88.0
2023-09-05 03:00:00,0.0,3060.0,0.0,17651.0,0.0,616.0,896.0,0.0,88.0
2023-09-05 04:00:00,0.0,3164.0,0.0,19728.0,108.0,492.0,896.0,0.0,88.0
2023-09-05 05:00:00,0.0,3205.0,0.0,20549.0,540.0,512.0,896.0,0.0,88.0
2023-09-05 06:00:00,0.0,3337.0,0.0,21149.0,1584.0,348.0,896.0,0.0,88.0
2023-09-05 07:00:00,0.0,3283.0,0.0,20652.0,3148.0,216.0,896.0,0.0,88.0
2023-09-05 08:00:00,0.0,3569.0,0.0,19261.0,4608.0,156.0,896.0,0.0,88.0
2023-09-05 09:00:00,0.0,3566.0,0.0,18399.0,5608.0,188.0,896.0,0.0,88.0
2023-09-05 10:00:00,0.0,2091.0,0.0,18678.0,6296.0,228.0,896.0,0.0,88.0
2023-09-05 11:00:00,0.0,2026.0,0.0,18528.0,6480.0,396.0,896.0,0.0,88.0
2023-09-05 12:00:00,0.0,1979.0,0.0,18019.0,6148.0,548.0,896.0,0.0,88.0
2023-09-05 13:00:00,0.0,3070.0,0.0,17789.0,5356.0,484.0,896.0,0.0,88.0
2023-09-05 14:00:00,0.0,3347.0,0.0,18002.0,4068.0,392.0,896.0,0.0,88.0
2023-09-05 15:00:00,0.0,3357.0,0.0,19368.0,2452.0,244.0,884.0,0.0,88.0
2023-09-05 16:00:00,0.0,3448.0,0.0,20541.0,996.0,124.0,880.0,0.0,88.0
2023-09-05 17:00:00,0.0,3471.0,0.0,20972.0,156.0,160.0,880.0,0.0,88.0
2023-09-05 18:00:00,0.0,3485.0,0.0,20944.0,0.0,224.0,880.0,0.0,88.0
2023-09-05 19:00:00,0.0,3466.0,0.0,19315.0,0.0,200.0,880.0,0.0,88.0
2023-09-05 20:00:00,0.0,3488.0,0.0,18348.0,0.0,192.0,896.0,0.0,88.0
2023-09-05 21:00:00,0.0,3489.0,0.0,17623.0,0.0,132.0,896.0,0.0,88.0
2023-09-05 22:00:00,0.0,1388.0,0.0,16955.0,0.0,164.0,848.0,0.0,88.0
2023-09-05 23:00:00,0.0,266.0,0.0,16392.0,0.0,188.0,848.0,0.0,88.0
