Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
35568,2024-07-17 00:00:00,3.1,2023-01-22 00:00:00,127.31,0.0,2953.0,0.0,6411.0,0.0,5176.0,1392.0,0.0,88.0
35569,2024-07-17 00:00:00,3.1,2023-01-22 01:00:00,122.83,0.0,2866.0,0.0,6194.0,0.0,5724.0,1392.0,0.0,88.0
35570,2024-07-17 00:00:00,3.1,2023-01-22 02:00:00,114.51,0.0,2810.0,0.0,5887.0,0.0,7096.0,1392.0,0.0,88.0
35571,2024-07-17 00:00:00,3.1,2023-01-22 03:00:00,111.41,0.0,2818.0,0.0,5735.0,0.0,7792.0,1392.0,0.0,88.0
35572,2024-07-17 00:00:00,3.1,2023-01-22 04:00:00,114.87,0.0,2895.0,0.0,5915.0,0.0,7320.0,1392.0,0.0,88.0
35573,2024-07-17 00:00:00,3.1,2023-01-22 05:00:00,118.71,0.0,2964.0,0.0,5989.0,0.0,6864.0,1392.0,0.0,88.0
35574,2024-07-17 00:00:00,3.1,2023-01-22 06:00:00,106.85,0.0,2849.0,0.0,6612.0,16.0,7996.0,1392.0,0.0,88.0
35575,2024-07-17 00:00:00,3.1,2023-01-22 07:00:00,124.2,0.0,4343.0,0.0,8071.0,96.0,8572.0,1392.0,0.0,88.0
35576,2024-07-17 00:00:00,3.1,2023-01-22 08:00:00,140.42,0.0,5691.0,0.0,9078.0,268.0,8352.0,1392.0,0.0,88.0
35577,2024-07-17 00:00:00,3.1,2023-01-22 09:00:00,147.76,0.0,6323.0,0.0,9591.0,480.0,7976.0,1392.0,0.0,88.0
35578,2024-07-17 00:00:00,3.1,2023-01-22 10:00:00,150.49,0.0,6389.0,0.0,9805.0,644.0,7312.0,1392.0,0.0,88.0
35579,2024-07-17 00:00:00,3.1,2023-01-22 11:00:00,156.08,0.0,6422.0,0.0,9735.0,712.0,6412.0,1392.0,0.0,88.0
35580,2024-07-17 00:00:00,3.1,2023-01-22 12:00:00,162.31,0.0,6305.0,0.0,9312.0,652.0,5572.0,1392.0,0.0,88.0
35581,2024-07-17 00:00:00,3.1,2023-01-22 13:00:00,165.25,0.0,6231.0,0.0,9395.0,488.0,5024.0,1392.0,0.0,88.0
35582,2024-07-17 00:00:00,3.1,2023-01-22 14:00:00,170.35,0.0,6397.0,0.0,9379.0,260.0,4828.0,1392.0,0.0,88.0
35583,2024-07-17 00:00:00,3.1,2023-01-22 15:00:00,170.2,0.0,6727.0,0.0,11294.0,68.0,3904.0,1392.0,0.0,88.0
35584,2024-07-17 00:00:00,3.1,2023-01-22 16:00:00,168.37,0.0,6899.0,0.0,12055.0,0.0,3884.0,1392.0,0.0,88.0
35585,2024-07-17 00:00:00,3.1,2023-01-22 17:00:00,171.55,0.0,7138.0,0.0,12420.0,0.0,3540.0,1392.0,0.0,88.0
35586,2024-07-17 00:00:00,3.1,2023-01-22 18:00:00,174.36,0.0,7036.0,0.0,12251.0,0.0,3076.0,1392.0,0.0,88.0
35587,2024-07-17 00:00:00,3.1,2023-01-22 19:00:00,176.26,0.0,6718.0,0.0,11418.0,0.0,2960.0,1376.0,0.0,88.0
35588,2024-07-17 00:00:00,3.1,2023-01-22 20:00:00,180.62,0.0,6450.0,0.0,10516.0,0.0,2724.0,1376.0,0.0,88.0
35589,2024-07-17 00:00:00,3.1,2023-01-22 21:00:00,179.73,0.0,6234.0,0.0,9926.0,0.0,2984.0,1376.0,0.0,88.0
35590,2024-07-17 00:00:00,3.1,2023-01-22 22:00:00,180.72,0.0,5634.0,0.0,8481.0,0.0,3104.0,1376.0,0.0,88.0
35591,2024-07-17 00:00:00,3.1,2023-01-22 23:00:00,173.0,0.0,5056.0,0.0,7206.0,0.0,4036.0,1376.0,0.0,88.0
