Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
37152,2024-07-17 00:00:00,3.1,2023-03-29 00:00:00,149.48,0.0,3931.0,0.0,11748.0,0.0,132.0,1308.0,0.0,88.0
37153,2024-07-17 00:00:00,3.1,2023-03-29 01:00:00,146.47,0.0,3703.0,0.0,11626.0,0.0,48.0,1312.0,0.0,88.0
37154,2024-07-17 00:00:00,3.1,2023-03-29 02:00:00,158.29,0.0,4331.0,0.0,11718.0,0.0,32.0,1312.0,0.0,88.0
37155,2024-07-17 00:00:00,3.1,2023-03-29 03:00:00,168.61,0.0,5114.0,0.0,12180.0,0.0,60.0,1312.0,0.0,88.0
37156,2024-07-17 00:00:00,3.1,2023-03-29 04:00:00,154.16,0.0,5310.0,0.0,14543.0,16.0,248.0,1304.0,0.0,88.0
37157,2024-07-17 00:00:00,3.1,2023-03-29 05:00:00,142.78,0.0,5504.0,0.0,16464.0,112.0,820.0,1312.0,0.0,88.0
37158,2024-07-17 00:00:00,3.1,2023-03-29 06:00:00,141.35,0.0,5558.0,0.0,16695.0,304.0,880.0,1312.0,0.0,88.0
37159,2024-07-17 00:00:00,3.1,2023-03-29 07:00:00,132.96,0.0,5039.0,0.0,16461.0,728.0,960.0,1296.0,0.0,88.0
37160,2024-07-17 00:00:00,3.1,2023-03-29 08:00:00,121.25,0.0,4375.0,0.0,16686.0,1200.0,836.0,1308.0,0.0,88.0
37161,2024-07-17 00:00:00,3.1,2023-03-29 09:00:00,134.15,0.0,5133.0,0.0,15711.0,1564.0,1072.0,1312.0,0.0,88.0
37162,2024-07-17 00:00:00,3.1,2023-03-29 10:00:00,141.31,0.0,5309.0,0.0,14921.0,1812.0,704.0,1312.0,0.0,88.0
37163,2024-07-17 00:00:00,3.1,2023-03-29 11:00:00,154.71,0.0,6004.0,0.0,13736.0,1888.0,1088.0,1300.0,0.0,88.0
37164,2024-07-17 00:00:00,3.1,2023-03-29 12:00:00,148.03,0.0,5289.0,0.0,13344.0,1732.0,956.0,1308.0,0.0,88.0
37165,2024-07-17 00:00:00,3.1,2023-03-29 13:00:00,142.79,0.0,4850.0,0.0,13424.0,1420.0,856.0,1300.0,0.0,88.0
37166,2024-07-17 00:00:00,3.1,2023-03-29 14:00:00,142.85,0.0,4908.0,0.0,13989.0,1032.0,776.0,1296.0,0.0,88.0
37167,2024-07-17 00:00:00,3.1,2023-03-29 15:00:00,131.86,0.0,4625.0,0.0,15596.0,596.0,824.0,1296.0,0.0,88.0
37168,2024-07-17 00:00:00,3.1,2023-03-29 16:00:00,127.41,0.0,4492.0,0.0,16210.0,240.0,996.0,1296.0,0.0,88.0
37169,2024-07-17 00:00:00,3.1,2023-03-29 17:00:00,123.62,0.0,4371.0,0.0,16425.0,36.0,1340.0,1296.0,0.0,88.0
37170,2024-07-17 00:00:00,3.1,2023-03-29 18:00:00,122.59,0.0,4309.0,0.0,16065.0,0.0,1696.0,1296.0,0.0,88.0
37171,2024-07-17 00:00:00,3.1,2023-03-29 19:00:00,124.8,0.0,4337.0,0.0,15201.0,0.0,2096.0,1296.0,0.0,88.0
37172,2024-07-17 00:00:00,3.1,2023-03-29 20:00:00,127.87,0.0,4254.0,0.0,14333.0,0.0,2016.0,1308.0,0.0,88.0
37173,2024-07-17 00:00:00,3.1,2023-03-29 21:00:00,129.02,0.0,3974.0,0.0,13303.0,0.0,1852.0,1296.0,0.0,88.0
37174,2024-07-17 00:00:00,3.1,2023-03-29 22:00:00,120.42,0.0,3146.0,0.0,12363.0,0.0,1592.0,1392.0,0.0,88.0
37175,2024-07-17 00:00:00,3.1,2023-03-29 23:00:00,112.7,0.0,2642.0,0.0,12079.0,0.0,1380.0,1392.0,0.0,88.0
