Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
41064,2024-07-17 00:00:00,3.1,2023-09-08 00:00:00,76.38,0.0,1476.0,0.0,14305.0,0.0,1320.0,1108.0,0.0,88.0
41065,2024-07-17 00:00:00,3.1,2023-09-08 01:00:00,75.33,0.0,1465.0,0.0,14453.0,0.0,1448.0,1116.0,0.0,88.0
41066,2024-07-17 00:00:00,3.1,2023-09-08 02:00:00,76.62,0.0,1565.0,0.0,14636.0,0.0,1576.0,1120.0,0.0,88.0
41067,2024-07-17 00:00:00,3.1,2023-09-08 03:00:00,69.33,0.0,1453.0,0.0,16390.0,0.0,1780.0,1120.0,0.0,88.0
41068,2024-07-17 00:00:00,3.1,2023-09-08 04:00:00,68.98,0.0,1648.0,0.0,18133.0,100.0,1880.0,1104.0,0.0,88.0
41069,2024-07-17 00:00:00,3.1,2023-09-08 05:00:00,67.51,0.0,1693.0,0.0,19340.0,524.0,1716.0,1104.0,0.0,88.0
41070,2024-07-17 00:00:00,3.1,2023-09-08 06:00:00,64.91,0.0,1546.0,0.0,19471.0,1564.0,1304.0,1120.0,0.0,88.0
41071,2024-07-17 00:00:00,3.1,2023-09-08 07:00:00,46.4,0.0,440.0,0.0,18983.0,3164.0,812.0,1120.0,0.0,88.0
41072,2024-07-17 00:00:00,3.1,2023-09-08 08:00:00,39.23,0.0,0.0,0.0,17992.0,4636.0,872.0,1120.0,0.0,88.0
41073,2024-07-17 00:00:00,3.1,2023-09-08 09:00:00,39.88,0.0,0.0,0.0,17008.0,5652.0,1036.0,1120.0,0.0,88.0
41074,2024-07-17 00:00:00,3.1,2023-09-08 10:00:00,39.73,0.0,0.0,0.0,17076.0,6340.0,1224.0,1116.0,0.0,88.0
41075,2024-07-17 00:00:00,3.1,2023-09-08 11:00:00,40.05,0.0,0.0,0.0,16430.0,6500.0,1252.0,1104.0,0.0,88.0
41076,2024-07-17 00:00:00,3.1,2023-09-08 12:00:00,40.19,0.0,0.0,0.0,16271.0,6136.0,1152.0,1104.0,0.0,88.0
41077,2024-07-17 00:00:00,3.1,2023-09-08 13:00:00,47.66,0.0,397.0,0.0,16072.0,5296.0,1088.0,1104.0,0.0,88.0
41078,2024-07-17 00:00:00,3.1,2023-09-08 14:00:00,61.02,0.0,1099.0,0.0,16285.0,3936.0,952.0,1100.0,0.0,88.0
41079,2024-07-17 00:00:00,3.1,2023-09-08 15:00:00,74.23,0.0,1888.0,0.0,17934.0,2304.0,684.0,1100.0,0.0,88.0
41080,2024-07-17 00:00:00,3.1,2023-09-08 16:00:00,76.7,0.0,1955.0,0.0,18174.0,888.0,704.0,1104.0,0.0,88.0
41081,2024-07-17 00:00:00,3.1,2023-09-08 17:00:00,76.64,0.0,1963.0,0.0,18301.0,112.0,1084.0,1120.0,0.0,88.0
41082,2024-07-17 00:00:00,3.1,2023-09-08 18:00:00,75.7,0.0,1962.0,0.0,18453.0,0.0,1340.0,1120.0,0.0,88.0
41083,2024-07-17 00:00:00,3.1,2023-09-08 19:00:00,77.58,0.0,1968.0,0.0,17914.0,0.0,1196.0,1136.0,0.0,88.0
41084,2024-07-17 00:00:00,3.1,2023-09-08 20:00:00,78.8,0.0,1984.0,0.0,17807.0,0.0,980.0,1136.0,0.0,88.0
41085,2024-07-17 00:00:00,3.1,2023-09-08 21:00:00,78.06,0.0,1707.0,0.0,16350.0,0.0,696.0,1136.0,0.0,88.0
41086,2024-07-17 00:00:00,3.1,2023-09-08 22:00:00,79.15,0.0,1642.0,0.0,15548.0,0.0,632.0,1136.0,0.0,88.0
41087,2024-07-17 00:00:00,3.1,2023-09-08 23:00:00,83.51,0.0,1640.0,0.0,13994.0,0.0,752.0,1136.0,0.0,88.0
